index,publishDate,ruleType,summary,url
887539,09.11.2020 19:49:26,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/887539
869246,14.08.2020 23:22:50,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/869246
848333,01.06.2020 20:22:27,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/848333
824042,03.03.2020 20:57:29,Yıllık,,https://www.kap.org.tr/tr/Bildirim/824042
975991,08.11.2021 19:01:25,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/975991
959192,19.08.2021 01:56:27,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/959192
938798,28.05.2021 19:14:57,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/938798
917507,11.03.2021 19:39:33,Yıllık,,https://www.kap.org.tr/tr/Bildirim/917507
1078966,09.11.2022 19:53:20,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078966
1056983,19.08.2022 00:57:06,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056983
1028952,10.05.2022 22:20:03,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028952
1009837,11.03.2022 19:49:25,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1009837
1216754,09.11.2023 22:24:59,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216754
1187996,21.08.2023 21:05:56,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1187996
1149953,10.05.2023 18:48:26,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149953
1121362,07.03.2023 22:29:42,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1121362
1356791,11.11.2024 19:40:50,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356791
1326197,19.08.2024 22:41:20,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1326197
1285254,10.05.2024 20:31:40,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1285254
1257787,12.03.2024 01:30:07,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1257787
1514514,10.11.2025 18:24:24,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1514514
1481105,19.08.2025 22:46:10,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1481105
1437755,12.05.2025 18:39:00,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1437755
1405181,11.03.2025 23:09:24,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1405181
