index,publishDate,ruleType,summary,url
884103,26.10.2020 20:13:51,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/884103
862926,28.07.2020 23:40:23,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/862926
841962,30.04.2020 19:18:49,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/841962
815812,31.01.2020 01:34:07,Yıllık,,https://www.kap.org.tr/tr/Bildirim/815812
972972,27.10.2021 18:28:36,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/972972
954278,02.08.2021 23:44:50,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/954278
933578,30.04.2021 18:36:08,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/933578
906830,01.02.2021 22:36:38,Yıllık,,https://www.kap.org.tr/tr/Bildirim/906830
1075626,31.10.2022 19:21:02,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1075626
1051337,02.08.2022 23:49:08,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1051337
1026804,05.05.2022 18:31:46,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1026804
1000516,08.02.2022 20:23:45,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1000516
1211050,27.10.2023 18:26:54,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1211050
1180982,04.08.2023 18:26:34,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1180982
1143797,28.04.2023 23:54:29,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1143797
1109581,03.02.2023 20:11:20,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1109581
1355881,08.11.2024 18:27:24,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1355881
1329027,29.08.2024 19:19:27,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1329027
1293369,31.05.2024 19:57:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1293369
1254657,04.03.2024 23:20:44,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1254657
1513220,07.11.2025 18:12:25,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1513220
1479289,15.08.2025 18:19:41,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1479289
1436793,09.05.2025 18:38:59,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1436793
1396804,27.02.2025 19:34:03,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1396804
