index,publishDate,ruleType,summary,url
886911,06.11.2020 19:08:42,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886911
886910,06.11.2020 19:07:54,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886910
869847,18.08.2020 22:14:01,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/869847
869846,18.08.2020 22:13:41,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/869846
849990,08.06.2020 18:28:58,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/849990
849988,08.06.2020 18:28:12,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/849988
825874,09.03.2020 22:42:58,Yıllık,,https://www.kap.org.tr/tr/Bildirim/825874
825873,09.03.2020 22:42:32,Yıllık,,https://www.kap.org.tr/tr/Bildirim/825873
974971,04.11.2021 19:55:04,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/974971
974969,04.11.2021 19:53:46,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/974969
958809,17.08.2021 19:19:19,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/958809
958808,17.08.2021 19:18:55,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/958808
936231,11.05.2021 18:12:47,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/936231
936229,11.05.2021 18:12:24,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/936229
916710,09.03.2021 22:10:36,Yıllık,,https://www.kap.org.tr/tr/Bildirim/916710
916709,09.03.2021 22:08:38,Yıllık,,https://www.kap.org.tr/tr/Bildirim/916709
1078301,08.11.2022 19:00:46,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078301
1078299,08.11.2022 19:00:25,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078299
1056889,18.08.2022 19:34:15,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056889
1056886,18.08.2022 19:33:46,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056886
1028720,10.05.2022 18:42:28,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028720
1028710,10.05.2022 18:40:52,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028710
1009120,10.03.2022 18:13:23,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1009120
1009119,10.03.2022 18:12:33,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1009119
1215953,08.11.2023 18:22:03,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1215953
1215951,08.11.2023 18:21:33,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1215951
1186165,16.08.2023 19:01:19,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186165
1186163,16.08.2023 19:00:33,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186163
1149166,09.05.2023 19:03:00,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149166
1149163,09.05.2023 19:02:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149163
1122848,10.03.2023 18:16:37,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1122848
1122846,10.03.2023 18:16:03,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1122846
1357327,12.11.2024 18:16:41,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1357327
1356491,11.11.2024 18:16:51,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356491
1356489,11.11.2024 18:16:31,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356489
1335060,17.09.2024 19:22:14,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1335060
1335059,17.09.2024 19:21:54,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1335059
1299568,14.06.2024 18:11:53,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1299568
1299561,14.06.2024 18:11:33,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1299561
1281328,03.05.2024 21:07:16,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1281328
1281326,03.05.2024 21:06:59,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1281326
1513290,07.11.2025 18:19:05,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1513290
1513287,07.11.2025 18:18:43,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1513287
1479501,15.08.2025 21:53:34,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1479501
1479500,15.08.2025 21:53:15,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1479500
1438627,13.05.2025 18:15:14,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1438627
1438625,13.05.2025 18:14:57,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1438625
1437911,12.05.2025 19:26:38,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1437911
1437799,12.05.2025 18:49:02,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1437799
1404821,11.03.2025 20:29:35,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1404821
1404820,11.03.2025 20:29:19,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1404820
