index,publishDate,ruleType,summary,url
884416,27.10.2020 18:15:37,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/884416
867451,10.08.2020 18:20:41,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/867451
847780,29.05.2020 18:21:17,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/847780
823104,28.02.2020 22:18:19,Yıllık,,https://www.kap.org.tr/tr/Bildirim/823104
973018,27.10.2021 18:41:57,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/973018
956602,09.08.2021 23:39:25,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/956602
933552,30.04.2021 18:25:48,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/933552
913739,27.02.2021 00:49:19,Yıllık,,https://www.kap.org.tr/tr/Bildirim/913739
1075482,31.10.2022 18:19:52,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1075482
1053912,09.08.2022 22:44:13,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1053912
1026888,05.05.2022 18:58:56,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1026888
1006246,01.03.2022 21:54:33,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1006246
1212077,30.10.2023 21:08:50,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1212077
1182981,09.08.2023 18:28:18,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1182981
1145443,02.05.2023 21:11:37,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1145443
1118867,01.03.2023 23:02:03,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1118867
1351864,30.10.2024 18:52:23,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1351864
1335972,19.09.2024 18:48:59,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1335972
1298041,11.06.2024 19:04:00,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1298041
1283833,09.05.2024 01:56:05,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1283833
1508538,27.10.2025 21:04:47,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1508538
1475356,08.08.2025 21:06:43,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1475356
1432432,30.04.2025 21:06:49,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1432432
1432364,30.04.2025 20:15:29,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1432364
1399600,03.03.2025 23:43:26,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1399600
