index,publishDate,ruleType,summary,url
886396,05.11.2020 18:17:31,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886396
866251,06.08.2020 22:50:54,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/866251
842441,04.05.2020 20:42:30,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/842441
824735,05.03.2020 21:39:25,Yıllık,,https://www.kap.org.tr/tr/Bildirim/824735
974888,04.11.2021 18:26:47,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/974888
957698,12.08.2021 18:13:46,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/957698
935005,06.05.2021 18:26:30,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/935005
916989,10.03.2021 19:09:46,Yıllık,,https://www.kap.org.tr/tr/Bildirim/916989
1078336,08.11.2022 19:18:22,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078336
1056443,17.08.2022 18:54:23,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056443
1028494,10.05.2022 18:10:49,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028494
1009222,10.03.2022 19:05:32,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1009222
1216355,09.11.2023 18:12:33,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216355
1186537,17.08.2023 18:15:05,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186537
1148985,09.05.2023 18:13:59,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1148985
1123006,10.03.2023 19:28:53,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1123006
1355180,07.11.2024 18:27:43,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1355180
1324126,12.08.2024 18:35:15,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1324126
1292357,29.05.2024 18:17:22,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1292357
1257637,11.03.2024 18:20:26,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1257637
1513265,07.11.2025 18:16:01,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1513265
1479968,18.08.2025 18:16:23,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1479968
1436683,09.05.2025 18:16:20,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1436683
1403480,10.03.2025 18:15:21,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1403480
