index,publishDate,ruleType,summary,url
884110,26.10.2020 20:57:43,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/884110
868754,13.08.2020 18:20:38,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/868754
842401,04.05.2020 18:19:10,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/842401
818699,12.02.2020 20:27:11,Yıllık,,https://www.kap.org.tr/tr/Bildirim/818699
976056,08.11.2021 20:13:11,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/976056
957096,10.08.2021 20:01:47,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/957096
930676,22.04.2021 23:03:46,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/930676
907527,04.02.2021 18:46:12,Yıllık,,https://www.kap.org.tr/tr/Bildirim/907527
1075438,31.10.2022 18:15:44,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1075438
1052505,05.08.2022 18:16:20,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1052505
1024111,26.04.2022 22:12:04,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1024111
1001329,11.02.2022 20:31:37,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1001329
1216724,09.11.2023 21:03:14,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216724
1185793,15.08.2023 20:22:31,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1185793
1149241,09.05.2023 20:03:05,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149241
1113717,15.02.2023 23:56:30,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1113717
1356049,08.11.2024 21:00:34,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356049
1329053,29.08.2024 20:01:00,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1329053
1299820,14.06.2024 20:01:21,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1299820
1264592,29.03.2024 23:38:44,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1264592
1511899,05.11.2025 21:00:32,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1511899
1480330,18.08.2025 22:57:36,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1480330
1433090,02.05.2025 20:04:18,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1433090
1404904,11.03.2025 21:00:31,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1404904
