index,publishDate,ruleType,summary,url
974609,03.11.2021 19:43:41,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/974609
958806,17.08.2021 19:18:14,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/958806
941256,08.06.2021 20:15:26,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/941256
1077682,07.11.2022 19:47:08,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1077682
1055637,15.08.2022 19:41:02,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1055637
1028617,10.05.2022 18:25:49,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028617
1008890,09.03.2022 20:44:50,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1008890
1215917,08.11.2023 18:16:38,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1215917
1185731,15.08.2023 18:34:40,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1185731
1149095,09.05.2023 18:38:28,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149095
1123038,10.03.2023 19:45:33,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1123038
1354474,06.11.2024 18:25:46,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1354474
1324533,13.08.2024 18:15:42,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1324533
1282186,06.05.2024 20:38:18,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1282186
1254576,04.03.2024 18:35:51,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1254576
1511363,04.11.2025 20:11:35,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1511363
1479966,18.08.2025 18:16:11,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1479966
1434379,06.05.2025 19:59:03,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1434379
1401005,05.03.2025 18:31:29,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1401005
