index,publishDate,ruleType,summary,url
885085,30.10.2020 18:22:01,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/885085
863584,29.07.2020 18:15:41,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/863584
841910,30.04.2020 18:31:23,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/841910
815620,30.01.2020 18:16:55,Yıllık,,https://www.kap.org.tr/tr/Bildirim/815620
972948,27.10.2021 18:21:06,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/972948
954546,03.08.2021 18:27:42,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/954546
931998,28.04.2021 19:15:50,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/931998
906370,29.01.2021 18:45:14,Yıllık,,https://www.kap.org.tr/tr/Bildirim/906370
1074774,27.10.2022 18:20:45,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1074774
1049414,29.07.2022 18:19:03,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1049414
1025789,29.04.2022 18:15:12,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1025789
998067,31.01.2022 18:50:45,Yıllık,,https://www.kap.org.tr/tr/Bildirim/998067
1211722,30.10.2023 18:16:18,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1211722
1177727,31.07.2023 18:37:34,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1177727
1144942,02.05.2023 18:16:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1144942
1106000,30.01.2023 19:05:59,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1106000
1351814,30.10.2024 18:38:47,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1351814
1325806,16.08.2024 19:13:49,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1325806
1287629,17.05.2024 18:20:42,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1287629
1251717,23.02.2024 20:17:10,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1251717
1509214,30.10.2025 18:15:41,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1509214
1471380,01.08.2025 18:21:41,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1471380
1432061,30.04.2025 18:23:43,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1432061
1393039,14.02.2025 18:43:28,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1393039
