index,publishDate,ruleType,summary,url
890834,01.12.2020 18:21:18,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/890834
875008,14.09.2020 19:07:38,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/875008
850234,09.06.2020 18:23:11,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/850234
827711,12.03.2020 18:22:54,Yıllık,,https://www.kap.org.tr/tr/Bildirim/827711
981681,07.12.2021 18:27:00,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/981681
963802,14.09.2021 18:27:14,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/963802
941503,09.06.2021 18:33:46,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/941503
918282,15.03.2021 19:22:20,Yıllık,,https://www.kap.org.tr/tr/Bildirim/918282
1086683,12.12.2022 18:13:12,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1086683
1064086,19.09.2022 18:11:55,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1064086
1036562,09.06.2022 18:20:12,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1036562
1010430,14.03.2022 18:44:03,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1010430
1224689,11.12.2023 18:20:47,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1224689
1196237,19.09.2023 18:14:04,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1196237
1157371,08.06.2023 18:26:35,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1157371
1124758,14.03.2023 21:07:54,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1124758
1364287,09.12.2024 18:11:50,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1364287
1335063,17.09.2024 19:23:23,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1335063
1299055,13.06.2024 18:17:14,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1299055
1258959,15.03.2024 06:04:54,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1258959
1490659,17.09.2025 18:12:33,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1490659
1447001,10.06.2025 18:17:21,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1447001
1408001,18.03.2025 18:26:35,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1408001
