index,publishDate,ruleType,summary,url
884028,26.10.2020 18:22:50,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/884028
862801,28.07.2020 18:21:54,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/862801
842405,04.05.2020 18:21:04,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/842405
818504,11.02.2020 19:32:17,Yıllık,,https://www.kap.org.tr/tr/Bildirim/818504
973053,27.10.2021 19:00:39,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/973053
955630,06.08.2021 18:59:40,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/955630
933560,30.04.2021 18:30:16,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/933560
908935,10.02.2021 18:40:37,Yıllık,,https://www.kap.org.tr/tr/Bildirim/908935
1076376,02.11.2022 18:55:53,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1076376
1048978,28.07.2022 21:24:51,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1048978
1024460,27.04.2022 18:45:44,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1024460
1001989,15.02.2022 23:06:11,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1001989
1210054,25.10.2023 18:42:59,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1210054
1175988,27.07.2023 20:21:04,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1175988
1142095,27.04.2023 18:35:57,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1142095
1111679,08.02.2023 21:39:27,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1111679
1353876,05.11.2024 20:41:37,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1353876
1321752,06.08.2024 19:34:48,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1321752
1289787,22.05.2024 18:31:56,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1289787
1289241,21.05.2024 19:23:21,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1289241
1255138,05.03.2024 20:11:29,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1255138
1511818,05.11.2025 18:33:36,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1511818
1469124,30.07.2025 19:56:17,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1469124
1431134,29.04.2025 18:43:25,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1431134
1393507,17.02.2025 22:32:27,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1393507
