index,publishDate,ruleType,summary,url
887590,09.11.2020 21:05:19,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/887590
887589,09.11.2020 21:04:46,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/887589
870177,19.08.2020 20:29:37,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/870177
870175,19.08.2020 20:29:09,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/870175
850235,09.06.2020 18:23:16,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/850235
850233,09.06.2020 18:23:00,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/850233
826770,11.03.2020 02:23:53,Yıllık,,https://www.kap.org.tr/tr/Bildirim/826770
826769,11.03.2020 02:23:35,Yıllık,,https://www.kap.org.tr/tr/Bildirim/826769
976634,09.11.2021 21:03:59,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/976634
976632,09.11.2021 21:03:35,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/976632
958166,13.08.2021 23:01:07,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/958166
958165,13.08.2021 23:00:06,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/958165
941544,09.06.2021 19:35:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/941544
941543,09.06.2021 19:34:54,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/941543
910642,17.02.2021 20:42:21,Yıllık,,https://www.kap.org.tr/tr/Bildirim/910642
910641,17.02.2021 20:40:47,Yıllık,,https://www.kap.org.tr/tr/Bildirim/910641
1079039,09.11.2022 21:14:31,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1079039
1079037,09.11.2022 21:13:44,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1079037
1056933,18.08.2022 20:49:46,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056933
1056932,18.08.2022 20:48:19,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056932
1028745,10.05.2022 18:48:48,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028745
1028744,10.05.2022 18:48:20,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028744
1009749,11.03.2022 19:10:18,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1009749
1009738,11.03.2022 19:08:29,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1009738
1216632,09.11.2023 19:28:38,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216632
1216630,09.11.2023 19:27:49,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216630
1188050,21.08.2023 23:31:58,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1188050
1188049,21.08.2023 23:31:39,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1188049
1158792,14.06.2023 19:15:19,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1158792
1150160,10.05.2023 20:53:14,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1150160
1150157,10.05.2023 20:52:22,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1150157
1109298,03.02.2023 07:12:57,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1109298
1109297,03.02.2023 07:12:12,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1109297
1359063,19.11.2024 18:10:38,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1359063
1359061,19.11.2024 18:10:26,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1359061
1356481,11.11.2024 18:15:59,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356481
1356469,11.11.2024 18:15:29,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356469
1339335,30.09.2024 23:33:38,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1339335
1339334,30.09.2024 23:33:22,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1339334
1300007,15.06.2024 21:07:19,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1300007
1300006,15.06.2024 21:06:58,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1300006
1288344,20.05.2024 18:54:02,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1288344
1288341,20.05.2024 18:53:48,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1288341
1513381,07.11.2025 18:37:15,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1513381
1513378,07.11.2025 18:36:43,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1513378
1478032,13.08.2025 23:25:31,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1478032
1478030,13.08.2025 23:24:46,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1478030
1436691,09.05.2025 18:16:49,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1436691
1436684,09.05.2025 18:16:23,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1436684
1405415,12.03.2025 00:44:37,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1405415
1405381,12.03.2025 00:11:39,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1405381
