index,publishDate,ruleType,summary,url
886204,04.11.2020 18:14:57,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886204
868780,13.08.2020 18:43:05,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/868780
847098,28.05.2020 08:00:30,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/847098
825220,06.03.2020 21:50:21,Yıllık,,https://www.kap.org.tr/tr/Bildirim/825220
824797,06.03.2020 08:00:02,Yıllık,,https://www.kap.org.tr/tr/Bildirim/824797
974563,03.11.2021 18:15:10,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/974563
957008,10.08.2021 18:17:39,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/957008
934242,03.05.2021 18:25:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/934242
914350,01.03.2021 23:24:45,Yıllık,,https://www.kap.org.tr/tr/Bildirim/914350
1076336,02.11.2022 18:15:18,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1076336
1054294,10.08.2022 18:15:20,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1054294
1024643,28.04.2022 08:00:19,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1024643
1005607,01.03.2022 07:47:08,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1005607
1213252,01.11.2023 18:17:07,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1213252
1182596,09.08.2023 08:00:02,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1182596
1146464,03.05.2023 18:20:57,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1146464
1118481,01.03.2023 18:22:22,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1118481
1353359,04.11.2024 18:20:15,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1353359
1321134,05.08.2024 18:20:09,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1321134
1289742,22.05.2024 18:20:11,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1289742
1266721,03.04.2024 19:00:51,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1266721
1512543,07.11.2025 08:02:36,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1512543
1472624,05.08.2025 19:15:36,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1472624
1430405,28.04.2025 18:20:09,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1430405
1396940,28.02.2025 08:00:12,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1396940
