index,publishDate,ruleType,summary,url
883115,22.10.2020 18:17:09,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/883115
866144,06.08.2020 18:26:20,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/866144
841323,29.04.2020 23:34:19,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/841323
841216,29.04.2020 18:17:42,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/841216
818457,11.02.2020 18:16:31,Yıllık,,https://www.kap.org.tr/tr/Bildirim/818457
972561,26.10.2021 18:21:45,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/972561
956323,09.08.2021 18:55:47,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/956323
932536,29.04.2021 18:16:54,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/932536
909155,11.02.2021 18:30:35,Yıllık,,https://www.kap.org.tr/tr/Bildirim/909155
1074424,26.10.2022 18:14:31,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1074424
1053567,09.08.2022 18:13:20,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1053567
1024382,27.04.2022 18:14:41,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1024382
1000957,10.02.2022 18:55:14,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1000957
1210657,26.10.2023 19:32:07,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1210657
1182232,08.08.2023 18:13:39,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1182232
1144939,02.05.2023 18:16:05,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1144939
1119930,03.03.2023 18:16:47,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1119930
1350040,22.10.2024 18:16:13,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1350040
1325437,15.08.2024 21:20:46,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1325437
1284223,09.05.2024 18:12:20,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1284223
1251378,22.02.2024 18:14:25,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1251378
1506134,20.10.2025 18:12:22,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1506134
1473202,06.08.2025 18:12:26,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1473202
1431038,29.04.2025 18:12:29,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1431038
1392292,12.02.2025 18:19:41,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1392292
