index,publishDate,ruleType,summary,url
885274,02.11.2020 08:18:26,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/885274
864350,04.08.2020 08:01:55,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/864350
840563,28.04.2020 08:00:37,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/840563
828942,13.03.2020 18:31:24,Yıllık,,https://www.kap.org.tr/tr/Bildirim/828942
826372,10.03.2020 18:11:21,Yıllık,,https://www.kap.org.tr/tr/Bildirim/826372
973313,01.11.2021 08:04:38,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/973313
955229,06.08.2021 07:47:00,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/955229
932146,29.04.2021 06:17:09,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/932146
908502,09.02.2021 08:01:09,Yıllık,,https://www.kap.org.tr/tr/Bildirim/908502
1076089,02.11.2022 07:49:17,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1076089
1053280,09.08.2022 07:45:51,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1053280
1027608,09.05.2022 07:50:36,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1027608
1004314,25.02.2022 07:26:37,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1004314
1208791,24.10.2023 07:41:21,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1208791
1181208,07.08.2023 07:45:18,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1181208
1147056,05.05.2023 07:30:27,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1147056
1125376,16.03.2023 07:43:25,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1125376
1356164,11.11.2024 07:30:24,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356164
1327559,26.08.2024 07:49:14,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1327559
1287961,20.05.2024 07:31:31,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1287961
1255158,06.03.2024 07:33:11,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1255158
1510674,03.11.2025 18:15:52,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1510674
1480657,19.08.2025 18:12:05,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1480657
1437560,12.05.2025 18:15:05,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1437560
1399719,04.03.2025 07:30:19,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1399719
