index,publishDate,ruleType,summary,url
886962,06.11.2020 23:57:20,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886962
870230,19.08.2020 23:36:44,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/870230
850416,09.06.2020 23:40:19,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/850416
824682,05.03.2020 19:00:16,Yıllık,,https://www.kap.org.tr/tr/Bildirim/824682
824092,03.03.2020 23:36:49,Yıllık,,https://www.kap.org.tr/tr/Bildirim/824092
973199,28.10.2021 13:22:08,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/973199
956555,09.08.2021 22:08:42,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/956555
931489,27.04.2021 20:41:55,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/931489
916730,09.03.2021 23:55:25,Yıllık,,https://www.kap.org.tr/tr/Bildirim/916730
1078803,09.11.2022 18:23:20,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078803
1056980,18.08.2022 23:58:32,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056980
1029006,11.05.2022 00:03:37,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1029006
1010170,12.03.2022 10:41:33,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1010170
1215331,07.11.2023 18:54:09,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1215331
1187377,18.08.2023 19:18:02,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1187377
1149922,10.05.2023 18:42:34,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149922
1122956,10.03.2023 18:59:49,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1122956
1356104,08.11.2024 22:42:02,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356104
1327488,24.08.2024 00:55:05,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1327488
1300349,20.06.2024 19:51:52,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1300349
1269098,06.04.2024 07:29:43,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1269098
1514448,10.11.2025 18:18:13,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1514448
1481088,19.08.2025 22:16:47,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1481088
1437869,12.05.2025 19:09:06,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1437869
1403934,11.03.2025 01:18:56,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1403934
