index,publishDate,ruleType,summary,url
887493,09.11.2020 19:22:19,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/887493
866236,06.08.2020 21:56:15,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/866236
847536,28.05.2020 22:57:34,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/847536
822225,27.02.2020 19:50:57,Yıllık,,https://www.kap.org.tr/tr/Bildirim/822225
973507,01.11.2021 18:11:11,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/973507
956151,09.08.2021 18:12:24,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/956151
932511,29.04.2021 18:13:48,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/932511
914135,01.03.2021 18:48:58,Yıllık,,https://www.kap.org.tr/tr/Bildirim/914135
1075427,31.10.2022 18:15:04,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1075427
1054849,11.08.2022 20:33:57,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1054849
1053804,09.08.2022 20:08:01,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1053804
1025819,29.04.2022 18:21:08,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1025819
1005882,01.03.2022 18:11:56,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1005882
1211643,30.10.2023 18:11:10,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1211643
1182946,09.08.2023 18:17:52,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1182946
1144922,02.05.2023 18:14:35,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1144922
1118776,01.03.2023 21:41:22,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1118776
1359673,21.11.2024 18:11:23,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1359673
1336616,20.09.2024 19:51:02,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1336616
1310500,09.07.2024 18:10:50,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1310500
1284445,09.05.2024 20:14:03,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1284445
1515783,11.11.2025 18:10:55,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1515783
1476236,11.08.2025 19:42:06,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1476236
1441174,22.05.2025 18:11:36,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1441174
1407071,14.03.2025 18:58:30,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1407071
