index,publishDate,ruleType,summary,url
887262,09.11.2020 18:10:53,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/887262
870055,19.08.2020 18:41:51,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/870055
850297,09.06.2020 18:33:40,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/850297
824032,03.03.2020 20:23:35,Yıllık,,https://www.kap.org.tr/tr/Bildirim/824032
976349,09.11.2021 18:11:34,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/976349
959337,19.08.2021 18:14:23,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/959337
941463,09.06.2021 18:11:40,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/941463
914882,03.03.2021 18:11:32,Yıllık,,https://www.kap.org.tr/tr/Bildirim/914882
1078833,09.11.2022 18:31:39,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078833
1057364,19.08.2022 21:00:24,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1057364
1028527,10.05.2022 18:13:14,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028527
1007918,07.03.2022 18:14:14,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1007918
1216767,09.11.2023 23:21:46,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216767
1188026,21.08.2023 22:01:33,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1188026
1150274,10.05.2023 23:40:08,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1150274
1121243,07.03.2023 19:00:08,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1121243
1356933,11.11.2024 21:48:03,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356933
1339205,30.09.2024 20:44:51,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1339205
1306186,04.07.2024 18:10:09,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1306186
1300742,21.06.2024 18:39:26,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1300742
1288663,20.05.2024 23:16:12,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1288663
1515104,10.11.2025 22:41:59,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1515104
1481130,20.08.2025 01:15:21,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1481130
1438260,13.05.2025 00:40:24,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1438260
1405340,11.03.2025 23:57:12,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1405340
