index,publishDate,ruleType,summary,url
886246,04.11.2020 18:51:48,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886246
868428,12.08.2020 19:08:53,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/868428
844808,13.05.2020 19:08:54,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/844808
818682,12.02.2020 19:15:32,Yıllık,,https://www.kap.org.tr/tr/Bildirim/818682
974035,02.11.2021 18:11:24,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/974035
956252,09.08.2021 18:35:35,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/956252
934749,05.05.2021 18:38:37,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/934749
907273,03.02.2021 18:11:48,Yıllık,,https://www.kap.org.tr/tr/Bildirim/907273
1078250,08.11.2022 18:35:15,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078250
1053058,08.08.2022 18:14:42,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1053058
1024402,27.04.2022 18:22:12,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1024402
1001932,15.02.2022 18:35:49,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1001932
1214606,06.11.2023 18:26:56,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1214606
1185348,14.08.2023 18:43:49,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1185348
1148276,08.05.2023 19:00:00,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1148276
1116121,22.02.2023 18:39:04,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1116121
1354438,06.11.2024 18:13:21,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1354438
1335643,18.09.2024 19:59:53,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1335643
1334577,16.09.2024 18:31:09,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1334577
1295195,05.06.2024 22:49:15,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1295195
1274113,17.04.2024 20:12:29,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1274113
1511351,04.11.2025 19:35:56,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1511351
1477891,13.08.2025 20:10:41,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1477891
1435056,07.05.2025 18:37:40,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1435056
1403497,10.03.2025 18:17:23,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1403497
