symbol,split_date,split_factor,cumulative_split_factor
TCELL,2020-11-30,1.0,1.0
TCELL,2021-04-30,1.0,1.0
TCELL,2021-07-30,1.0,1.0
TCELL,2021-10-27,1.0,1.0
TCELL,2022-07-26,1.0,1.0
TCELL,2023-12-20,1.0,1.0
TCELL,2024-12-05,1.0,1.0
TCELL,2025-06-20,1.0,1.0
