symbol,split_date,split_factor,cumulative_split_factor
OTKAR,2020-03-23,1.0,1.0
OTKAR,2021-03-24,1.0,1.0
OTKAR,2022-03-28,1.0,1.0
OTKAR,2023-05-16,5.0,5.0
OTKAR,2024-04-03,1.0,5.0
