symbol,split_date,split_factor,cumulative_split_factor
SOKM,2021-07-01,1.0,1.0
SOKM,2022-06-02,0.969541276738327,0.969541276738327
SOKM,2023-08-22,1.0,0.969541276738327
SOKM,2024-07-01,1.0,0.969541276738327
SOKM,2024-10-01,1.0,0.969541276738327
