symbol,split_date,split_factor,cumulative_split_factor
ALFAS,2022-11-09,1.25,1.25
ALFAS,2023-05-03,1.0,1.25
ALFAS,2023-08-29,8.0,10.0
ALFAS,2024-08-14,1.0,10.0
ALFAS,2025-09-30,1.0,10.0
