symbol,split_date,split_factor,cumulative_split_factor
JANTS,2020-04-02,1.0,1.0
JANTS,2021-04-06,1.0,1.0
JANTS,2021-05-07,7.95,7.95
JANTS,2022-04-05,1.0,7.95
JANTS,2023-05-03,1.0,7.95
JANTS,2024-05-07,1.0,7.95
JANTS,2024-05-31,7.932460762649442,63.06306306306307
JANTS,2025-05-06,1.0,63.06306306306307
