symbol,split_date,split_factor,cumulative_split_factor
GSDHO,2022-08-26,1.0,1.0
GSDHO,2022-11-14,2.2222222222222223,2.2222222222222223
GSDHO,2023-08-14,1.0,2.2222222222222223
