symbol,split_date,split_factor,cumulative_split_factor
ISDMR,2020-07-16,1.0,1.0
ISDMR,2021-03-24,1.0,1.0
ISDMR,2021-12-08,1.0,1.0
ISDMR,2022-03-22,1.0,1.0
ISDMR,2024-04-16,1.0,1.0
ISDMR,2025-07-02,1.0,1.0
