symbol,split_date,split_factor,cumulative_split_factor
AEFES,2020-07-14,1.0,1.0
AEFES,2021-05-28,1.0,1.0
AEFES,2022-05-20,1.0,1.0
AEFES,2023-05-23,1.0,1.0
AEFES,2023-09-18,1.0,1.0
AEFES,2024-05-28,1.0,1.0
AEFES,2025-05-27,1.0,1.0
AEFES,2025-06-26,10.0,10.0
