symbol,split_date,split_factor,cumulative_split_factor
KONTR,2020-10-19,1.25,1.25
KONTR,2020-11-05,1.05,1.3125
KONTR,2022-09-01,5.254515599343185,6.896551724137931
KONTR,2024-07-19,3.25,22.413793103448274
