symbol,split_date,split_factor,cumulative_split_factor
SMRTG,2022-03-16,1.3333333333333333,1.3333333333333333
SMRTG,2022-10-20,2.0,2.6666666666666665
SMRTG,2023-07-26,1.98,5.279999999999999
