symbol,split_date,split_factor,cumulative_split_factor
TMSN,2012-12-04 23:00:00,1.3333333333333333,1.3333333333333333
TMSN,2013-05-31 00:00:00,1.0,1.3333333333333333
TMSN,2014-05-28 00:00:00,1.0,1.3333333333333333
