symbol,split_date,split_factor,cumulative_split_factor
DOHOL,2020-04-10,1.0,1.0
DOHOL,2021-04-28,1.0,1.0
DOHOL,2022-06-02,1.0,1.0
DOHOL,2022-11-30,1.0,1.0
DOHOL,2023-05-08,1.0,1.0
DOHOL,2023-06-16,1.0,1.0
DOHOL,2023-09-27,1.0000220880256383,1.0000220880256383
DOHOL,2024-07-08,1.0,1.0000220880256383
DOHOL,2025-09-01,1.0,1.0000220880256383
