symbol,split_date,split_factor,cumulative_split_factor
KOZAA,2003-01-16 23:00:00,2.0,2.0
KOZAA,2003-06-19 23:00:00,3.85,7.7
KOZAA,2005-01-25 23:00:00,2.0,15.4
KOZAA,2007-11-29 23:00:00,2.1,32.34
KOZAA,2008-09-03 00:00:00,3.0,97.02000000000001
KOZAA,2012-02-02 23:00:00,2.0,194.04000000000002
