symbol,split_date,split_factor,cumulative_split_factor
MAGEN,2022-08-10,1.0,1.0
MAGEN,2023-04-12,1.0,1.0
MAGEN,2023-11-29,2.8780487804878048,2.8780487804878048
MAGEN,2025-09-30,2.5,7.195121951219512
