symbol,split_date,split_factor,cumulative_split_factor
TATGD,2020-03-26,1.0,1.0
TATGD,2021-03-26,1.0,1.0
TATGD,2022-03-24,1.0,1.0
TATGD,2024-12-26,1.8,1.8
