symbol,split_date,split_factor,cumulative_split_factor
HALKB,2020-05-21,1.9790209790271325,1.9790209790271325
HALKB,2022-03-10,2.008718768712668,3.975296584247921
HALKB,2023-03-30,1.4458851841053797,5.747822433588792
