symbol,split_date,split_factor,cumulative_split_factor
CIMSA,2022-03-31,1.0,1.0
CIMSA,2023-04-03,1.0,1.0
CIMSA,2023-09-29,7.0,7.0
CIMSA,2024-04-29,1.0,7.0
CIMSA,2025-04-02,1.0,7.0
