symbol,split_date,split_factor,cumulative_split_factor
AKFGY,2021-01-12,1.0798889515496235,1.0798889515496235
AKFGY,2021-02-10,1.1272264610710476,1.217279401205006
AKFGY,2021-12-07,1.4444444444444444,1.758292468407231
AKFGY,2023-12-14,3.0,5.274877405221693
