symbol,split_date,split_factor,cumulative_split_factor
SARKY,2020-07-13,1.0,1.0
SARKY,2020-08-18,1.5,1.5
SARKY,2021-05-05,1.0,1.5
SARKY,2022-04-22,1.0,1.5
SARKY,2022-06-14,1.3333333333333333,2.0
SARKY,2023-06-12,1.0,2.0
SARKY,2023-06-26,1.25,2.5
SARKY,2024-06-07,1.0,2.5
SARKY,2024-08-20,1.2,3.0
SARKY,2025-04-25,1.0,3.0
SARKY,2025-09-10,1.6666666666666667,5.0
