symbol,split_date,split_factor,cumulative_split_factor
HEKTS,2021-04-30,3.779038361466619,3.779038361466619
HEKTS,2022-10-12,2.941860465116279,11.11740355175645
HEKTS,2024-09-18,3.3320158102766797,37.0433644036786
