symbol,split_date,split_factor,cumulative_split_factor
EKGYO,2020-07-23,1.0,1.0
EKGYO,2021-05-05,1.0,1.0
EKGYO,2022-04-25,1.0,1.0
EKGYO,2023-04-12,1.0,1.0
EKGYO,2025-06-16,1.0,1.0
