symbol,split_date,split_factor,cumulative_split_factor
DOAS,2021-04-27,1.0,1.0
DOAS,2021-07-12,1.0,1.0
DOAS,2022-04-08,1.0,1.0
DOAS,2022-11-14,1.0,1.0
DOAS,2023-04-06,1.0,1.0
DOAS,2023-08-24,1.0,1.0
DOAS,2023-11-24,1.0,1.0
DOAS,2024-04-19,1.0,1.0
DOAS,2024-09-02,1.0,1.0
DOAS,2025-05-20,1.0,1.0
