symbol,split_date,split_factor,cumulative_split_factor
ASTOR,2023-01-11,1.266497461928934,1.266497461928934
ASTOR,2023-05-02,1.0,1.266497461928934
ASTOR,2024-07-31,1.0,1.266497461928934
ASTOR,2025-08-18,1.0,1.266497461928934
