date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-02,0.28577486,0.29008406,0.28272688,0.2845,15779166.0,HEKTS,0.007680187925148279,0.007714603265669385,0.007830931792231946,0.007632321862533732,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.22530755711775052,1,1,0.2558875219683656,1,1,0.3532513181019332,1,1,0.2460456942003515,1,1,0.597188049209139,1,1,0.7546572934973639,1,1,1.0
2020-01-03,0.27960882,0.28658065,0.2722166,0.281,15035315.0,HEKTS,0.007585704066666667,0.007548148622597394,0.007736355879476785,0.007348592774498837,0,-0.012302284710017375,,,,,,,,,,-7.537173895968974e-06,-1.5074347791937948e-06,-6.029739116775179e-06,,,-15035315.0,0.23665480427046237,1,1,0.29039145907473274,1,1,0.34911032028469746,1,1,0.17188612099644107,1,1,0.6644128113879,1,1,0.8028469750889677,1,1,1.0
2020-01-06,0.27533466,0.2795738,0.2732676,0.2733,9160668.0,HEKTS,0.007377839578007117,0.007432766014435174,0.007547203244104815,0.007376964927431459,0,-0.02740213523131696,,,,,,,,,,-2.9938255970827186e-05,-7.193599017520473e-06,-2.2744656953306714e-05,,,-24195983.0,0.25869008415660444,1,1,0.33186974021222104,1,1,0.4076106842297842,1,1,0.252469813391877,1,1,0.6922795462861326,1,1,0.8536406878887672,1,1,1.0
2020-01-07,0.28065985,0.28658065,0.27501932,0.2855,12925218.0,HEKTS,0.007707183313285883,0.00757652158539166,0.007736355879476785,0.007424253288739862,0,0.04463959019392605,,,,,,,,,,-2.087534987081901e-05,-9.92994918818018e-06,-1.0945400682638828e-05,,,-11270765.0,0.2577933450087564,1,1,0.2896672504378286,1,1,0.3239929947460596,1,1,0.23082311733800354,1,1,0.5842381786339754,1,1,0.7705779334500875,1,1,1.0
2020-01-08,0.28076494,0.28517932,0.27431867,0.2803,17208388.28,HEKTS,0.007566807294970343,0.007579358530731042,0.007698526432217917,0.00740533897004125,0,-0.018213660245183894,,,,,,,,,,-2.473497361967815e-05,-1.2890954074479775e-05,-1.1844019545198375e-05,,,-28479153.28,0.24973242953977892,1,1,0.30253300035676056,1,1,0.3125222975383519,1,1,0.21726721369960744,1,1,0.6361041740991795,1,1,0.8209061719586157,1,1,1.0
2020-01-09,0.29057455,0.29744127,0.28517932,0.2967,19217524.17,HEKTS,0.008009531660427047,0.00784417276015956,0.008029542531791807,0.007698526432217917,0,0.05850874063503397,0.04288224956063291,,,,,,,,,7.840028079268355e-06,-8.74475764373015e-06,1.6584785722998504e-05,,,-9261629.11,0.18065385911695309,1,1,0.22109875294910664,1,1,0.20795416245365694,1,1,0.15942028985507228,1,1,0.5965621840242668,1,1,0.6919447253117625,1,1,1.0
2020-01-10,0.30514884,0.31075433,0.29674062,0.3055,16746137.0,HEKTS,0.008247091076037959,0.008237611375539558,0.008388933753791015,0.008010628213093196,0,0.029659588810245774,0.0871886120996439,,,,,,,,,5.222301666046175e-05,3.4487972171082316e-06,4.877421944335352e-05,,,7484507.890000001,0.14893617021276606,1,1,0.18821603927986907,1,1,0.1960720130932898,1,1,0.1135842880523732,1,1,0.5996726677577742,1,1,0.6454991816693947,1,1,1.0
2020-01-13,0.3275007,0.334928,0.31145504,0.3349,65417724.0,HEKTS,0.00904075548728351,0.008841008511836938,0.009041511358151363,0.008407849692212916,0,0.09623567921440257,0.2253933406512989,,,,,,,,,0.00014971314004525414,3.270166578273742e-05,0.00011701147426251672,,,72902231.89,0.09316213795162742,1,1,0.058524932815765984,1,1,0.1036130188115858,1,1,0.058524932815765984,1,1,0.4499850701702002,1,1,0.4228127799343089,1,1,1.0
2020-01-14,0.36169422,0.3832753,0.34333622,0.3633,158478277.0,HEKTS,0.009807424510391459,0.009764075856027857,0.010346665487056535,0.009268494520597727,0,0.08480143326366085,0.2725043782837129,,,,,,,,,0.0002855469406653644,8.327072075926283e-05,0.0002022762199061016,,,231380508.89,0.01734104046242768,1,0,-0.00578034682080919,0,0,0.019267822736030782,1,0,-0.007707129094412402,0,0,0.4464629782548857,1,1,0.36553812276355613,1,1,0.0
2020-01-15,0.35458225,0.36505747,0.34754035,0.351,54184097.0,HEKTS,0.009475381236298932,0.009572085465454863,0.009854868095181653,0.00938198664172867,0,-0.03385631709331138,0.25222975383517654,,,,,,,,,0.0003622275552900879,0.00013906208766542786,0.00022316546762466005,,,177196411.89,0.028205128205128327,1,1,0.03219373219373223,1,1,0.03618233618233635,1,1,0.03817663817663819,1,1,0.517094017094017,1,1,0.37948717948717947,1,1,1.0
