date,open,high,low,close,volume,symbol,adj_close,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_5d,y_5d_up,y_5d_triclass,future_return_20d,y_20d_up,y_20d_triclass
2020-01-27,6.901871,6.9781566,6.8336153,6.8577,182578134.0,AKBNK,6.8577,0,-0.025119413169566673,-0.04045167067778577,,,,,,,64.9981322375794,0.12817469519563307,0.11194299652429034,0.016231698671342734,0.23532507015904258,0.20648933571428568,874298750.5799999,0.015223763069250662,1,0,-0.1955466118377882,0,-1
2020-01-28,6.835221,6.921946,6.769375,6.7694,334239171.0,AKBNK,6.7694,0,-0.01287603715531449,-0.04744885036445001,,,,,,,70.2699064414081,0.10601851903490456,0.11075810102641319,-0.004739581991508632,-2.992175632684646,0.20132699999999998,540059579.5799999,0.024906195526929853,1,1,-0.14234644133896657,0,-1
2020-01-31,6.7324357,6.8095245,6.6328626,6.6329,204161842.0,AKBNK,6.6329,0,-0.020164268620557202,-0.05598963892802755,,,,,,,62.10512518023334,0.07656261441855161,0.10391900370484088,-0.027356389286289265,-6.029609690444149,0.20362004285714283,335897737.5799999,0.020579233819294718,1,1,-0.09443833014217018,0,-1
2020-02-03,6.6738157,6.7131634,6.616802,6.6971,200196617.0,AKBNK,6.6971,0,0.009679024257865931,-0.052274817802306583,,,,,,,60.43790626069105,0.05773348556621194,0.09468190007711509,-0.03694841451090315,-5.7622491768215545,0.19214844999999997,536094354.5799999,-0.009586238819787596,0,0,-0.1091069268787982,0,-1
2020-02-04,6.8408422,6.9380064,6.753314,6.9139,273775812.0,AKBNK,6.9139,0,0.0323722208119932,-0.01713010349141364,,,,6.804304999999999,,,52.94213396272484,0.05961797452160145,0.08766911496601237,-0.028051140444410927,-2.3805153547476143,0.17666497857142854,809870166.5799999,-0.02787138951966328,0,-1,-0.15331433778330605,0,-1
2020-02-05,6.9612937,7.042398,6.8817964,6.9621,370284769.0,AKBNK,6.9621,0,0.006971463284108914,0.015223763069250662,0.059906220503608054,0.02364418148556785,,6.823980000000001,,,49.29404542664212,0.06426003311033579,0.08298729859487707,-0.018727265484541275,-2.5843734258689133,0.17322347142857142,1180154935.58,-0.058818459947429735,0,-1,-0.19953749587049896,0,-1
2020-02-06,7.023126,7.098608,6.889826,6.938,443811832.0,AKBNK,6.938,0,-0.0034615992301174625,0.024906195526929853,0.08816010288743548,0.022449341585062857,,6.852085,,,44.44239461304304,0.065242158407945,0.07943827055749066,-0.01419611214954565,-2.372442518222506,0.17724154285714283,736343103.5799999,-0.06249639665609674,0,-1,-0.20833093110406453,0,-1
2020-02-07,6.8472667,6.9701266,6.7131634,6.7694,204026740.0,AKBNK,6.7694,0,-0.024300951282790417,0.020579233819294718,0.09766340743623436,0.021781824244600113,,6.882199999999999,,,36.00365266478499,0.05181855676466984,0.0739143277989265,-0.022095771034256653,-3.6562628979690537,0.1806829785714286,532316363.5799999,-0.03914674860401213,0,-1,-0.19691553165716313,0,-1
2020-02-10,6.6698017,6.7613444,6.560592,6.6329,338088151.0,AKBNK,6.6329,0,-0.020164268620557202,-0.009586238819787596,0.05897661052127412,0.022316901777399662,,6.90067,,,32.9309035687168,0.029822076197834058,0.06509587747870801,-0.035273801280873956,-6.135993773438042,0.18584697857142857,194228212.57999992,-0.02421263700643772,0,-1,-0.219134918361501,0,-1
2020-02-11,6.626438,6.737254,6.5204415,6.7212,474047592.0,AKBNK,6.7212,0,0.013312427445008934,-0.02787138951966328,0.05150187734668332,0.02207790675113175,,6.91713,,,34.131245339299,0.01929238827569435,0.055935179638105285,-0.036642791362410936,-4.452405322415565,0.19330003571428575,668275804.5799999,-0.053770160090459984,0,-1,-0.2867345116943403,0,-1
2020-02-13,6.5180316,6.576651,6.4481697,6.5526,165185618.0,AKBNK,6.5526,0,-0.025084806284591976,-0.058818459947429735,-0.04224158091674457,0.016239762429923994,,6.902679999999999,,,31.14876820470937,-0.002626796145078991,0.044222784481468436,-0.04684958062654743,-4.449013517651701,0.20362502857142856,503090186.5799999,-0.06618746757012484,0,-1,-0.2536855599304093,0,-1
2020-02-14,6.6007423,6.697104,6.5043817,6.5044,258668153.0,AKBNK,6.5044,0,-0.007355858743094301,-0.06249639665609674,-0.06789716545814106,0.015420531220122307,,6.87899,,,31.844430529464958,-0.023615025578504145,0.03065522246947392,-0.054270248047978066,-3.9146748604012127,0.2007571571428572,244422033.57999992,-0.050627267695713796,0,-1,-0.2987669885000923,0,-1
2020-02-17,6.53891,6.584682,6.5043817,6.5044,127258837.0,AKBNK,6.5044,0,0.0,-0.03914674860401213,-0.07850109796699012,0.01504529651553823,,6.851285,,,29.88332975449144,-0.0397896779770166,0.016566242380175816,-0.05635592035719242,-1.9373124877504533,0.19502129285714295,244422033.57999992,-0.07036775106082038,0,-1,-0.3185228460734273,0,-1
2020-02-18,6.501169,6.5525618,6.4321103,6.4723,206599498.0,AKBNK,6.4723,0,-0.0049351208412767855,-0.02421263700643772,-0.08925505867784889,0.014829806507529039,,6.819569999999999,,,29.88332975449144,-0.05456936657440359,0.0023391205892599356,-0.05690848716366352,-3.356676770542477,0.18469693571428586,37822535.57999992,-0.05956151599894932,0,-1,-0.33499683265608826,0,-1
2020-02-19,6.4007936,6.528472,6.303629,6.3598,203647092.0,AKBNK,6.3598,0,-0.017381765369343216,-0.053770160090459984,-0.10204024002823853,0.015099330212760978,,6.783435,,,31.322679870958027,-0.07450138052877264,-0.01302897963434658,-0.061472400894426064,-8.014290053370743,0.18641538571428587,-165824556.42000008,-0.14646687002735936,0,-1,-0.2765181295009276,0,-1
2020-02-20,6.2016463,6.367869,6.0707555,6.1189,297103464.0,AKBNK,6.1189,0,-0.03787854963992576,-0.06618746757012484,-0.14382660771254263,0.016351471269903817,,6.73204,,,28.105015146415326,-0.10848570621349296,-0.03212032495017586,-0.0763653812633171,-12.111288260725939,0.19673985000000016,-462928020.4200001,-0.09841638202944969,0,-1,-0.269018941312981,0,-1
2020-02-21,6.154269,6.2554483,6.0627265,6.1751,274478168.0,AKBNK,6.1751,0,0.009184657373057181,-0.050627267695713796,-0.13107533841780894,0.016775759578563795,,6.685464999999999,,,33.7105038428693,-0.1293921071777211,-0.05157468139568491,-0.07781742578203618,-10.995964254828483,0.1978869857142859,-188449852.42000008,-0.05980469951903611,0,-1,-0.25487846350666377,0,-1
2020-02-24,6.017757,6.0627265,5.9824247,6.0467,171631704.0,AKBNK,6.0467,0,-0.020793185535456837,-0.07036775106082038,-0.13941903989297344,0.017040042726963987,,6.636485,,,27.868517762351985,-0.15453994716761166,-0.07216773455007026,-0.0823722126175414,-10.675983100422481,0.20476655000000013,-360081556.4200001,-0.006648254419766242,0,0,-0.2656159558106075,0,-1
2020-02-26,6.0225754,6.1109066,5.934244,6.0868,278620876.0,AKBNK,6.0868,0,0.006631716473448401,-0.05956151599894932,-0.13864006226561942,0.017077945000515137,,6.5875,,,18.00881875145042,-0.16928267140849318,-0.09159072192175485,-0.07769194948673833,-8.233201163895131,0.20017770714285726,-81460680.42000008,-0.019780508641650818,0,0,-0.2730827364132221,0,-1
2020-02-28,5.4179087,5.5166783,5.018812,5.4283,343325331.0,AKBNK,5.4283,0,-0.10818492475520802,-0.14646687002735936,-0.2283208233822358,0.028261477084725636,,6.507195,,,9.700472937467111,-0.23143400611108156,-0.11955937875962021,-0.11187462735146135,-19.236148306849966,0.26499102142857156,-424786011.4200001,0.07840392019600984,1,1,-0.17158226332369253,0,-1
2020-03-02,5.5439806,5.62107,5.468498,5.5167,230088555.0,AKBNK,5.5167,0,0.01628502477755478,-0.09841638202944969,-0.1955466118377882,0.028798077415471083,,6.440144999999999,,,13.876887104152857,-0.2704387953383387,-0.14973526207536392,-0.12070353326297478,-15.808991850563137,0.26384730714285726,-194697456.42000008,0.010187249623869299,1,0,-0.20378124603476722,0,-1
2020-03-03,5.7174315,5.8218226,5.62107,5.8058,270943276.0,AKBNK,5.8058,0,0.052404517193249456,-0.05980469951903611,-0.14234644133896657,0.032022525253026686,,6.391965,,,26.923076923076877,-0.27485407128176487,-0.1747590239166441,-0.10009504736512076,-10.740421868273797,0.26728726428571437,76245819.57999992,-0.053946053946053785,0,-1,-0.2448241413758654,0,-1
2020-03-04,5.963956,6.0627265,5.781672,6.0065,355353359.0,AKBNK,6.0065,0,0.03456887939646558,-0.006648254419766242,-0.09443833014217018,0.03316939391936653,,6.360645,,,35.44609665427507,-0.2591708365219789,-0.1916413864377111,-0.06752945008426783,-7.654818276858744,0.2724477285714286,431599178.5799999,-0.09491384333638564,0,-1,-0.27540164821443447,0,-1
2020-03-05,6.028196,6.118936,5.918184,5.9664,244842547.0,AKBNK,5.9664,0,-0.006676100890701697,-0.019780508641650818,-0.1091069268787982,0.0330050538054681,,6.324109999999999,,,32.06103241753017,-0.24712874847346278,-0.20273885884486142,-0.04438988962860135,-7.816386755867311,0.27130055,186756631.57999992,-0.13190533655135428,0,-1,-0.24899436846339495,0,-1
2020-03-06,5.826641,5.998484,5.7254615,5.8539,191468405.0,AKBNK,5.8539,0,-0.01885559131134351,0.07840392019600984,-0.15331433778330605,0.031903172665598015,,6.27111,,,32.93939541925086,-0.24385214104544062,-0.21096151528497728,-0.03289062576046334,-7.95465266203339,0.27129999285714296,-4711773.420000076,-0.18105878132527042,0,-1,-0.23456157433505864,0,-1
2020-03-09,5.628297,5.7334914,5.5568295,5.5729,182618542.0,AKBNK,5.5729,0,-0.048002186576470485,0.010187249623869299,-0.19953749587049896,0.0329168991240447,,6.20165,,,29.576847182635362,-0.2609220111112869,-0.2209536144502392,-0.03996839666104768,-8.92317246563925,0.27875343571428574,-187330315.42000008,-0.12248559995693442,0,-1,-0.18588167740314732,0,-1
2020-03-10,5.6837044,5.797732,5.4925885,5.4926,235859505.0,AKBNK,5.4926,0,-0.014409015054998142,-0.053946053946053785,-0.20833093110406453,0.03288410181357579,,6.12938,,,28.57082344967806,-0.2777280687285595,-0.23230850530590327,-0.04541956342265621,-11.05245259186085,0.2948136642857143,-423189820.4200001,-0.16959181444124838,0,-1,-0.10526890725703686,0,-1
2020-03-11,5.444408,5.5728893,5.299866,5.4364,188387525.0,AKBNK,5.4364,0,-0.010231948439718974,-0.09491384333638564,-0.19691553165716313,0.03273658590015399,,6.06273,,,28.282108264497452,-0.29221340653436023,-0.2442894855515947,-0.047923920982765544,-10.093108637769365,0.30571165,-611577345.4200001,-0.1846442498712383,0,-1,-0.11226179089103072,0,-1
2020-03-13,5.225989,5.3801675,5.0107827,5.1794,291436989.0,AKBNK,5.1794,0,-0.04727393127805157,-0.13190533655135428,-0.219134918361501,0.033709886521985526,,5.990055,,,26.6664030995493,-0.32073367511116224,-0.25957832346350823,-0.06115535164765401,-14.907669054347107,0.3200526714285714,-903014334.4200001,-0.16899640885044598,0,-1,-0.06666795381704438,0,-1
2020-03-16,4.8734674,5.018812,4.6976085,4.794,189769304.0,AKBNK,4.794,0,-0.0744101633393831,-0.18105878132527042,-0.2867345116943403,0.03591439015943896,,5.893694999999999,,,25.22532630240471,-0.37016768980682,-0.2816961967321706,-0.08847149307464941,-11.685057937107391,0.3332439571428571,-1092783638.42,-0.04021693783896518,0,-1,-0.05360867751355858,0,-1
2020-03-17,4.7827272,4.938512,4.545037,4.8903,363982725.0,AKBNK,4.8903,0,0.020087609511889815,-0.12248559995693442,-0.2536855599304093,0.03673204067207964,,5.81058,,,26.33014001473839,-0.39699755670732895,-0.3047564687272023,-0.09224108798012665,-11.354614171515587,0.34758347142857143,-728800913.4200001,-0.08537308549577727,0,-1,-0.049260781547144306,0,-1
2020-03-19,4.645413,4.7779093,4.504886,4.5611,206940084.0,AKBNK,4.5611,0,-0.06731693352146084,-0.16959181444124838,-0.2987669885000923,0.03857394216514215,,5.7134149999999995,,,24.516261836146555,-0.4397548876782995,-0.33175615251742174,-0.10799873516087777,-21.438905921664542,0.36135052142857144,-935740997.4200001,0.00879173883493034,1,0,0.017605402205608245,1,0
2020-03-20,4.5546727,4.721699,4.4165554,4.4326,190638652.0,AKBNK,4.4326,0,-0.028173028436122793,-0.1846442498712383,-0.3185228460734273,0.03844004689224584,,5.609825,,,22.459376664890783,-0.47849348159939264,-0.36110361833381593,-0.11738986326557671,-26.203279780238077,0.3705277357142857,-1126379649.42,0.0018048098181653316,1,0,0.027184947886116362,1,1
2020-03-23,4.2310596,4.4165554,4.0552,4.3041,294502787.0,AKBNK,4.3041,0,-0.028989757704281915,-0.16899640885044598,-0.33499683265608826,0.03837719028106181,,5.501415,,,27.27235969594048,-0.5136420269039599,-0.3916113000478447,-0.12203072685611516,-27.861021721641187,0.3212000214285714,-1420882436.42,0.02799656141818252,1,1,0.05971050858483773,1,1
2020-03-24,4.5506577,4.6735187,4.456706,4.6012,255290012.0,AKBNK,4.6012,0,0.06902720661694661,-0.04021693783896518,-0.2765181295009276,0.043187206987471256,,5.413485,6.215458,,32.93187665461055,-0.5116263056821362,-0.41561430117470305,-0.09601200450743314,-21.39940894104785,0.3338177857142857,-1165592424.42,-0.022667999652264736,0,-1,0.001760410327740436,1,0
2020-03-25,4.572339,4.745789,4.456706,4.4728,418004528.0,AKBNK,4.4728,0,-0.027905763713813814,-0.08537308549577727,-0.269018941312981,0.0429679914563346,,5.33118,6.173542,,23.564175789306702,-0.5144592727512816,-0.43538329549001875,-0.07907597726126281,-19.740171185558676,0.3326721,-1583596952.42,-0.017952960114469785,0,0,0.059247004113754276,1,1
2020-03-26,4.500871,4.633368,4.424586,4.6012,520244459.0,AKBNK,4.6012,0,0.028706850295117103,0.00879173883493034,-0.25487846350666377,0.04375256476462086,,5.252485,6.138048,,21.30752582792276,-0.5005733150675491,-0.44842129940552483,-0.052152015662024265,-16.22910825474274,0.32750977857142866,-1063352493.4200001,-0.047118143093106135,0,-1,0.04190211249239306,1,1
2020-03-27,4.513719,4.6173077,4.424586,4.4406,289389361.0,AKBNK,4.4406,0,-0.03490393810310366,0.0018048098181653316,-0.2656159558106075,0.04398652903316611,,5.172179999999999,6.103518,,20.308243169611586,-0.496800860300322,-0.4580972115844843,-0.0387036487158377,-18.317268780810835,0.3269361857142858,-1352741854.42,-0.01988470026572997,0,0,0.06510381479980198,1,1
2020-03-30,4.4286,4.480796,4.384435,4.4246,289002538.0,AKBNK,4.4246,0,-0.0036031166959420435,0.02799656141818252,-0.2730827364132221,0.04378828814947002,,5.08907,6.066740000000001,,21.100731934166376,-0.4894600383567642,-0.4643697769389403,-0.02509026141782389,-14.57311657720972,0.31431750714285717,-1641744392.42,0.012701713149211313,1,0,0.03991321249378488,1,1
2020-03-31,4.517734,4.5771565,4.4647355,4.4969,342176385.0,AKBNK,4.4969,0,0.01634046015459023,-0.022667999652264736,-0.17158226332369253,0.03833895964867612,,5.0425,6.028838,,26.23884815828994,-0.4723632685906516,-0.4659684752692826,-0.006394793321368997,-6.197329995828104,0.3039950785714286,-1299568007.42,-0.0035802441682046826,0,0,0.021414752384976365,1,1
2020-04-01,4.394071,4.448675,4.344284,4.3925,294426491.0,AKBNK,4.3925,0,-0.023215993239787402,-0.017952960114469785,-0.20378124603476722,0.03800189032229439,,4.98629,5.979856,,25.962504916313435,-0.46191351143953074,-0.4651574825033322,0.0032439710638014763,-10.179334601149215,0.2931002571428572,-1593994498.42,0.03289698349459291,1,1,0.042048947068867415,1,1
2020-04-02,4.3860407,4.472766,4.3282237,4.3844,280411427.0,AKBNK,4.3844,0,-0.001844052361980597,-0.047118143093106135,-0.2448241413758654,0.035089486037595326,,4.91522,5.92798,,26.519953575573638,-0.4491085619742421,-0.4619476983975142,0.012839136423272113,-3.874065466663734,0.2839230428571429,-1874405925.42,0.12088313110117666,1,1,0.036629869537450954,1,1
2020-04-03,4.349102,4.392464,4.320194,4.3523,201760973.0,AKBNK,4.3523,0,-0.0073214122799015735,-0.01988470026572997,-0.27540164821443447,0.033282061186269266,,4.83251,5.873856000000001,,29.479481962983186,-0.436518831629936,-0.4568619250439986,0.020343093414062596,-1.811577854983537,0.2586839500000001,-2076166898.42,0.108861981021529,1,1,0.02952461916687743,1,1
2020-04-06,4.4350243,4.4888263,4.384435,4.4808,247700606.0,AKBNK,4.4808,0,0.02952461916687743,0.012701713149211313,-0.24899436846339495,0.034736846138440386,,4.75823,5.82134,,41.09417652411286,-0.41142979695414095,-0.44777549942602707,0.03634570247188612,4.105387885969192,0.23402215000000018,-1828466292.42,0.07884752722728083,1,1,0.005378503838600279,1,0
2020-04-07,4.555476,4.6012473,4.472766,4.4808,337190924.0,AKBNK,4.4808,0,0.0,-0.0035802441682046826,-0.23456157433505864,0.0348435112514937,,4.689575,5.769306,,37.68124661572713,-0.38708448720012356,-0.4356372969808464,0.04855280978072285,-2.6167086846909493,0.2150940285714287,-1828466292.42,0.012542403142295822,1,0,-0.001785395465095485,0,0
2020-04-08,4.500871,4.537007,4.4647355,4.537,188031964.0,AKBNK,4.537,0,0.012542403142295822,0.03289698349459291,-0.18588167740314732,0.034239458413016566,0.030764509934871963,4.63778,5.71711,,49.13253185515803,-0.3591161164560912,-0.4203330608758954,0.06121694441980419,1.4353425147558552,0.1927267071428573,-1640434328.42,0.0247740797884064,1,1,-0.0407097200793477,0,-1
2020-04-10,4.881498,5.018812,4.7698793,4.9144,404214672.0,AKBNK,4.9144,0,0.08318271985893766,0.12088313110117666,-0.10526890725703686,0.039998117075200075,0.032668314555570954,4.60887,5.673266,,64.70695970695968,-0.3030051010132615,-0.39686746890336866,0.09386236789010716,6.8069199339302555,0.2053458785714287,-1236219656.42,-0.05555103369689074,0,-1,-0.11110206739378137,0,-1
2020-04-13,4.848574,4.9304814,4.7618494,4.8261,342108597.0,AKBNK,4.8261,0,-0.017967605404525355,0.108861981021529,-0.11226179089103072,0.04009081622770267,0.03250163096538355,4.578355,5.629262,,66.33496057078483,-0.2626343042872463,-0.37002083598014424,0.10738653169289791,8.681259289285247,0.1904338785714287,-1578328253.42,-0.05656741468266313,0,-1,-0.08984480222125535,0,-1
2020-04-14,4.8646345,4.9224515,4.8180594,4.8341,483135367.0,AKBNK,4.8341,0,0.0016576531775138736,0.07884752722728083,-0.06666795381704438,0.038860692605912676,0.03241176374507463,4.56109,5.584614,,58.89814319553755,-0.22737360252997352,-0.34149138929011014,0.11411778676013662,9.255073904985768,0.1715034071428573,-1095192886.42,-0.0564738007074741,0,-1,-0.08636561097205275,0,-1
2020-04-16,4.55387,4.6012473,4.4968557,4.537,364479343.0,AKBNK,4.537,0,-0.061459216813884776,0.012542403142295822,-0.05360867751355858,0.03769376669792448,0.03309058936385393,4.548240000000001,5.534666,,52.17273588736969,-0.22085682932948902,-0.31736447729798595,0.09650764796849692,0.891725410838573,0.1749435000000001,-1459672229.42,0.01593564029094119,1,0,-0.028322680185144278,0,-1
2020-04-17,4.670306,4.721699,4.6173077,4.6494,638667762.0,AKBNK,4.6494,0,0.0247740797884064,0.0247740797884064,-0.049260781547144306,0.03785306503354586,0.031827484751335657,4.536195,5.490500000000001,,51.64910359928833,-0.20426782663019782,-0.29474514716442834,0.09047732053423052,5.848605577689248,0.17322328571428583,-821004467.4200001,0.019013206005075833,1,0,-0.046629672645932874,0,-1
2020-04-20,4.6478214,4.689578,4.6092772,4.6414,233738486.0,AKBNK,4.6414,0,-0.0017206521271562192,-0.05555103369689074,0.017605402205608245,0.034582341048375674,0.03165126456603935,4.54021,5.44794,,57.67114914425427,-0.18958108290134845,-0.2737123343118124,0.08413125141046396,5.861691451509898,0.16519322142857154,-1054742953.4200001,0.032878010944973335,1,1,-0.03113284784763215,0,-1
2020-04-21,4.5699296,4.6253376,4.537007,4.5531,176515678.0,AKBNK,4.5531,0,-0.019024432283362813,-0.05656741468266313,0.027184947886116362,0.03422882789927786,0.03160593964538353,4.546235,5.406344000000001,,54.65208891463325,-0.18295778131434393,-0.2555614237123187,0.07260364239797479,4.613652551524483,0.16576693571428583,-1231258631.42,0.038786760668555686,1,1,-0.0017790077090333867,0,0
2020-04-22,4.580369,4.6092772,4.553067,4.5611,234700741.0,AKBNK,4.5611,0,0.0017570446508972104,-0.0564738007074741,0.05971050858483773,0.033450537182408896,0.03157579040638103,4.5590850000000005,5.363624000000001,,52.43772782503036,-0.17504541931524553,-0.23945822283290408,0.06441280351765855,1.79209069808961,0.15888505714285722,-996557890.4200001,0.00879173883493034,1,0,0.001753962859836422,1,0
2020-04-24,4.6068687,4.657459,4.545037,4.6093,286204021.0,AKBNK,4.6093,0,0.01056762623051477,0.01593564029094119,0.001760410327740436,0.029768046886291245,0.03165316670867129,4.559489999999999,5.317532,,58.59907980326829,-0.16300644146050747,-0.22416786655842477,0.061161425097917305,2.867791465809666,0.15601405714285724,-710353869.4200001,-0.0034929381901807055,0,0,0.00696418111209951,1,0
2020-04-28,4.8116364,4.8742704,4.737759,4.7378,331829853.0,AKBNK,4.7378,0,0.02787841971665972,0.019013206005075833,0.059247004113754276,0.029578802459000204,0.0319034071632588,4.5727400000000005,5.273045999999999,,62.79507603186095,-0.14146585833829928,-0.20762746491439968,0.0661616065761004,4.425832047608558,0.16461606428571438,-378524016.4200001,-0.03389758959854772,0,-1,-0.008484950821056048,0,0
2020-04-29,4.7706823,4.8180594,4.729728,4.794,216310789.0,AKBNK,4.794,0,0.011862045675207877,0.032878010944973335,0.04190211249239306,0.029052223600890756,0.031989637629822765,4.58238,5.2301660000000005,,65.71774250942994,-0.11849399568314123,-0.189800771068148,0.07130677538500677,-2.449943024580825,0.16576330714285722,-162213227.42000008,-0.05193992490613264,0,-1,-0.023466833541927357,0,-1
2020-04-30,4.7650614,4.85018,4.6976085,4.7297,343150272.0,AKBNK,4.7297,0,-0.01341259908218595,0.038786760668555686,0.06510381479980198,0.027975324110717452,0.031996699970363474,4.5968350000000004,5.1893720000000005,,59.28107987172795,-0.10427508339567382,-0.17269563353365316,0.06842055013797935,-1.9974720789042943,0.16690939285714285,-505363499.4200001,-0.052624902213671,0,-1,0.00509546060003796,1,0
2020-05-04,4.614899,4.6654882,4.5771565,4.6012,260655152.0,AKBNK,4.6012,0,-0.02716874220352239,0.00879173883493034,0.03991321249378488,0.02877620329735359,0.03207299337220597,4.605665,5.148738,,54.096910303525256,-0.10219730216309131,-0.1585959672595408,0.0563986650964495,-4.817856477937976,0.16862812142857145,-766018651.4200001,-0.020929322785360416,0,-1,0.029687907502390587,1,1
2020-05-05,4.613292,4.657459,4.5771565,4.5932,261843584.0,AKBNK,4.5932,0,-0.0017386768669043207,-0.0034929381901807055,0.021414752384976365,0.028596911015398203,0.032078104228483804,4.61048,5.106178,,51.977202364199286,-0.10004294590208751,-0.14688536298805016,0.04684241708596265,1.2387039894203422,0.1692017642857143,-1027862235.4200001,-0.02621266219629015,0,-1,0.024470957066968335,1,1
2020-05-06,4.584384,4.6173077,4.553067,4.5772,268798931.0,AKBNK,4.5772,0,-0.0034834102586431825,-0.03389758959854772,0.042048947068867415,0.028036247025274064,0.031987494010162945,4.619715,5.06667,,34.0913379882997,-0.09849132266737382,-0.1372065549239149,0.03871523225654108,-1.5528885447584573,0.13937524285714284,-1296661166.42,-0.049134842261644884,0,-1,0.02982172507209646,1,1
