date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass
2020-01-02,10.14806,10.252792,10.000804,10.1898,58966344.0,VESTL,10.1898,10.14806,10.252792,10.000804,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.09583112524288984,1,1,0.0664586154782234,1,1,0.3067969930715029,1,1,-0.2094251113858957,0,-1,0.02318004278788588,1,1,0.26660974700190376,1,1
2020-01-03,10.322089,10.489032,10.032302,10.4497,156997320.0,VESTL,10.4497,10.322089,10.489032,10.032302,0,0.025505898054917653,,,,,,,,,,0.020732763532762988,0.004146552706552598,0.01658621082621039,,,156997320.0,0.08213632927261072,1,1,0.04822148004248916,1,1,0.26374919854158496,1,1,-0.2313559240935147,0,-1,0.0022584380412835614,1,0,0.2441505497765486,1,1
2020-01-06,10.426823,10.5835285,10.237042,10.4024,128492271.0,VESTL,10.4024,10.426823,10.5835285,10.237042,0,-0.004526445735284268,,,,,,,,,,0.03296689150250387,0.009910620465742852,0.023056271036761018,,,28505049.0,0.09614127509036363,1,1,0.0749442436360841,1,1,0.2853956779204798,1,1,-0.20363569945397209,0,-1,0.04618165038837185,1,1,0.25056717680535256,1,1
2020-01-07,10.758344,10.914263,10.441785,10.8355,143929216.0,VESTL,10.8355,10.758344,10.914263,10.441785,0,0.04163462277935848,,,,,,,,,,0.07672563117677278,0.023273622607948838,0.05345200856882394,,,172434265.0,0.04433574823496844,1,1,0.03997046744497257,1,1,0.21729500253795386,1,1,-0.22965253103225514,0,-1,-0.010170273637580052,0,0,0.19985233722486262,1,1
2020-01-08,10.743383,10.930013,10.394535,10.7174,103490844.84,VESTL,10.7174,10.743383,10.930013,10.394535,0,-0.010899358589820496,,,,,,,,,,0.10071409523864538,0.03876171713408815,0.06195237810455723,,,68943420.16,0.04408718532479905,1,1,0.0859630134174334,1,1,0.17927855636628287,1,1,-0.20646798663855037,0,-1,0.01689775505253155,1,0,0.20499374848377405,1,1
2020-01-09,11.218225,11.4497385,10.906389,11.3474,169368624.9,VESTL,11.3474,11.218225,11.4497385,10.906389,0,0.05878291376639866,0.11360379987830971,,,,,,,,,0.16861714719323295,0.06473280314591712,0.10388434404731584,,,238312045.06,-0.007640516770361483,0,0,0.12907802668452684,1,1,0.1380933077180675,1,1,-0.23386855138622065,0,-1,-0.043031883955796046,0,-1,0.13531734141741714,1,1
2020-01-10,11.218225,11.426115,11.071756,11.1426,64273354.0,VESTL,11.1426,11.218225,11.426115,11.071756,0,-0.018048187249942726,0.06630812367819172,,,,,,,,,0.20355865915545124,0.09249797434782395,0.11106068480762729,,,174038691.06,0.0028269883151148534,1,0,0.13074147864950714,1,1,0.13498644840521945,1,1,-0.22261411160770372,0,-1,0.00141798144059746,1,0,0.20918816075242752,1,1
2020-01-13,11.239486,11.315869,11.158377,11.308,68864150.0,VESTL,11.308,11.239486,11.315869,11.158377,0,0.014843932295873552,0.08705683303852951,,,,,,,,,0.24180903281068922,0.122360186040397,0.11944884677029222,,,242902841.06,-0.02367350548284397,0,-1,0.1420587194906262,1,1,0.10724266006367178,1,1,-0.24582596391934908,0,-1,-0.01322957198443575,0,0,0.23328616908383437,1,1
2020-01-14,11.484387,11.733226,11.189877,11.7096,127888661.0,VESTL,11.7096,11.484387,11.733226,11.189877,0,0.03551467987265644,0.08067001984218547,,,,,,,,,0.30105808302136694,0.158099765436591,0.14295831758477595,,,370791502.06,-0.07128339140534257,0,-1,0.11230955796952924,1,1,-0.058507549361207944,0,-1,-0.24344127895060463,0,-1,-0.04908792785406846,0,-1,0.20242365238778448,1,1
2020-01-15,11.666291,11.898593,11.441864,11.4812,97911792.0,VESTL,11.4812,11.666291,11.898593,11.441864,0,-0.019505363120858155,0.07126728497583357,,,,,,,,,0.3258274746904579,0.19164530728736437,0.13418216740309355,,,272879710.06,-0.05280806884297806,0,-1,0.2002752325540884,1,1,-0.023316378078946376,0,-1,-0.2249590635125247,0,-1,-0.04114552485802869,0,-1,0.2016513953245307,1,1
2020-01-16,11.457614,11.693853,11.048132,11.1663,83265828.0,VESTL,11.1663,11.457614,11.693853,11.048132,0,-0.02742744660836849,-0.015959603080882068,,,,,,,,,0.31640033169968085,0.21659631216982766,0.09980401952985318,9.583112524288984,,189613882.06,-0.026803865201543875,0,-1,0.19251676920734728,1,1,0.013397454841800771,1,0,-0.20522464916758454,0,-1,-0.03667284597404685,0,-1,0.21932063440889094,1,1
2020-01-17,11.300121,11.489113,11.119003,11.308,60323257.0,VESTL,11.308,11.300121,11.489113,11.119003,0,0.012689968924352701,0.014843932295873552,,,,,,,,,0.3167123953769977,0.2366195288112617,0.080092866565736,8.213632927261072,,249937139.06,-0.03134064379200563,0,-1,0.16782808631057655,1,1,-0.032030420940926785,0,-1,-0.2130880792359391,0,-1,-0.04944287230279443,0,-1,0.20473116377785638,1,1
2020-01-20,11.415091,11.599357,11.260748,11.4025,70058912.0,VESTL,11.4025,11.415091,11.599357,11.260748,0,0.008356915458082703,0.008356915458082703,,,,,,,,,0.32088609318256367,0.2534728416855221,0.06741325149704158,9.614127509036363,,319996051.06,-0.01933786450339836,0,0,0.17265511949133971,1,1,-0.08701600526200404,0,-1,-0.21892567419425557,0,-1,-0.04972593729445296,0,-1,0.2154702916027187,1,1
2020-01-21,11.349731,11.457614,11.260748,11.3159,41707905.0,VESTL,11.3159,11.349731,11.457614,11.260748,0,-0.007594825696119356,-0.03362198537951777,,,,,,,,68.01010779515718,0.31359100065777845,0.2654964734799734,0.048094527177805046,4.433574823496844,0.42242114285714283,278288146.06,-0.0041799591724918095,0,0,0.1656165218851351,1,1,-0.15797241050203692,0,-1,-0.19624599015544497,0,-1,-0.0341024576039024,0,-1,0.25191102784577457,1,1
2020-01-22,11.311146,11.402491,11.174127,11.1899,37441993.0,VESTL,11.1899,11.311146,11.402491,11.174127,0,-0.01113477496266313,-0.025371912343657432,,,,,,,,65.3752728838053,0.29425050365793126,0.271247279515565,0.023003224142366274,4.408718532479905,0.42073371428571427,240846153.06,0.040107597029464204,1,1,0.12948283720140474,1,1,-0.2047828845655456,0,-1,-0.16889337706324448,0,-1,0.04996470031010114,1,1,0.25474758487564686,1,1
2020-01-23,11.315083,11.410365,11.142628,11.2607,54326402.0,VESTL,11.2607,11.315083,11.410365,11.142628,0,0.006327134290744274,0.008454008937606838,,,,,,,,63.23779054583441,0.28139227377305964,0.2732762783670639,0.008115995405995724,-0.7640516770361483,0.40723421428571427,295172555.06,0.1377711865159359,1,1,0.14685587929702426,1,1,-0.24195653911390946,0,-1,-0.1832124113065795,0,-1,0.025176054774570078,1,1,0.2321702913673218,1,1
2020-01-24,11.256022,11.418241,11.166251,11.1741,29963681.0,VESTL,11.1741,11.256022,11.418241,11.166251,0,-0.007690463292690519,-0.011841174389812581,,,,,,,,62.43674456083801,0.2612031503729675,0.27086165276824464,-0.009658502395277158,0.28269883151148534,0.40048446428571427,265208874.06,0.12755389695814423,1,1,0.13178690006353988,1,1,-0.36574757698606597,0,-1,-0.10147573406359334,0,-1,0.06413044451007255,1,1,0.2586338049596837,1,1
2020-01-27,11.159951,11.276496,11.024508,11.0403,25863461.0,VESTL,11.0403,11.159951,11.276496,11.024508,0,-0.011974118720970761,-0.03176496382372285,,,,,,,,53.652968036529685,0.23173528274756272,0.2630363787641083,-0.03130109601654557,-2.367350548284397,0.3819219642857142,239345413.06,0.16975082198853286,1,1,0.13409055913335677,1,1,-0.29386882602827824,0,-1,-0.06562321676041416,0,-1,0.05634810648261368,1,1,0.2496399554359936,1,1
2020-01-28,10.966235,11.158377,10.827642,10.8749,29754061.0,VESTL,10.8749,10.966235,11.158377,10.827642,0,-0.014981476952619088,-0.038971712369320954,,,,,,,,52.762673215225405,0.19281276215503773,0.2489916554422942,-0.056178893287256476,-7.128339140534257,0.367297464285714,209591352.06,0.197684576409898,1,1,0.013756448335157101,1,0,-0.33526745073517916,0,-1,-0.04634525374945975,0,-1,0.10716420380877056,1,1,0.21650773800218848,1,1
2020-01-29,11.012695,11.174127,10.835516,10.8749,38992269.0,VESTL,10.8749,11.012695,11.174127,10.835516,0,0.0,-0.028150385615599793,,,,11.059555,,,,39.36050439090295,0.16012061340414085,0.23121744703466354,-0.07109683363052269,-5.280806884297807,0.3391740714285711,209591352.06,0.26719326154723255,1,1,0.03113591849120456,1,1,-0.3077453585780099,0,-1,-0.0427222319285695,0,-1,0.16219919263625404,1,1,0.18681551094722693,1,1
2020-01-30,10.822129,10.97726,10.670149,10.867,39799674.0,VESTL,10.867,10.822129,10.97726,10.670149,0,-0.0007264434615490423,-0.03496230252115762,0.0664586154782234,0.022430950670239133,,11.093415,,,,43.1903538248666,0.13205217078273535,0.21138439178427793,-0.07933222100154258,-2.6803865201543875,0.33579921428571397,169791678.06,0.2253611852397166,1,1,0.041308548817520885,1,1,-0.3217355295849821,0,-1,-0.043480261341676596,0,-1,0.21304867948835904,1,1,0.08189012606975243,1,1
2020-01-31,10.978836,11.087505,10.874889,10.9536,41740741.0,VESTL,10.9536,10.978836,11.087505,10.874889,0,0.007969080703045917,-0.019733132869761305,0.04822148004248916,0.021859171191421483,,11.11861,,,,40.888523241464405,0.11546461977413891,0.19220043738225012,-0.07673581760811121,-3.134064379200563,0.33917321428571395,211532419.06,0.20561276657902416,1,1,-0.0007120946538123896,0,0,-0.31488277826468003,0,-1,-0.05391834647969618,0,-1,0.16894902132632184,1,1,0.1308428279287175,1,1
2020-02-03,11.171764,11.300121,10.953635,11.182,74708996.0,VESTL,11.182,11.171764,11.300121,10.953635,0,0.020851592170610722,0.012834796155901662,0.0749442436360841,0.022159428262057707,,11.15759,,,,35.109505531722746,0.11937278214889524,0.17763490633557916,-0.05826212418668392,-1.933786450339836,0.3251140714285711,286241415.06,0.1957789304238955,1,1,-0.06901269898050444,0,-1,-0.35915757467358256,0,-1,-0.05422106957610451,0,-1,0.15563405473081726,1,1,0.14154891790377389,1,1
