date,open,high,low,close,volume,symbol,adj_close,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_5d,y_5d_up,y_5d_triclass,future_return_20d,y_20d_up,y_20d_triclass
2020-01-02,6.058,6.13,5.92,6.13,661005186.0,HALKB,1.066490844285283,0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.02610114192495927,1,1,0.12724306688417641,1,1
2020-01-03,6.076,6.24,5.94,6.02,589073467.0,HALKB,1.0473531619245358,0,-0.017944535073409318,,,,,,,,,-0.0015266527239343741,-0.0003053305447868748,-0.0012213221791474993,,,-589073467.0,0.07475083056478393,1,1,0.1495016611295681,1,1
2020-01-06,6.036,6.09,5.94,6.02,322463102.0,HALKB,1.0473531619245358,0,0.0,,,,,,,,,-0.0027053504110745585,-0.0007853345180444116,-0.001920015893030147,,,-589073467.0,0.09634551495016597,1,1,0.1428571428571428,1,1
2020-01-07,6.082,6.13,6.02,6.04,200043516.0,HALKB,1.0508327405355806,0,0.0033222591362125353,,,,,,,,,-0.0033204280783394324,-0.0012923532301034157,-0.0020280748482360165,,,-389029951.0,0.11589403973509937,1,1,0.22682119205298035,1,1
2020-01-08,6.103,6.16,5.95,6.09,592480896.38,HALKB,1.059531687063193,0,0.008278145695364225,,,,,,,,,-0.0030705538430439994,-0.0016479933526915326,-0.0014225604903524668,,,203450945.38,0.1050903119868638,1,1,0.1839080459770117,1,1
2020-01-09,6.263,6.32,6.18,6.29,590733161.22,HALKB,1.0943274731736428,0,0.03284072249589487,0.02610114192495927,,,,,,,,-6.40591388532119e-05,-0.0013312065099238685,0.0012671473710706566,,,794184106.6,0.08108108108108114,1,1,0.1589825119236885,1,1
2020-01-10,6.453,6.58,6.28,6.47,893314925.0,HALKB,1.1256436806730474,0,0.02861685214626397,0.07475083056478393,,,,,,,,0.00479034567650638,-0.00010689607263781882,0.004897241749144199,,,1687499031.6,0.04945904173106652,1,1,0.10200927357032463,1,1
2020-01-13,6.669,6.75,6.58,6.6,728340551.0,HALKB,1.1482609416448397,0,0.020092735703245657,0.09634551495016597,,,,,,,,0.010343289405076339,0.001983141022905013,0.008360148382171327,,,2415839582.6,0.043939393939393945,1,1,0.045454545454545636,1,1
2020-01-14,6.694,6.81,6.56,6.74,735468779.0,HALKB,1.1726179919221547,0,0.02121212121212146,0.11589403973509937,,,,,,,,0.016519026657216607,0.004890318149767332,0.011628708507449275,,,3151308361.6,0.028189910979228294,1,1,0.029673590504451175,1,1
2020-01-15,6.79,6.86,6.71,6.73,526465275.0,HALKB,1.1708782026166322,0,-0.0014836795252225476,0.1050903119868638,,,,,,,,0.021030529612074522,0.00811836044222877,0.012912169169845751,,,2624843086.6,0.050520059435364084,1,1,0.07875185735512624,1,1
