date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-02,5.2055774,5.2847,5.177076,5.1919,23608306.0,FROTO,0.51919,0.52055774,0.52847,0.5177075999999999,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.11795296519578558,1,1,0.07292128122652586,1,1,0.11795296519578558,1,1,-0.21868680059323187,0,-1,-0.07315241048556409,0,-1,0.1298368612646621,1,1,1.0
2020-01-03,5.141819,5.243877,5.013785,5.1214,44421361.0,FROTO,0.51214,0.5141819,0.5243877,0.5013785000000001,0,-0.013578843968489407,,,,,,,,,,-0.0005623931623931488,-0.00011247863247862978,-0.0004499145299145191,,,-44421361.0,0.11159058070058947,1,1,0.08042722693013626,1,1,0.1760846643495917,1,1,-0.08134494474167231,0,-1,-0.020775569180302433,0,-1,0.13375248955363772,1,1,1.0
2020-01-06,5.094465,5.1325417,5.054607,5.1214,14855788.0,FROTO,0.51214,0.5094464999999999,0.51325417,0.5054607,0,0.0,,,,,,,,,,-0.0009966055470328472,-0.00028930401538947327,-0.0007073015316433739,,,-44421361.0,0.09565743741945565,1,1,0.07970476822743766,1,1,0.14203147576834452,1,1,-0.09143984066856725,0,-1,-0.0052524700277269964,0,0,0.1562658648025932,1,1,1.0
2020-01-07,5.2368994,5.295833,5.1585197,5.2847,23687792.0,FROTO,0.52847,0.52368994,0.5295833,0.51585197,0,0.03188581247315181,,,,,,,,,,-2.2765044433992188e-05,-0.00023599622119837706,0.00021323117676438487,,,-20733569.0,0.04072132760610825,1,1,0.04354078755653101,1,1,0.11446250496716925,1,1,-0.14661191742199176,0,-1,-0.06910515261036576,0,-1,0.12655401441898317,1,1,1.0
2020-01-08,5.2515965,5.3143897,5.195631,5.3033,17656186.3,FROTO,0.53033,0.52515965,0.5314389700000001,0.5195630999999999,0,0.0035195943005279506,,,,,,,,,,0.0008888509054019167,-1.1026795878318305e-05,0.000899877701280235,,,-3077382.6999999993,0.0363735787151398,1,1,0.011879395847868235,1,0,0.08605962325344607,1,1,-0.1466068297098032,0,-1,-0.04387833990157075,0,-1,0.17660701827164216,1,1,1.0
2020-01-10,5.3809676,5.4851027,5.329233,5.4146,33439324.0,FROTO,0.54146,0.53809676,0.54851027,0.5329233,0,0.020986932664567526,0.04289373832315735,,,,,,,,,0.002480813818744654,0.0004873413270462762,0.001993472491698378,,,30361941.3,0.019872197392235558,1,0,-0.002050012928009548,0,0,0.05414989103534862,1,1,-0.18544306135263922,0,-1,-0.03488715694603495,0,-1,0.1678424999076571,1,1,0.0
2020-01-13,5.4513297,5.5147924,5.3811893,5.4962,45649690.0,FROTO,0.54962,0.5451329699999999,0.55147924,0.53811893,0,0.015070365308609945,0.07318311399226762,,,,,,,,,0.004350746997930588,0.0012600224612231386,0.0030907245367074493,,,76011631.3,0.02903824460536364,1,1,0.027018667442960664,1,1,0.07765365161384241,1,1,-0.18669262399475994,0,-1,-0.024598813725846935,0,-1,0.15774535133364864,1,1,1.0
2020-01-15,5.558139,5.6595273,5.4851027,5.6335,45211970.0,FROTO,0.56335,0.5558139,0.56595273,0.54851027,0,0.024980895891707044,0.09999218963564638,,,,,,,,,0.006861483853441763,0.002380314739666864,0.004481169113774899,,,121223601.3,-0.007242389278423911,0,0,0.06324664950741088,1,1,0.012532173604331343,1,0,-0.22698145025295113,0,-1,-0.04696902458507146,0,-1,0.08715718469867761,1,1,1.0
2020-01-17,5.6143246,5.692926,5.4183016,5.641,24702880.0,FROTO,0.5641,0.56143246,0.5692926,0.5418301600000001,0,0.0013313215585337712,0.0674210456601132,,,,,,,,,0.008810220890056564,0.003666295969744804,0.00514392492031176,,,145926481.3,-0.013171423506470603,0,0,0.0486793121786917,1,1,0.026307392306328614,1,1,-0.20686048572948068,0,-1,-0.051054777521716055,0,-1,0.09840453820244632,1,1,1.0
2020-01-20,5.6791954,5.715194,5.622415,5.7115,30585752.0,FROTO,0.57115,0.56791954,0.5715194,0.5622415000000001,0,0.012497784080836682,0.07697094262063264,,,,,,,,,0.010799000951335236,0.00509283696606289,0.005706163985272346,,,176512233.3,-0.037048060929703364,0,-1,0.03963932417053306,1,1,0.03963932417053306,1,1,-0.19367941871662442,0,-1,-0.04953164667775545,0,-1,0.09041407686247038,1,1,0.0
2020-01-21,5.737758,5.8376627,5.640972,5.8043,27324777.0,FROTO,0.58043,0.5737758000000001,0.58376627,0.5640972,0,0.016247920861419907,0.07197207549957518,,,,,,,,,0.012974381330384643,0.0066691458389272415,0.006305235491457402,11.795296519578557,,203837010.3,-0.04028048171183429,0,-1,0.0,0,0,-0.0006374584359870594,0,0,-0.1770928449597713,0,-1,-0.07432420791482186,0,-1,0.062022982960908246,1,1,0.0
2020-01-22,5.704506,5.8562183,5.63726,5.6929,26225726.0,FROTO,0.56929,0.5704506,0.58562183,0.5637260000000001,0,-0.019192667505125605,0.03578836286889109,,,,,,,,,0.013642222011059912,0.008063761073353775,0.005578460937706137,11.159058070058947,,177611284.3,-0.028034920690684806,0,-1,0.058019638497075254,1,1,-0.004567092343093937,0,0,-0.17077412215215437,0,-1,-0.056210367299618924,0,-1,0.086300479544696,1,1,0.0
2020-01-23,5.6469088,5.733751,5.570459,5.6113,35558484.0,FROTO,0.56113,0.56469088,0.5733751,0.5570459,0,-0.014333643661402662,-0.003940711813259945,,,,,,,,,0.013359051923143905,0.009122819243311802,0.004236232679832103,9.565743741945564,,142052800.3,-0.014559905904157677,0,0,0.04232530786092337,1,1,0.011904549747830062,1,0,-0.1622618644520878,0,-1,-0.027605011316450767,0,-1,0.13754388466130818,1,1,1.0
2020-01-24,5.519468,5.6706605,5.4702578,5.4999,40606764.0,FROTO,0.54999,0.5519468,0.56706605,0.54702578,0,-0.019852797034555336,-0.025013295514979772,,,,,,,,64.55851767820002,0.012096294140039876,0.009717514222657417,0.002378779917382459,4.072132760610825,0.16752999285714296,101446036.30000001,0.0027091401661847314,1,0,0.07085583374243165,1,1,0.04049164530264182,1,1,-0.15107547409952904,0,-1,0.026800487281587015,1,1,0.19383988799796348,1,1,1.0
2020-01-27,5.4676595,5.499946,5.4294353,5.4962,22398579.0,FROTO,0.54962,0.54676595,0.5499946,0.54294353,0,-0.0006727395043545359,-0.037695876739910816,,,,,,,,64.33349034385303,0.010939588821197277,0.00996192914236539,0.000977659678831887,3.63735787151398,0.16487904285714292,79047457.30000001,-0.023634511116771728,0,-1,0.04794221462101089,1,1,0.002710963938721278,1,0,-0.1208471307448783,0,-1,-0.0036206833812451045,0,0,0.1823441650594957,1,1,1.0
2020-01-28,5.5016537,5.559326,5.447991,5.5222,25982115.0,FROTO,0.5522199999999999,0.55016537,0.5559326,0.5447991,0,0.004730541101124253,-0.04860189859242303,,,,,,,,69.7050147492625,0.010116077943799873,0.009992758902652287,0.00012331904114758555,1.9872197392235558,0.15639640000000007,105029572.30000001,-0.021495056318133976,0,-1,0.03360979319836299,1,1,-0.05106660388975415,0,-1,-0.11922784397522712,0,-1,0.011136865741914637,1,0,0.1357248922530876,1,1,1.0
2020-01-29,5.6084604,5.655816,5.544481,5.6558,22303254.0,FROTO,0.56558,0.56084604,0.5655816,0.5544481,0,0.024193256310890643,-0.00651688945879958,,,,,,,,73.22266643490352,0.01042134916015458,0.010078476954152746,0.00034287220600183466,2.903824460536364,0.16037363571428578,127332826.30000001,-0.001962587078750966,0,0,0.04724353760741207,1,1,-0.07938753138371224,0,-1,-0.13439301248276114,0,-1,-0.02751158103186091,0,-1,0.05967325577283478,1,1,0.0
2020-01-30,5.5804787,5.655816,5.496236,5.5927,32059352.0,FROTO,0.5592699999999999,0.55804787,0.5655816,0.5496236,0,-0.011156688708936047,-0.0033147398998450983,,,,,,,,64.66108149276462,0.01003839812840801,0.0100704611890038,-3.206306059578938e-05,-0.7242389278423911,0.15931270714285725,95273474.30000001,0.07100327212258839,1,1,0.019918822751086473,1,0,-0.1220877214940903,0,-1,-0.09973715736585187,0,-1,-0.01369642569778462,0,0,0.09508824002717842,1,1,1.0
2020-01-31,5.556876,5.6335487,5.4925246,5.5667,31666622.0,FROTO,0.55667,0.5556876,0.5633548700000001,0.54925246,0,-0.004648917338673564,0.012145675375915932,,,,,,,,62.45036868973342,0.009416560161901066,0.009939680983583254,-0.0005231208216821878,-1.3171423506470603,0.1609030928571429,63606852.30000001,0.06267627139957255,1,1,0.04000574846857208,1,1,-0.16332836330321376,0,-1,-0.12840641672804365,0,-1,0.015197513787342576,1,0,0.17094508416117282,1,1,1.0
2020-02-03,5.5478954,5.640972,5.4888124,5.4999,20645114.0,FROTO,0.54999,0.55478954,0.5640972,0.5488812399999999,0,-0.011999928144142857,0.0006731923874676582,,,,0.549307,,,,54.2090200335537,0.00828917645410332,0.009609580077687268,-0.0013204036235839479,-3.7048060929703364,0.15878572857142867,42961738.30000001,0.07963781159657457,1,1,0.07963781159657457,1,1,-0.3137511591119837,0,-1,-0.12214767541228011,0,-1,0.03114602083674245,1,1,0.27555046455390086,1,1,1.0
2020-02-04,5.5415854,5.5890145,5.499946,5.5705,34064847.0,FROTO,0.55705,0.55415854,0.55890145,0.5499946,0,0.012836597029036945,0.008746514070479439,0.07292128122652586,0.015715704515345284,,0.5512,,,,53.70647510725334,0.007874625954214953,0.009262589252992805,-0.0013879632987778522,-4.028048171183429,0.1556079714285715,77026585.30000001,0.041971097747060426,1,1,0.04130688448074671,1,1,-0.38041468449869853,0,-1,-0.15756215779553007,0,-1,0.01877748855578476,1,0,0.29722646082039317,1,1,1.0
2020-02-05,5.560364,5.622415,5.5259247,5.5333,25777732.0,FROTO,0.55333,0.5560364,0.5622415000000001,0.55259247,0,-0.006678036082937044,-0.021659181724954846,0.08042722693013626,0.01539009474804294,,0.5532595,,,,44.446907559299476,0.007163344212658962,0.008842740244926038,-0.0016793960322670758,-2.8034920690684806,0.1500412357142858,51248853.30000001,0.08853667793179465,1,1,0.02414472376339627,1,1,-0.4076410098856017,0,-1,-0.18782643268935362,0,-1,0.02851824408580783,1,1,0.26640521930855,1,1,1.0
2020-02-06,5.542476,5.6001487,5.503658,5.5296,33689109.0,FROTO,0.55296,0.5542476,0.56001487,0.5503658,0,-0.0006686787269802874,-0.011282564771934678,0.07970476822743766,0.015399935926505003,,0.5553005,,,,43.800089047194994,0.006494922971124639,0.008373176790165759,-0.0018782538190411195,-1.4559905904157677,0.13731740000000014,17559744.300000012,0.05772569444444442,1,1,0.026855468749999778,1,1,-0.3734266493055556,0,-1,-0.2110279224537036,0,-1,0.0205620659722221,1,1,0.2557508680555556,1,1,1.0
2020-02-07,5.503881,5.5296364,5.4517016,5.5148,32786357.0,FROTO,0.55148,0.5503880999999999,0.55296364,0.54517016,0,-0.00267650462962965,-0.009323297465284708,0.04354078755653101,0.01397373783275137,,0.556451,,,,38.329180016613236,0.005779152220963812,0.00785437187632537,-0.002075219655361558,0.27091401661847314,0.13625710000000016,-15226612.699999988,0.06796257343874657,1,1,0.037680423587437506,1,1,-0.338851816928991,0,-1,-0.19953579458910575,0,-1,0.02259374773337197,1,1,0.32186117356930444,1,1,1.0
2020-02-10,5.406501,5.4925246,5.3106775,5.3663,30399623.0,FROTO,0.5366299999999999,0.5406500999999999,0.54925246,0.53106775,0,-0.02692754043664325,-0.024291350751831975,0.011879395847868235,0.0154100605324276,,0.556766,,,,25.62333036509351,0.003967888502507844,0.007077075201561866,-0.003109186699054022,-2.363451111677173,0.13678794285714302,-45626235.69999999,0.0733093565398879,1,1,0.02698321003298365,1,1,-0.2811247973464025,0,-1,-0.13810260328345403,0,-1,0.05458136891340404,1,1,0.3651119020554201,1,1,1.0
2020-02-11,5.407687,5.4776807,5.340366,5.4035,34806112.0,FROTO,0.54035,0.5407687,0.5477680699999999,0.5340366000000001,0,0.006932150643832902,-0.029979355533614638,-0.002050012928009548,0.014742397502574495,,0.5567105,,,,32.44358165493817,0.0028003412757686696,0.006221728416403227,-0.0034213871406345575,-2.1495056318133976,0.13095625714285727,-10820123.699999988,0.056315351161284166,1,1,-0.030221152956417252,0,-1,-0.2801887665402054,0,-1,-0.1469788100305357,0,-1,0.09664106597575661,1,1,0.3174423984454522,1,1,1.0
2020-02-12,5.575061,5.7300386,5.3737674,5.6447,71754022.0,FROTO,0.56447,0.5575061,0.57300386,0.53737674,0,0.04463773480151767,0.020132651401514545,0.027018667442960664,0.017548563991493987,,0.557453,,,,51.69749949176662,0.0037777861405653423,0.00573293996123565,-0.001955153820670308,-0.19625870787509658,0.14474048571428583,60933898.30000001,0.04930288589296161,1,1,-0.07757719630804116,0,-1,-0.31376335323400706,0,-1,-0.1827200736974508,0,-1,0.022304108278562218,1,1,0.251279961734016,1,1,0.0
2020-02-13,5.8872437,6.082599,5.6483946,5.9898,81136716.0,FROTO,0.59898,0.58872437,0.6082599,0.56483946,0,0.06113699576593956,0.08322482638888884,0.06324664950741088,0.021511886330880477,,0.5592345,,,,70.11909650924022,0.007253473300841251,0.006037046629156771,0.0012164266716844802,7.100327212258839,0.1617045071428572,142070614.3,-0.04769775284650557,0,-1,-0.18028982603759713,0,-1,-0.35330061103876576,0,-1,-0.20656783198103423,0,-1,-0.02265518047347148,0,-1,0.1606063641523925,1,1,0.0
2020-02-14,5.990192,6.0863113,5.8933306,5.9156,31322088.0,FROTO,0.5915600000000001,0.5990192000000001,0.60863113,0.58933306,0,-0.012387725800527383,0.07267715964314236,0.0486793121786917,0.021794398467788165,,0.5606074999999999,,,,66.28105590062114,0.009302020525549293,0.006690041408435276,0.002611979117114017,6.267627139957255,0.1704523642857144,110748526.30000001,-0.021333423490432213,0,-1,-0.21267496111975126,0,-1,-0.3675197782135372,0,-1,-0.181148150652512,0,-1,0.008435323551287732,1,0,0.15364460071674868,1,1,0.0
2020-02-17,5.940313,6.030643,5.908175,5.9379,21715271.0,FROTO,0.59379,0.5940312999999999,0.6030643,0.5908175,0,0.0037696936912570145,0.10651659430147431,0.03963932417053306,0.021672840508959384,,0.5617395000000001,,,,66.1839134158686,0.010978893473391094,0.00754781182142644,0.003431081651964654,7.963781159657457,0.1712475785714287,132463797.30000001,0.0,0,0,-0.36437124235840956,0,-1,-0.339884470940905,0,-1,-0.19695515249498985,0,-1,-0.021472237659778792,0,-1,0.17610603075161246,1,1,0.0
2020-02-18,5.848426,5.934153,5.7894177,5.8043,35461269.0,FROTO,0.58043,0.5848426,0.5934153,0.57894177,0,-0.022499536873305415,0.07417414638660125,0.0,0.0220757406854766,,0.5617395000000001,,,,55.781359495445,0.011101812239097564,0.008258611904960664,0.0028432003341368993,4.197109774706043,0.17230945714285723,97002528.30000001,-0.0006374584359870594,0,0,-0.4053718794686698,0,-1,-0.3011215822752098,0,-1,-0.17094223248281437,0,-1,0.01063005013524454,1,0,0.15795186327377975,1,1,0.0
2020-02-19,5.9260626,6.023222,5.8562183,6.0232,46436688.0,FROTO,0.60232,0.5926062599999999,0.6023221999999999,0.58562183,0,0.03771341936150785,0.06705405070242865,0.058019638497075254,0.02308521093987997,,0.563391,,,,64.94687868897995,0.012817810562780974,0.009170451636524727,0.003647358926256247,8.853667793179465,0.17654817142857152,143439216.3,-0.05915460220480795,0,-1,-0.4558208261389294,0,-1,-0.21888697038119276,0,-1,-0.1673861070527295,0,-1,-0.03599415593040234,0,-1,0.08351042635144101,1,1,0.0
2020-02-20,5.968518,6.1197114,5.8413734,5.8488,57536910.0,FROTO,0.58488,0.5968518,0.61197114,0.5841373400000001,0,-0.028954708460618983,-0.023540018030652088,0.04232530786092337,0.02388314573423256,,0.5645785,,,,58.8794460182562,0.012624956707401602,0.009861352650700102,0.0027636040567015005,5.772569444444442,0.1863563071428572,85902306.30000001,-0.029185473943373008,0,-1,-0.40762207632334835,0,-1,-0.20443509779783886,0,-1,-0.1289666256326084,0,-1,0.012464095199015368,1,0,0.12125564218301177,1,1,0.0
2020-02-21,5.8986745,5.95642,5.8153963,5.8896,25160109.0,FROTO,0.5889599999999999,0.5898674500000001,0.595642,0.58153963,0,0.006975789905621532,-0.004395158563797685,0.07085583374243165,0.023317712578518963,,0.566527,,,,62.470399999999984,0.012655456316920222,0.010420173383944126,0.0022352829329760956,6.7962573438746565,0.18556088571428578,111062415.30000001,-0.028355066558000463,0,-1,-0.3809256995381689,0,-1,-0.23426039119804387,0,-1,-0.16471407226297197,0,-1,0.010849633251833968,1,0,0.06825590872045639,1,1,0.0
