date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-02,1.4058067,1.4168379,1.3961542,1.3996,1657133.0,AKFGY,0.26533318075117945,0.26650983368985365,0.2686011050413129,0.26467993334175366,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.02464989997142042,1,1,-0.009859959988568034,0,0,-0.03200914547013434,0,-1,-0.49014004001143174,0,-1,-0.24628465275793088,0,-1,-0.05172906544727052,0,-1,0.0
2020-01-03,1.4454504,1.5168095,1.3513393,1.441,11325747.0,AKFGY,0.27318170438871797,0.27402540172196677,0.28755350759403125,0.25618402025083764,0,0.02957987996570477,,,,,,,,,,0.0006260930537067555,0.0001252186107413511,0.0005008744429654044,,,11325747.0,-0.002428868841082621,0,0,-0.03587786259542003,0,-1,-0.03108952116585706,0,-1,-0.4569743233865372,0,-1,-0.26793893129771007,0,-1,-0.05981956974323399,0,-1,0.0
2020-01-06,1.4054619,1.4478635,1.3651285,1.3962,2626757.0,AKFGY,0.26468861600800003,0.2664444672417806,0.27448287206954514,0.25879814735573486,0,-0.03108952116585706,,,,,,,,,,0.0004319755120954505,0.000186569991012171,0.00024540552108327947,,,8698990.0,0.02958028935682555,1,1,-0.012390774960607476,0,0,0.004870362412261686,1,0,-0.3901303538175047,0,-1,-0.24444921930955466,0,-1,-0.00250680418278193,0,0,0.0
2020-01-07,1.437177,1.4685473,1.4030488,1.4272,2746401.0,AKFGY,0.2705655298428718,0.2724569482083723,0.27840406272689094,0.26598699689420224,0,0.022203122761781824,,,,,,,,,,0.0007437799604855799,0.0002980119849068528,0.00044576797557872714,,,11445391.0,0.0,0,0,-0.024173206278026882,0,-1,-0.03867713004484297,0,-1,-0.4323850896860987,0,-1,-0.24880885650224216,0,-1,0.019338565022421372,1,0,0.0
2020-01-08,1.4106327,1.4409689,1.3720231,1.4065,2872719.79,AKFGY,0.2666412680241026,0.26742473646943726,0.27317580851709655,0.2601052109081835,0,-0.014503923766816085,,,,,,,,,,0.0006665485432200136,0.00037171929656948496,0.0002948292466505286,,,8572671.21,-0.009811589050835456,0,0,0.0,0,0,-0.12257376466405989,0,-1,-0.4240312833274086,0,-1,-0.22061855670103103,0,-1,0.02452897262708853,1,1,0.0
2020-01-09,1.4395901,1.4651,1.4237325,1.4341,4549997.47,AKFGY,0.27187361711579483,0.27291441855595067,0.27775053095066665,0.26990816859376154,0,0.01962317810167047,0.02464989997142042,,,,,,,,,0.001015838972412253,0.0005005432317380386,0.0005152957406742144,,,13122668.68,-0.038491039676451955,0,-1,-0.007251935011505339,0,0,-0.11059200892545828,0,-1,-0.41105920089254566,0,-1,-0.24998256746391467,0,-1,-0.004811379959556383,0,0,0.0
2020-01-10,1.4416585,1.4582053,1.4237325,1.4341,4130335.0,AKFGY,0.27187361711579483,0.27330654141324257,0.27644344844043145,0.26990816859376154,0,0.0,-0.004788341429563081,,,,,,,,,0.0012779230525781227,0.0006560191959060555,0.0006219038566720672,,,13122668.68,-0.038491039676451955,0,-1,-0.05773655951467804,0,-1,-0.07454152430095518,0,-1,-0.41587058085210227,0,-1,-0.24998256746391467,0,-1,-0.06254793947423454,0,-1,0.0
2020-01-13,1.4357979,1.4513108,1.4202852,1.441,4359727.0,AKFGY,0.27318170438871797,0.2721955013738668,0.27513640384576943,0.2692546368175372,0,0.004811379959556827,0.03208709353960737,,,,,,,,,0.0015730451992366778,0.00083942439657218,0.0007336208026644978,,,17482395.68,-0.03351839000693968,0,-1,-0.04309507286606529,0,-1,-0.07418459403192235,0,-1,-0.4186675919500348,0,-1,-0.2297015961138098,0,-1,-0.10291464260929928,0,-1,0.0
2020-01-14,1.4437268,1.4788892,1.4168379,1.4341,7402061.0,AKFGY,0.27187361711579483,0.2736986453127479,0.2803646580555639,0.2686011050413129,0,-0.004788341429563081,0.004834641255605288,,,,,,,,,0.0016819909710096281,0.0010079377114596698,0.0006740532595499583,,,10080334.68,-0.03367965971689546,0,-1,-0.0456732445436161,0,-1,-0.07454152430095518,0,-1,-0.39906561606582525,0,-1,-0.2211840178509168,0,-1,-0.0552960044627292,0,-1,0.0
2020-01-15,1.4475188,1.4685473,1.4306271,1.4651,5376481.0,AKFGY,0.27775053095066665,0.27441752457925866,0.27840406272689094,0.27121523214621013,0,0.021616344745833738,0.04166370423035892,,,,,,,,,0.0022169929958812395,0.0012497487683439839,0.0009672442275372557,,,15456815.68,0.002320660705753763,1,0,-0.07528496348372127,0,-1,-0.15295884239983615,0,-1,-0.3952631219711965,0,-1,-0.24940277114190168,0,-1,-0.10115350488021291,0,-1,0.0
