date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-03,0.8202906,0.88164955,0.7520758,0.7953,9467606.0,JANTS,0.012611185714285713,0.013007465228571427,0.013980442864285713,0.011925773399999999,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.051678611844586886,1,1,0.02489626556016611,1,1,0.15252106123475406,1,1,-0.1193260404878661,0,-1,0.3237771909971081,1,1,0.4928957626053063,1,1,0.0
2020-01-06,0.7620715,0.7829267,0.743849,0.7624,2296120.0,JANTS,0.012089485714285713,0.012084276642857142,0.012414980528571427,0.011795319857142855,0,-0.04136803721865967,,,,,,,,,,-4.1617094017095194e-05,-8.32341880341904e-06,-3.329367521367616e-05,,,-2296120.0,0.1285414480587619,1,1,0.10335781741867778,1,1,0.13837880377754463,1,1,-0.09719307450157388,0,-1,0.3858866736621198,1,1,0.6420514165792237,1,1,1.0
2020-01-07,0.77820987,0.78498346,0.7637306,0.7747,1204598.0,JANTS,0.01228452857142857,0.01234018508142857,0.012447594865714284,0.012110585228571428,0,0.01613326337880383,,,,,,,,,,-5.818983612146042e-05,-1.8296702267027315e-05,-3.9893133854433104e-05,,,-1091522.0,0.11333419388150268,1,1,0.0911320511165612,1,1,0.1503807925648637,1,1,-0.09164838001807163,0,-1,0.3385826771653542,1,1,0.7440299470762877,1,1,1.0
2020-01-08,0.75444794,0.7671585,0.7363076,0.7534,1784781.4,JANTS,0.011946771428571427,0.011963388762857142,0.012164941928571427,0.011675734799999999,0,-0.027494514005421578,,,,,,,,,,-9.745463593403836e-05,-3.412828900042953e-05,-6.332634693360883e-05,,,-2876303.4,0.13658083355455264,1,1,0.11839660207061331,1,1,0.1793204141226441,1,1,-0.06835678258561184,0,-1,0.46721529068224044,1,1,0.8971329970799047,1,1,1.0
2020-01-09,0.80419326,0.8213189,0.76921517,0.8186,3530069.45,JANTS,0.012980657142857142,0.012752207408571428,0.013023771128571426,0.012197554838571427,0,0.0865410140695515,,,,,,,,,,-4.463184791330538e-05,-3.62290007830047e-05,-8.40284713030068e-06,,,653766.0500000003,0.046054238944539305,1,1,-0.0025653554849743854,0,0,0.02504275592474947,1,1,-0.15575372587344238,0,-1,0.3586611287564134,1,1,0.6799413633032003,1,1,0.0
2020-01-10,0.8219633,0.8316025,0.80966413,0.8289,1818123.0,JANTS,0.013143985714285713,0.013033989471428569,0.013186839642857141,0.012838959775714285,0,0.012582457854874107,0.04224820822331199,,,,,,,,,1.0291212193118057e-05,-2.692495818778015e-05,3.721617038089821e-05,,,2471889.0500000003,0.03631318615031964,1,1,0.050428278441307706,1,1,0.009892628785136859,1,0,-0.14814814814814825,0,-1,0.34177826034503567,1,1,0.7026179273736279,1,1,1.0
2020-01-13,0.8414611,0.8473708,0.8316025,0.8453,1083461.0,JANTS,0.013404042857142856,0.013343168871428569,0.013436879828571427,0.013186839642857141,0,0.01978525757027394,0.1087355718782792,,,,,,,,,7.395012011475466e-05,-6.749942527273189e-06,8.070006264202785e-05,,,3555350.0500000003,0.004022240624630413,1,0,0.043771442091564916,1,1,-0.03892109310304037,0,-1,-0.15970661303679168,0,-1,0.3157458890334792,1,1,0.8348515320004732,1,1,0.0
2020-01-14,0.8466166,0.8583399,0.82200444,0.8549,2222620.0,JANTS,0.013556271428571427,0.013424920371428572,0.013610818414285714,0.013034641834285713,0,0.011356914704838461,0.10352394475280735,,,,,,,,,0.00013512618620589723,2.1625283219360894e-05,0.00011350090298653633,,,5777970.050000001,-0.01520645689554323,0,0,0.07462861153351263,1,1,-0.07942449409287622,0,-1,-0.16668616212422493,0,-1,0.35197099075915306,1,1,0.9953210901859866,1,1,0.0
2020-01-15,0.8675267,0.8775361,0.8549121,0.8652,1850150.0,JANTS,0.013719599999999998,0.013756494814285713,0.013915215299999999,0.013556463299999998,0,0.012048192771084265,0.14839394743827983,,,,,,,,,0.0001945453127877774,5.6209289133044204e-05,0.0001383360236547332,,,7628120.050000001,-0.049930651872399534,0,-1,0.09743411927877954,1,1,-0.06819232547387888,0,-1,-0.13453536754507622,0,-1,0.3080212667591309,1,1,0.999422098936662,1,1,0.0
2020-01-16,0.8659224,0.8775361,0.8110354,0.857,1619363.0,JANTS,0.013589571428571427,0.013731055199999998,0.013915215299999999,0.012860704199999998,0,-0.009477577438742557,0.04690935743953073,,,,,,,,,0.00022850906936574406,9.066924517958418e-05,0.00013783982418615986,,,6008757.050000001,-0.06966161026837803,0,-1,0.09276546091015181,1,1,-0.0528588098016336,0,-1,-0.166977829638273,0,-1,0.32053675612602106,1,1,0.9484247374562429,1,1,0.0
