date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-02,1.8016512,1.8229342,1.7627866,1.8091,9219249.0,AKSEN,0.90455,0.9008256,0.9114671,0.8813933,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.03322093858824826,1,1,0.0434470178541817,1,1,0.0306782377978001,1,1,-0.15090376430269192,0,-1,0.2301696976397103,1,1,0.4322038582720691,1,1,0.0
2020-01-03,1.7553837,1.8044273,1.7026391,1.7582,18566390.0,AKSEN,0.8791,0.87769185,0.90221365,0.85131955,0,-0.02813553700735172,,,,,,,,,,-0.002030199430199442,-0.0004060398860398884,-0.0016241595441595536,,,-18566390.0,0.05261062450233189,1,1,0.07365487430326478,1,1,0.05784324877715852,1,1,-0.11318393811853034,0,-1,0.3420543737913775,1,1,0.5315663747013992,1,1,1.0
2020-01-06,1.7017137,1.7350262,1.6656251,1.6795,10574360.0,AKSEN,0.83975,0.85085685,0.8675131,0.83281255,0,-0.04476168809009218,,,,,,,,,,-0.006736706682575644,-0.0016721732453470397,-0.005064533437228604,,,-29140750.0,0.11021137243227153,1,1,0.12396546591247382,1,1,0.14873474248288177,1,1,-0.06335218815123556,0,-1,0.2919916641857696,1,1,0.650133968442989,1,1,1.0
2020-01-07,1.7137432,1.7489064,1.6933856,1.6934,10854468.0,AKSEN,0.8467,0.8568716,0.8744532,0.8466928,0,0.008276272700208365,,,,,,,,,,-0.009792953599023435,-0.003296329316082319,-0.006496624282941116,,,-18286282.0,0.1365891106649344,1,1,0.1365891106649344,1,1,0.09832290067320182,1,1,-0.046474548246132064,0,-1,0.24317940238573277,1,1,0.5792488484705327,1,1,1.0
2020-01-08,1.6906095,1.7257727,1.6471182,1.6841,10620275.36,AKSEN,0.84205,0.84530475,0.86288635,0.8235591,0,-0.005491909767332048,,,,,,,,,,-0.012446788606507941,-0.005126421174167443,-0.007320367432340498,,,-28906557.36,0.1181640045127963,1,1,0.175820913247432,1,1,0.06596995427824948,1,1,-0.038418146190843716,0,-1,0.269283296716347,1,1,0.5329849771391248,1,1,1.0
2020-01-09,1.7609359,1.7859203,1.7350262,1.7535,12712952.88,AKSEN,0.87675,0.88046795,0.89296015,0.8675131,0,0.04120895433762839,-0.030733513901940124,,,,,,,,,-0.011616069155317543,-0.006424350770397463,-0.00519171838492008,,,-16193604.479999999,0.07915597376675221,1,1,0.13196464214428283,1,1,-0.03689763330481888,0,-1,-0.06860564585115492,0,-1,0.19264328485885374,1,1,0.48286284573709715,1,1,1.0
2020-01-10,1.7831442,1.8044273,1.7581598,1.7813,18756088.0,AKSEN,0.89065,0.8915721,0.90221365,0.8790799,0,0.01585400627316802,0.013138437037879758,,,,,,,,,-0.009724011817144773,-0.007084282979746926,-0.0026397288373978473,,,2562483.5200000014,0.08050300342446515,1,1,0.09088867680907198,1,1,-0.02857463650143166,0,-1,-0.08050300342446537,0,-1,0.207769606467187,1,1,0.5142873182507157,1,1,1.0
2020-01-13,1.8053527,1.8275609,1.7859203,1.7998,18947375.0,AKSEN,0.8999,0.90267635,0.91378045,0.89296015,0,0.01038567338460683,0.07162846085144392,,,,,,,,,-0.007392924024363978,-0.007146011188670337,-0.0002469128356936412,,,21509858.520000003,0.07967551950216678,1,1,0.020557839759973273,1,1,-0.033392599177686444,0,-1,-0.09767751972441374,0,-1,0.2365262806978552,1,1,0.47816424047116346,1,1,1.0
2020-01-14,1.7947111,1.8136808,1.7720401,1.7998,16015510.0,AKSEN,0.8999,0.89735555,0.9068404,0.88602005,0,0.0,0.06283217196173374,,,,,,,,,-0.005482323343132589,-0.006813273619562788,0.001330950276430199,,,21509858.520000003,0.0642849205467273,1,1,0.041115679519946546,1,1,-0.020557839759973384,0,-1,-0.10284476052894764,0,-1,0.21852428047560823,1,1,0.5218357595288363,1,1,1.0
2020-01-15,1.786383,1.8044273,1.7720401,1.7767,7870513.0,AKSEN,0.88835,0.8931915,0.90221365,0.88602005,0,-0.01283475941771317,0.05498485838133127,,,,,,,,,-0.0048443048795681065,-0.006419479871563852,0.0015751749919957455,,,13639345.520000003,0.07029886868914281,1,1,0.046828389711262464,1,1,-0.015646985985253603,0,0,-0.08335678505093702,0,-1,0.2447796476613946,1,1,0.5286204761636744,1,1,1.0
