date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass
2020-01-17,2.7746792,2.8294122,2.727368,2.7738,637442197.0,KRDMD,2.7738,2.7746792,2.8294122,2.727368,0,-0.006625362604304685,0.08334635213247932,,,,,,,,,0.06193929240830798,0.02566847921664767,0.03627081319166031,9.127390038555362,,-512788517.3699999,-0.05688946571490372,0,-1,-0.006705602422669377,0,0,-0.1036844761698752,0,-1,-0.32107578051770136,0,-1,-0.1271180330232894,0,-1,0.04344220924363684,1,1
2020-01-20,2.8164248,2.8479655,2.7830286,2.8109,543735333.0,KRDMD,2.8109,2.8164248,2.8479655,2.7830286,0,0.013375153219410185,0.06691717907841821,,,,,,,,,0.068781639193495,0.03429111121201714,0.034490527981477864,12.643263605033273,,30946815.630000114,-0.06933722295350242,0,-1,-0.056103027500089,0,-1,-0.07922729374933302,0,-1,-0.29702230602298196,0,-1,-0.1320217723860686,0,-1,0.026397239318367793,1,1
2020-01-21,2.8488934,2.9036262,2.7551982,2.9036,531881798.0,KRDMD,2.9036,2.8488934,2.9036262,2.7551982,0,0.03297876125084476,0.006412256074312728,,,,,,,,,0.0807534876526188,0.043583586500137474,0.03716990115248133,20.84738003079869,,562828613.6300001,-0.06708913073426082,0,-1,-0.10221793635486986,0,-1,-0.12460393993663044,0,-1,-0.2747623639619783,0,-1,-0.1693070670891308,0,-1,-0.009574321531891417,0,0
2020-01-22,2.8776512,2.9500103,2.8201354,2.8294,789971143.0,KRDMD,2.8294,2.8776512,2.9500103,2.8201354,0,-0.02555448408871741,-0.012942612942612786,,,,,,,,65.35012809564478,0.08329378501913887,0.051525626203937754,0.03176815881520111,16.41226085167662,0.12058807857142868,-227142529.3699999,-0.049162366579486805,0,-1,-0.11147239697462374,0,-1,-0.1212978016540609,0,-1,-0.2753940764826466,0,-1,-0.1212978016540609,0,-1,0.019686152541174673,1,0
2020-01-23,2.8117862,2.8572423,2.7459211,2.7552,513919618.0,KRDMD,2.7552,2.8117862,2.8572423,2.7459211,0,-0.026224641266699766,-0.013286537979443569,,,,,,,,60.553907022749755,0.07841574124625117,0.05690364921240044,0.02151209203385073,13.359391071795933,0.12125071428571436,-741062147.3699999,-0.010090011614401928,0,0,-0.05052264808362361,0,-1,-0.18180168408826936,0,-1,-0.2660060975609756,0,-1,-0.09763356562137038,0,-1,0.02021631823461112,1,1
2020-01-24,2.7774622,2.8294122,2.727368,2.8016,807181804.0,KRDMD,2.8016,2.7774622,2.8294122,2.727368,0,0.016840882694541204,0.010022352008075552,,,,,,,,65.14342235410484,0.07740170990001483,0.061003261349923316,0.01639844855009151,9.420403062021565,0.11992778571428585,66119656.630000114,-0.029804397487150136,0,-1,-0.06292832667047399,0,-1,-0.25496145059965736,0,-1,-0.25167761279268996,0,-1,-0.09601656196459174,0,-1,0.00660336950314111,1,0
2020-01-27,2.7663305,2.8015819,2.7366445,2.7459,464927172.0,KRDMD,2.7459,2.7663305,2.8015819,2.7366445,0,-0.019881496287835643,-0.02312426624924413,,,,,,,,67.61806981519506,0.07128186528515679,0.06305898213697002,0.008222883148186769,4.224550216351619,0.11794467857142868,-398807515.3699999,-0.04392002622091107,0,-1,-0.04730689391456344,0,-1,-0.26352015732546696,0,-1,-0.246622236789395,0,-1,-0.08106631705451761,0,-1,0.01016060308095712,1,0
2020-01-28,2.744066,2.792305,2.680984,2.681,701554907.0,KRDMD,2.681,2.744066,2.792305,2.680984,0,-0.02363523799118672,-0.07666345226615234,,,,,,,,62.38749876372268,0.06049757830445435,0.06254670137046689,-0.0020491230660125426,-7.074278187931093,0.12125914285714294,-1100362422.37,0.013838120104438634,1,0,0.006900410294666148,1,0,-0.30794479671764274,0,-1,-0.2214472211861246,0,-1,-0.0484520701230885,0,-1,-0.038082804923535996,0,-1
2020-01-29,2.6661413,2.727368,2.616047,2.6253,809834872.0,KRDMD,2.6253,2.6661413,2.727368,2.616047,0,-0.020775829914211008,-0.0721354350745741,,,,,,,,59.13010873640796,0.04691561467792704,0.059420484031958924,-0.012504869354031882,-8.414442700156977,0.12059649285714293,-1910197294.37,0.03534834114196461,1,1,-0.03531025025711354,0,-1,-0.27208319049251517,0,-1,-0.21906067877956814,0,-1,-0.014131718279815741,0,0,0.010627356873500027,1,0
2020-01-30,2.5965657,2.6253233,2.5696628,2.6068,573892269.0,KRDMD,2.6068,2.5965657,2.6253233,2.5696628,0,-0.00704681369748239,-0.053861788617886264,,,,2.6786649999999996,,,,52.42830228176678,0.03426404072919009,0.05438919537140516,-0.020125154642215065,-6.64326898972174,0.11463204285714289,-2484089563.37,0.03203160963633578,1,1,-0.07472763541506822,0,-1,-0.3309805125057541,0,-1,-0.2313180911462328,0,-1,0.08182445910695124,1,1,-0.0782952278655823,0,-1
2020-01-31,2.6373832,2.6624305,2.6067698,2.616,422150558.0,KRDMD,2.616,2.6373832,2.6624305,2.6067698,0,0.0035292312413688354,-0.0662478583666476,0.029191911244000446,0.03212177111545496,,2.6823749999999995,,,,48.955525606469024,0.02469526865278171,0.04845041002768047,-0.02375514137489876,-5.688946571490372,0.1119815571428572,-2061939005.37,0.053211009174311874,1,1,-0.04961773700305805,0,-1,-0.3262232415902141,0,-1,-0.1985856269113151,0,-1,0.03547400611620799,1,1,-0.05672782874617743,0,-1
2020-02-03,2.6114082,2.6438768,2.5882165,2.616,340811831.0,KRDMD,2.616,2.6114082,2.6438768,2.5882165,0,0.0,-0.04730689391456344,0.04832892522240928,0.03177594353519523,,2.6884050000000004,,,,28.973277074542935,0.01691693989032128,0.042143716000208636,-0.025226776109887356,-6.9337222953502415,0.09674113571428575,-2061939005.37,0.014220183486238547,1,0,-0.010626911314984722,0,0,-0.33333333333333337,0,-1,-0.12056574923547392,0,-1,0.03191896024464835,1,1,-0.021253822629969443,0,-1
2020-02-04,2.6819117,2.7180912,2.6531537,2.7088,484725539.0,KRDMD,2.7088,2.6819117,2.7180912,2.6531537,0,0.03547400611620799,0.010369265199552391,0.1273983435301953,0.03110959753451643,,2.70371,,,,38.958129113569555,0.018032871032093833,0.03732154700658568,-0.019288675974491847,-6.708913073426082,0.09740710714285715,-1577213466.37,-0.037655050206733764,0,-1,-0.06165091553455415,0,-1,-0.34587271116361484,0,-1,-0.10956881275841712,0,-1,0.013696101594802057,1,0,-0.027392203189604336,0,-1
2020-02-05,2.7227292,2.7551982,2.690261,2.6903,442205028.0,KRDMD,2.6903,2.7227292,2.7551982,2.690261,0,-0.006829592439456578,0.024759075153315768,0.10689158609339655,0.03122237900207377,,2.7167000000000003,,,,42.25394896719321,0.017225889778131442,0.03330241556089483,-0.01607652578276339,-4.91623665794868,0.09210610000000001,-2019418494.37,-0.06553172508642169,0,-1,-0.07586514515109832,0,-1,-0.34137456789205667,0,-1,-0.1620637103668735,0,-1,0.08274170166895889,1,1,0.041370850834479445,1,1
2020-02-06,2.741283,2.7644746,2.7088141,2.7274,611550486.0,KRDMD,2.7274,2.741283,2.7644746,2.7088141,0,0.013790283611492926,0.04626361822924663,0.12215593499279986,0.031245859121502254,,2.731545,,,,46.573116691285065,0.019356877231258895,0.030513307894967645,-0.01115643066370875,-1.0090011614401928,0.09011541428571425,-1407868008.37,-0.04084476057783959,0,-1,-0.17346190511109472,0,-1,-0.3843587299259368,0,-1,-0.2007039671481996,0,-1,0.023795556207377055,1,1,-0.044217936496296906,0,-1
2020-02-07,2.7366445,2.7737517,2.6995375,2.7181,524832433.0,KRDMD,2.7181,2.7366445,2.7737517,2.6995375,0,-0.0034098408740924624,0.03902905198776763,0.06159193875956892,0.029246391064668552,,2.73943,,,,42.85274183610598,0.02006398276027621,0.02842344286802936,-0.00835946010775315,-2.9804397487150136,0.09011889285714283,-1932700441.37,-0.034141495897869856,0,-1,-0.2320738751333653,0,-1,-0.33788308009271184,0,-1,-0.18431992936242236,0,-1,0.037526213163606936,1,1,-0.06824620139067739,0,-1
2020-02-10,2.6475878,2.7180912,2.5696628,2.6253,620919478.0,KRDMD,2.6253,2.6475878,2.7180912,2.5696628,0,-0.034141495897869856,0.0035550458715596367,-0.0035299476201319235,0.029740823287509145,,2.738965,,,,28.569228399815202,0.012986484439588608,0.02533605118234121,-0.012349566742752602,-4.392002622091107,0.09011954999999998,-2553619919.37,-0.0035424522911667866,0,0,-0.22968803565306828,0,-1,-0.31802079762312885,0,-1,-0.13781282139184092,0,-1,0.10246448024987598,1,1,0.007084904582333351,1,0
2020-02-12,2.7143807,2.7551982,2.6624305,2.7181,533902285.0,KRDMD,2.7181,2.7143807,2.7551982,2.6624305,0,0.03534834114196461,0.0034332545776727397,-0.05788360888704025,0.021599346874488907,,2.730615,,,,41.667914358436896,0.014696290775920495,0.02320809910105707,-0.008511808325136573,1.3838120104438634,0.09012121428571425,-2019717634.37,-0.006843015341598924,0,0,-0.3173908244729775,0,-1,-0.33446157242191243,0,-1,-0.1467569257937531,0,-1,0.1091939222250835,1,1,-0.020492255619734445,0,-1
2020-02-13,2.7227292,2.7551982,2.6995375,2.7181,245513265.0,KRDMD,2.7181,2.7227292,2.7551982,2.6995375,0,0.0,0.010333420064676746,-0.0517704517704517,0.021589469452669097,,2.7231949999999996,,,,46.87552636011456,0.015868403537708353,0.021740159988387325,-0.005871756450678972,3.534834114196461,0.08614546428571426,-2019717634.37,-0.06824620139067739,0,-1,-0.2969353592583055,0,-1,-0.36176005297818337,0,-1,-0.1467569257937531,0,-1,0.10238769728854713,1,1,0.0,0,0
2020-02-14,2.712525,2.7459211,2.690261,2.6903,205582586.0,KRDMD,2.6903,2.712525,2.7459211,2.690261,0,-0.010227732607336004,-0.013602698540734703,-0.03652902625076093,0.020969291654571984,,2.718095,,,,40.32342201356286,0.014388225176856118,0.020269773026081087,-0.005881547849224969,3.203160963633578,0.08283231428571423,-2225300220.37,-0.10344571237408473,0,-1,-0.35174515853250565,0,-1,-0.34483143143887307,0,-1,-0.15173029030219687,0,-1,0.11723599598557777,1,1,0.04824740735233979,1,1
2020-02-17,2.7431383,2.7737517,2.690261,2.7552,513855081.0,KRDMD,2.7552,2.7431383,2.7737517,2.690261,0,0.024123703676169894,0.01364924027813541,-0.006705602422669377,0.02169988572066697,,2.717165,,,,50.79582406298135,0.018241780875027924,0.019864174595870455,-0.0016223937208425313,5.321100917431187,0.0841562571428571,-1711445139.37,-0.09763356562137038,0,-1,-0.3602642276422764,0,-1,-0.31986788617886175,0,-1,-0.17846254355400692,0,-1,0.06398809523809534,1,1,0.010090011614401817,1,0
2020-02-18,2.6865501,2.7366445,2.6253233,2.6532,422186034.0,KRDMD,2.6532,2.6865501,2.7366445,2.6253233,0,-0.03702090592334495,0.010627356873500027,-0.056103027500089,0.02294163829907025,,2.70928,,,,47.76311554554231,0.012916312765332894,0.018474602229762944,-0.005558289464430051,1.4220183486238547,0.08548166428571426,-2133631173.37,-0.02449871852856922,0,-1,-0.34268053671038745,0,-1,-0.31471430725162064,0,-1,-0.13636363636363646,0,-1,0.12584803256445043,1,1,0.024461028192371614,1,1
2020-02-19,2.6243958,2.680984,2.5789394,2.6068,380738739.0,KRDMD,2.6068,2.6243958,2.680984,2.5789394,0,-0.017488315995778714,-0.040947720834406565,-0.10221793635486986,0.021551869779426098,,2.6944399999999997,,,,48.488809018134255,0.004895318516821678,0.01575874548717469,-0.010863426970353012,-3.7655050206733764,0.08481906428571429,-2514369912.37,-0.024934785944452975,0,-1,-0.320277735154212,0,-1,-0.29538131041890436,0,-1,-0.12455884609482892,0,-1,0.1352232622372258,1,1,0.03912843332821869,1,1
2020-02-20,2.539977,2.616047,2.4768953,2.514,393496740.0,KRDMD,2.514,2.539977,2.616047,2.4768953,0,-0.035599202086849746,-0.07508921673227631,-0.11147239697462374,0.022160674424532224,,2.67867,,,,43.24009324009323,-0.008847572344738985,0.010837481920791956,-0.01968505426553094,-6.553172508642168,0.09078272142857147,-2907866652.37,-0.011058074781225002,0,0,-0.29518695306284803,0,-1,-0.2509148766905329,0,-1,-0.07012728719172634,0,-1,0.20664280031821813,1,1,0.08488464598249812,1,1
2020-02-21,2.5316281,2.616047,2.4490652,2.616,583679210.0,KRDMD,2.616,2.5316281,2.616047,2.4490652,0,0.04057279236276856,-0.027617737798758535,-0.05052264808362361,0.023865981958731682,,2.67171,,,,50.0,-0.011377215357702752,0.006394542465093015,-0.017771757822795768,-4.084476057783959,0.09873422857142858,-2324187442.37,-0.13826452599388372,0,-1,-0.35814220183486245,0,-1,-0.27656727828746175,0,-1,-0.0992737003058104,0,-1,0.07450305810397562,1,1,0.09575688073394484,1,1
2020-02-24,2.5538924,2.6253233,2.5047257,2.6253,548663804.0,KRDMD,2.6253,2.5538924,2.6253233,2.5047257,0,0.0035550458715596367,-0.04714721254355392,-0.06292832667047399,0.023486500186178896,,2.6628950000000002,,,,50.58972733037413,-0.012487594181447292,0.002618115135784954,-0.015105709317232246,-3.4141495897869856,0.10337260714285715,-1775523638.37,-0.2049289604997525,0,-1,-0.31447834533196206,0,-1,-0.2826724564811641,0,-1,-0.11305374623852515,0,-1,0.10954938483220955,1,1,0.07774349598141161,1,1
2020-02-25,2.6262512,2.6624305,2.5789394,2.616,681910885.0,KRDMD,2.616,2.6262512,2.6624305,2.5789394,0,-0.0035424522911667866,-0.014020805065581121,-0.04730689391456344,0.023149523946792684,,2.6564000000000005,,,,43.41843971631205,-0.013957120676615364,-0.0006969320266951097,-0.013260188649920254,-0.35424522911667866,0.10204402857142861,-2457434523.37,-0.2269495412844037,0,-1,-0.3155963302752294,0,-1,-0.26594036697247714,0,-1,-0.07446483180428143,0,-1,0.08868501529051986,1,1,0.06739296636085612,1,1
2020-02-26,2.6512985,2.7088141,2.5789394,2.6995,572437279.0,KRDMD,2.6995,2.6512985,2.7088141,2.5789394,0,0.03191896024464835,0.035560840877704614,0.006900410294666148,0.023762723923537777,,2.657325,,,,50.59740259740259,-0.008288434931500444,-0.0022152326076561764,-0.006073202323844267,-0.6843015341598924,0.10668242142857147,-1884997244.37,-0.3126875347286535,0,-1,-0.3298759029449898,0,-1,-0.2852009631413225,0,-1,-0.11683645119466568,0,-1,0.07216151139099836,1,1,0.010335247268012493,1,0
2020-02-27,2.6216128,2.7088141,2.5325558,2.5326,953127505.0,KRDMD,2.5326,2.6216128,2.7088141,2.5325558,0,-0.06182626412298575,0.00739856801909311,-0.03531025025711354,0.02722757335648235,,2.65269,,,,39.17537230495666,-0.017066661941094186,-0.005185518474343779,-0.011881143466750406,-6.824620139067738,0.11397411428571437,-2838124749.37,-0.24543946932006633,0,-1,-0.3150122403853748,0,-1,-0.24176735370765223,0,-1,-0.05129116323146177,0,-1,0.1355129116323146,1,1,0.08789386401326693,1,1
2020-02-28,2.41103,2.514002,2.1985924,2.412,261857769.0,KRDMD,2.412,2.41103,2.514002,2.1985924,0,-0.04761904761904767,-0.07798165137614688,-0.07472763541506822,0.029113349146608812,,2.64295,,,,34.86302047275244,-0.03337021117150396,-0.010822457013775816,-0.022547754157728146,-10.344571237408474,0.1325307857142858,-3099982518.37,-0.27694859038142616,0,-1,-0.26923714759535655,0,-1,-0.19233001658374793,0,-1,0.0,0,0,0.169195688225539,1,1,0.16152570480928707,1,1
2020-03-02,2.4759674,2.514002,2.4119577,2.4862,213556456.0,KRDMD,2.4862,2.4759674,2.514002,2.4119577,0,0.030762852404643493,-0.052984420828095846,-0.04961773700305805,0.030078799884517865,,2.63646,,,,42.99244332493703,-0.03984427155234904,-0.01662681992149046,-0.02321745163085858,-9.763356562137037,0.12921700714285725,-2886426062.37,-0.2910465771056231,0,-1,-0.24627946263373834,0,-1,-0.24253881425468593,0,-1,-0.02614431662778549,0,-1,0.16414608639691086,1,1,0.12686026868313083,1,1
2020-03-03,2.5260623,2.5882165,2.4768953,2.5882,314233808.0,KRDMD,2.5882,2.5260623,2.5882165,2.4768953,0,0.04102646609283234,-0.010626911314984722,-0.010626911314984722,0.031591075641561446,,2.63507,,,,43.51602276130578,-0.03632572317207261,-0.02056660057160689,-0.01575912260046572,-2.449871852856922,0.1278900785714287,-2572192254.37,-0.32617262962676763,0,-1,-0.2975040568735028,0,-1,-0.23653504365968625,0,-1,-0.057337145506529685,0,-1,0.11471292790356236,1,1,0.057337145506529685,1,1
2020-03-05,2.5557477,2.5882165,2.5325558,2.5418,208031160.0,KRDMD,2.5418,2.5557477,2.5882165,2.5325558,0,-0.017927517193416342,-0.058418225597332896,-0.06165091553455415,0.030673392028556443,,2.6267199999999997,,,,41.589542982539825,-0.036856481869326,-0.023824576831150714,-0.013031905038175282,-2.4934785944452975,0.1278900785714287,-2780223414.37,-0.3028955858053347,0,-1,-0.27736249901644505,0,-1,-0.17153198520733337,0,-1,-0.05106617357777954,0,-1,0.1314029427964436,1,1,0.12408529388622247,1,1
2020-03-06,2.488955,2.5511093,2.439788,2.4862,212485427.0,KRDMD,2.4862,2.488955,2.5511093,2.439788,0,-0.021874262333779093,-0.018321092947958584,-0.07586514515109832,0.030962422914881455,,2.616515,,,,40.51491774328469,-0.04128762920342055,-0.027317187305604684,-0.013970441897815867,-1.1058074781225002,0.13186587857142867,-2992708841.37,-0.2873059287265707,0,-1,-0.24253881425468593,0,-1,-0.1753680315340682,0,-1,0.0,0,0,0.16044566004343963,1,1,0.14552328855281127,1,1
2020-03-09,2.3358884,2.4490652,2.1985924,2.2543,209441742.0,KRDMD,2.2543,2.3358884,2.4490652,2.1985924,0,-0.09327487732282191,-0.06538142620232157,-0.17346190511109472,0.036567673454461325,,2.59286,,,,29.849545417974113,-0.06278795683892602,-0.03441134121226895,-0.028376615626657067,-13.826452599388372,0.14644565714285726,-3202150583.37,-0.2551568114270506,0,-1,-0.16049327951026926,0,-1,-0.10291443020006219,0,-1,0.10287007053187236,1,1,0.24690591314376964,1,1,0.2962782238388857,1,1
2020-03-10,2.2245674,2.328467,2.0779946,2.0873,251205682.0,KRDMD,2.0873,2.2245674,2.328467,2.0779946,0,-0.07408064587676899,-0.16044566004343985,-0.2320738751333653,0.0393265287598682,,2.56132,,,,28.366083033871107,-0.09223934792840804,-0.04597694255549677,-0.04626240537291127,-20.49289604997525,0.15505963571428585,-3453356265.37,-0.137785656110765,0,-1,-0.09778182340823072,0,-1,0.0044076079145307645,1,0,0.2133378048196235,1,1,0.351075552148709,1,1,0.38221626024050215,1,1
2020-03-11,2.0288277,2.1058247,1.9388429,2.0223,214537238.0,KRDMD,2.0223,2.0288277,2.1058247,1.9388429,0,-0.031140708091793257,-0.21864616335677312,-0.22968803565306828,0.03924471603352571,,2.5311700000000004,,,,27.96833773087073,-0.11944782416172428,-0.06067111887674228,-0.058776705284982,-22.69495412844037,0.15969800714285726,-3667893503.37,-0.11467141373683432,0,-1,-0.050437620531078475,0,-1,0.02294417247688285,1,1,0.24773772437323838,1,1,0.3716065865598577,1,1,0.4541363793700244,1,1
2020-03-12,1.8841101,1.9573965,1.827522,1.8554,173797324.0,KRDMD,1.8554,1.8841101,1.9573965,1.827522,0,-0.0825297928101667,-0.2700448501062239,-0.3173908244729775,0.040555212932709576,,2.488035,,,,26.488647722404707,-0.15271773774438868,-0.07908044265027156,-0.07363729509411712,-31.268753472865352,0.16367131428571438,-3841690827.37,-0.025008084510078743,0,-1,0.03999137652258278,1,1,0.12498652581653547,1,1,0.3749595774496066,1,1,0.38994286946211054,1,1,0.5699579605475908,1,1
2020-03-13,1.9128681,2.0037804,1.7811382,1.911,421380637.0,KRDMD,1.911,1.9128681,2.0037804,1.7811382,0,0.02996658402500807,-0.23135709114310998,-0.2969353592583055,0.04179413355072498,,2.44768,,,,23.96987151085513,-0.17260820863970183,-0.09778599584815761,-0.07482221279154422,-24.543946932006634,0.16764705714285724,-3420310190.37,-0.09220303506017802,0,-1,0.00486656200941904,1,0,0.0728414442700156,1,1,0.35436944008372584,1,1,0.38838304552590275,1,1,0.5728414442700156,1,1
2020-03-16,1.7904149,1.8460755,1.7254777,1.744,153961229.0,KRDMD,1.744,1.7904149,1.8460755,1.7254777,0,-0.08738880167451601,-0.226367386771947,-0.35174515853250565,0.04463846637007161,,2.400365,2.56818,,,20.854553872610623,-0.19954680311734396,-0.1181381573019949,-0.08140864581534907,-27.694859038142617,0.17228453571428584,-3574271419.37,0.01066513761467891,1,0,0.11702981651376154,1,1,0.14896788990825693,1,1,0.6170298165137615,1,1,0.37769495412844023,1,1,0.744724770642202,1,1
2020-03-17,1.6837323,1.7811382,1.5770495,1.7626,188474470.0,KRDMD,1.7626,1.6837323,1.7811382,1.5770495,0,0.01066513761467891,-0.15555981411392705,-0.3602642276422764,0.04402811361007934,,2.350735,2.552596,,,21.94977649224296,-0.2168947412053277,-0.13788947408266147,-0.07900526712266623,-29.10465771056231,0.1808986500000001,-3385796949.37,0.06314535345512318,1,1,0.06842164983547039,1,1,0.1894360603653693,1,1,0.5368206059230682,1,1,0.3999773062521277,1,1,0.7315896970384659,1,1
2020-03-18,1.7579463,1.8089685,1.6883706,1.744,106794861.0,KRDMD,1.744,1.7579463,1.8089685,1.6883706,0,-0.010552592760694424,-0.13761558621371706,-0.34268053671038745,0.04392337910005593,,2.305275,2.537568,,,17.19425942456911,-0.2294984563317497,-0.15621127053247913,-0.07328718579927057,-32.61726296267676,0.1802360214285715,-3492591810.37,0.042545871559632964,1,1,0.1330275229357798,1,1,0.319151376146789,1,1,0.5478784403669725,1,1,0.46811926605504595,1,1,0.744724770642202,1,1
2020-03-19,1.7607293,1.7904149,1.7162008,1.7719,139097939.0,KRDMD,1.7719,1.7607293,1.7904149,1.7162008,0,0.015997706422018476,-0.04500377277137002,-0.320277735154212,0.044649116711859116,,2.2635300000000003,2.5249520000000003,,,21.126546724360438,-0.23453215386576431,-0.17187544719913617,-0.06265670666662815,-30.28955858053347,0.17294715000000008,-3353493871.37,0.03662734917320387,1,1,0.18844178565381786,1,1,0.36125063491167664,1,1,0.5496924205654945,1,1,0.48687849201422195,1,1,0.7276934364241774,1,1
2020-03-20,1.7931979,1.8367988,1.7440312,1.7719,118163045.0,KRDMD,1.7719,1.7931979,1.8367988,1.7440312,0,0.0,-0.07278911564625845,-0.29518695306284803,0.044626238529056825,,2.226425,2.51178,,,23.255619620623392,-0.23580320288682088,-0.18466099833667313,-0.05114220455014776,-28.73059287265707,0.1557157214285715,-3353493871.37,0.06281392855127255,1,1,0.15706303967492508,1,1,0.2722501269823354,1,1,0.6439415316891473,1,1,0.5811276031378747,1,1,0.6963146904452848,1,1
