date,open,high,low,close,volume,symbol,adj_close,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-02,0.24318436,0.26195803,0.2248473,0.2467,58131362.0,SNGYO,0.2467,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.13254965545196584,1,1,0.22132144304823687,1,1,0.09728415079043362,1,1,-0.21240372922578032,0,-1,0.008917713822456541,1,0,0.31860559383867026,1,1,1.0
2020-01-03,0.24514905,0.25322607,0.23576224,0.2467,19497718.0,SNGYO,0.2467,0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.28293473854884477,1,1,0.22132144304823687,1,1,0.07944872314552076,1,1,-0.15930279691933524,0,-1,0.06201864612890162,1,1,0.27401702472638845,1,1,1.0
2020-01-06,0.2551908,0.26414102,0.24449414,0.262,51287333.0,SNGYO,0.262,0,0.06201864612890162,,,,,,,,,,0.0012205128205128035,0.00024410256410256073,0.0009764102564102428,,,51287333.0,0.28320610687022896,1,1,0.10801526717557253,1,1,0.0,0,0,-0.23358778625954202,0,-1,-0.050000000000000044,0,-1,0.3164122137404579,1,1,1.0
2020-01-07,0.2626129,0.27505594,0.25104308,0.2598,34900097.0,SNGYO,0.2598,0,-0.008396946564885654,,,,,,,,,,0.001987347505296194,0.0005927515523412875,0.0013945959529549066,,,16387236.0,0.29407236335642817,1,1,0.11739799846035415,1,1,0.07544264819091606,1,1,-0.13471901462663582,0,-1,-0.05042340261739786,0,-1,0.31909160892994626,1,1,1.0
2020-01-08,0.25868353,0.26414102,0.24449414,0.2598,20911192.83,SNGYO,0.2598,0,0.0,,,,,,,,,,0.002565496075935092,0.0009873004570600484,0.0015781956188750436,,,16387236.0,0.2686682063125483,1,1,0.10084680523479594,1,1,0.11739799846035415,1,1,-0.15973826020015391,0,-1,-0.025404157043879882,0,-1,0.352963818321786,1,1,1.0
2020-01-09,0.26632398,0.27068996,0.26195803,0.2663,17718910.24,SNGYO,0.2663,0,0.02501924557351809,0.07944872314552076,,,,,,,,,0.003507743576282585,0.0014913890809045557,0.002016354495378029,,,34106146.239999995,0.18024784078107414,1,1,0.04093128051070227,1,1,0.0983852797596696,1,1,-0.18024784078107392,0,-1,-0.04093128051070205,0,-1,0.31167855801727384,1,1,1.0
2020-01-10,0.29885042,0.3187156,0.26850697,0.3187,71793974.0,SNGYO,0.3187,0,0.1967705595193392,0.2918524523713011,,,,,,,,,0.008386054369132812,0.002870322138550207,0.005515732230582604,,,105900120.24,-0.013806087229369157,0,0,-0.13021650454973321,0,-1,-0.10260433009099468,0,-1,-0.2535299654847819,0,-1,-0.19171634766237844,0,-1,0.10291810480075303,1,1,0.0
2020-01-13,0.32722923,0.35146034,0.30998367,0.3231,97318123.0,SNGYO,0.3231,0,0.013806087229369268,0.2332061068702289,,,,,,,,,0.012463522319438425,0.004788962174727851,0.007674560144710574,,,203218243.24,-0.05416279789538847,0,-1,-0.1621788919839059,0,-1,-0.1284432064376354,0,-1,-0.18910554008047042,0,-1,-0.18910554008047042,0,-1,0.07428040854224705,1,1,0.0
2020-01-15,0.27505594,0.29470277,0.25977504,0.2947,4197646.0,SNGYO,0.2947,0,-0.08789848344165885,0.13433410315627414,,,,,,,,,0.01325055820848764,0.006481281381479809,0.0067692768270078306,,,199020597.24,0.036986766202918187,1,1,-0.11842551747539887,0,-1,-0.0739735324058366,0,-1,-0.08890397013912454,0,-1,-0.12589073634204284,0,-1,0.15541228367831694,1,1,0.0
2020-01-16,0.28116828,0.29033682,0.27287295,0.2772,1171137.0,SNGYO,0.2772,0,-0.05938242280285044,0.06697459584295617,,,,,,,,,0.012320166859925208,0.007649058477168889,0.004671108382756319,,,197849460.24,0.11038961038961048,1,1,-0.015512265512265588,0,0,-0.031385281385281294,0,-1,-0.2124819624819625,0,-1,-0.023448773448773497,0,-1,0.22835497835497853,1,1,1.0
