date,open,high,low,close,volume,symbol,adj_close,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-02,6.1234426,6.1908045,5.9947796,6.1409,12579922.0,BAGFS,6.1409,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.1549609992020713,1,1,0.12709863375075314,1,1,0.14103795860541601,1,1,-0.3209464410754125,0,-1,0.05572473090263652,1,1,0.025533716556205066,1,1,0.0
2020-01-03,5.9349036,6.094574,5.80232,5.9413,17008489.0,BAGFS,5.9413,0,-0.03250337898353661,,,,,,,,,,-0.015922507122507312,-0.003184501424501463,-0.01273800569800585,,,-17008489.0,0.18356251998720818,1,1,0.1949573325703129,1,1,0.052799892279467464,1,1,-0.23695150892902228,0,-1,0.11337586050191018,1,1,0.13677141366367618,1,1,1.0
2020-01-06,5.682923,5.809448,5.4530396,5.6491,13775024.0,BAGFS,5.6491,0,-0.049181155639338225,,,,,,,,,,-0.051525354501992915,-0.012852672039999754,-0.03867268246199316,,,-30783513.0,0.2346922518631287,1,1,0.2574038342390823,1,1,0.13563222460214908,1,1,-0.20063372926660883,0,-1,0.14446549007806553,1,1,0.1728593935317131,1,1,1.0
2020-01-07,5.8768086,5.998344,5.674013,5.9983,12821697.0,BAGFS,5.9983,0,0.061815156396594295,,,,,,,,,,-0.050975729463105246,-0.020477283524620853,-0.030498445938484393,,,-17961816.0,0.16638047446776572,1,1,0.1842021906206759,1,1,0.05408198989713742,1,1,-0.2162779454178685,0,-1,0.08082289982161606,1,1,0.0641848523748394,1,1,1.0
2020-01-08,6.161935,6.340496,5.6704483,6.3049,26076015.41,BAGFS,6.3049,0,0.051114482436690256,,,,,,,,,,-0.025506071903143912,-0.021483041200325466,-0.004023030702818446,,,8114199.41,0.09947818363495053,1,1,0.11361004932671426,1,1,-0.06613903471902804,0,-1,-0.2741677108280861,0,-1,0.03785944265571217,1,1,-0.03335500959571125,0,-1,1.0
2020-01-09,6.5996037,6.7610564,6.4153414,6.6755,25648711.21,BAGFS,6.6755,0,0.05877967929705474,0.08705564330961257,,,,,,,,,0.024302988258114944,-0.012325835308637385,0.03662882356675233,,,33762910.620000005,0.08489251741442594,1,1,0.02777320050932497,1,1,-0.09397048910194006,0,-1,-0.3059246498389634,0,-1,-0.03629690659875662,0,-1,-0.1163957755973335,0,-1,1.0
2020-01-10,6.639165,6.7503643,6.565032,6.6541,13505728.0,BAGFS,6.6541,0,-0.0032057523780991692,0.1199737431201926,,,,,,,,,0.061343101053880744,0.0024079519638662405,0.0589351490900145,,,20257182.620000005,0.07659938984986714,1,1,0.02303842743571649,1,1,-0.06534317187899197,0,-1,-0.28280308381298735,0,-1,-0.004809065087690301,0,0,-0.07605837002750182,0,-1,1.0
2020-01-13,6.796341,6.8786707,6.6933393,6.7219,14659818.0,BAGFS,6.7219,0,0.010189206654543925,0.1899063567647945,,,,,,,,,0.09507261277644474,0.020940884126381943,0.0741317286500628,,,34917000.620000005,0.053541409422931174,1,1,0.008479745310105757,1,0,-0.09067376783349945,0,-1,-0.28314910962674245,0,-1,-0.04135735431946319,0,-1,-0.058331721685832894,0,-1,1.0
2020-01-14,6.867979,6.9535165,6.6470056,6.8965,27709803.0,BAGFS,6.8965,0,0.025974798792008258,0.14974242702098906,,,,,,,,,0.1343436249490919,0.04362143229092394,0.09072219265816797,,,62626803.620000005,0.014471108533314014,1,0,-0.012919596896976637,0,0,-0.1183498876241571,0,-1,-0.2702820271152033,0,-1,-0.08578264336982522,0,-1,-0.07286304647284847,0,-1,0.0
2020-01-15,7.2767787,7.5059485,6.9321322,7.3277,51226834.0,BAGFS,7.3277,0,0.06252446893351715,0.16222303287918916,,,,,,,,,0.19797825129576374,0.07449279609189191,0.12348545520387183,,,113853637.62,-0.0588452038156585,0,-1,-0.04668586323130042,0,-1,-0.2198370566480614,0,-1,-0.3030145884793318,0,-1,-0.14542080052403894,0,-1,-0.1215934058435798,0,-1,0.0
2020-01-16,7.260384,7.4916925,7.0212345,7.0925,32843724.0,BAGFS,7.0925,0,-0.03209738389945005,0.06246723091903217,,,,,,,,,0.22681588445858925,0.10495741376523138,0.12185847069335787,15.49609992020713,,81009913.62,-0.024124074726824096,0,-1,-0.012054987663024375,0,0,-0.2713570673246387,0,-1,-0.3120620373634121,0,-1,-0.1366795911173776,0,-1,-0.08190341910468812,0,-1,0.0
2020-01-17,7.111762,7.235079,6.9784656,7.0319,15500179.0,BAGFS,7.0319,0,-0.008544236869932997,0.056777024691543554,,,,,,,,,0.24199048725614603,0.1323640284634143,0.10962645879273172,18.35625199872082,,65509734.620000005,0.009627554430523766,1,0,-0.11048223097598098,0,-1,-0.29142905900254557,0,-1,-0.2372047384064051,0,-1,-0.13582388828055003,0,-1,-0.0957920334475747,0,-1,0.0
2020-01-20,7.0108986,7.1637974,6.8786707,6.9749,13904733.0,BAGFS,6.9749,0,-0.008105917319643385,0.03763816777994311,,,,,,,,,0.24657468617439005,0.15520616000560947,0.09136852616878058,23.46922518631287,,51605001.620000005,0.0183945289538201,1,0,-0.08023054093965498,0,-1,-0.274398199257337,0,-1,-0.2411790850048029,0,-1,-0.1287617026767408,0,-1,-0.09043857259602284,0,-1,0.0
2020-01-21,6.9581504,7.085387,6.8644147,6.9963,14638185.0,BAGFS,6.9963,0,0.0030681443461555435,0.014471108533314014,,,,,,,,66.53010744376591,0.24906344958698146,0.17397761792188388,0.07508583166509758,16.63804744677657,0.36123901428571425,66243186.620000005,0.015279504881151595,1,0,-0.09627946200134352,0,-1,-0.2913968812086388,0,-1,-0.23841173191544107,0,-1,-0.14060289009905236,0,-1,-0.060617755099123816,0,-1,0.0
2020-01-22,6.9724064,7.1067724,6.896492,6.9321,12538087.0,BAGFS,6.9321,0,-0.009176278890270506,-0.05398692632067359,,,,,,,,64.91929401116306,0.24305363802035718,0.18779282194157854,0.05526081607877864,9.947818363495053,0.36225726428571425,53705099.620000005,0.012853247933526601,1,0,-0.15063256444656026,0,-1,-0.3059101859465386,0,-1,-0.21028259834682128,0,-1,-0.11104859999134464,0,-1,-0.06374691651880393,0,-1,0.0
