date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-02,1.3218027,1.3440553,1.2906492,1.3352,266796401.0,EKGYO,1.3352,1.3218027,1.3440553,1.2906492,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.09998502097064099,1,1,0.11998202516476941,1,1,0.026662672258837672,1,1,-0.18671360095865774,0,-1,0.09331935290593174,1,1,0.5932444577591371,1,1,0.0
2020-01-03,1.3022205,1.3351543,1.272847,1.2996,364289419.0,EKGYO,1.2996,1.3022205,1.3351543,1.272847,0,-0.02666267225883756,,,,,,,,,,-0.0028398860398861636,-0.0005679772079772328,-0.002271908831908931,,,-364289419.0,0.1438134810710987,1,1,0.11642043705755611,1,1,0.03424130501692835,1,1,-0.1575869498307172,0,-1,0.19175130809479835,1,1,0.6094182825484764,1,1,1.0
2020-01-08,1.2434736,1.2550449,1.2283419,1.2372,196645998.45,EKGYO,1.2372,1.2434736,1.2550449,1.2283419,0,-0.048014773776546615,,,,,,,,,,-0.010010282384071756,-0.0024564382431961377,-0.007553844140875618,,,-560935417.45,0.18711606854186869,1,1,0.18711606854186869,1,1,0.05763013255738758,1,1,-0.11509860976398323,0,-1,0.34537665696734554,1,1,0.6905916585838991,1,1,1.0
2020-01-13,1.4001318,1.4152635,1.3796593,1.4064,501952571.0,EKGYO,1.4064,1.4001318,1.4152635,1.3796593,0,0.13676042677012612,,,,,,,,,,-0.002016601088102421,-0.0023684708121773945,0.00035186972407497347,,,-58982846.45000005,0.05062571103526725,1,1,0.05062571103526725,1,1,-0.12030716723549484,0,-1,-0.2468714448236634,0,-1,0.23414391353811137,1,1,0.48080204778156976,1,1,1.0
2020-01-14,1.3956811,1.4152635,1.3796593,1.3975,370744920.0,EKGYO,1.3975,1.3956811,1.4152635,1.3796593,0,-0.006328213879408517,,,,,,,,,,0.003559264327122502,-0.001182923784317415,0.004742188111439918,,,-429727766.45000005,0.06368515205724501,1,1,0.050948121645796096,1,1,-0.08923076923076922,0,-1,-0.24844364937388186,0,-1,0.23563506261180667,1,1,0.4324150268336313,1,1,1.0
2020-01-15,1.4428567,1.4775707,1.3885604,1.4598,823354902.0,EKGYO,1.4598,1.4428567,1.4775707,1.3885604,0,0.04457960644007164,0.09331935290593174,,,,,,,,,0.012857059004838689,0.0016250727735138057,0.011231986231324884,,,393627135.54999995,0.01219345115769288,1,0,0.01219345115769288,1,0,-0.10364433484038904,0,-1,-0.2622277024249897,0,-1,0.1768050417865461,1,1,0.3774489656117277,1,1,1.0
2020-01-16,1.4909221,1.5131748,1.4597687,1.4687,584936906.0,EKGYO,1.4687,1.4909221,1.5131748,1.4597687,0,0.00609672557884644,0.1301169590643274,,,,,,,,,0.020705108293592733,0.005441079877529591,0.015264028416063141,,,978564041.55,0.012119561516987787,1,0,0.006059780758493893,1,0,-0.1090760536528903,0,-1,-0.26063866003949054,0,-1,0.15755429972084167,1,1,0.3018996391366515,1,1,1.0
2020-01-17,1.4633292,1.4953727,1.4419665,1.4598,332742417.0,EKGYO,1.4598,1.4633292,1.4953727,1.4419665,0,-0.006059780758493893,0.17992240543161975,,,,,,,,,0.02590793769881472,0.009534451441786617,0.016373486257028103,,,645821624.55,0.0487738046307713,1,1,-0.006096725578846329,0,0,-0.12200301411152203,0,-1,-0.2622277024249897,0,-1,0.1768050417865461,1,1,0.2851760515139061,1,1,0.0
2020-01-21,1.5238562,1.5487789,1.4775707,1.531,454544728.0,EKGYO,1.531,1.5238562,1.5487789,1.4775707,0,0.0487738046307713,0.08859499431171769,,,,,,,,,0.03536875346987123,0.01470131184740354,0.02066744162246769,,,1100366352.55,0.01162638798171134,1,0,-0.058131939908556474,0,-1,-0.21515349444807308,0,-1,-0.29072501632919656,0,-1,0.10463749183540183,1,1,0.1492488569562378,1,1,0.0
2020-01-22,1.531867,1.5487789,1.5042738,1.5132,253525424.0,EKGYO,1.5132,1.531867,1.5487789,1.5042738,0,-0.011626387981711228,0.0827906976744186,,,,,,,,,0.04095806778087141,0.019952663034097113,0.021005404746774297,,,846840928.55,0.011763150938408629,1,0,-0.09998678297647368,0,-1,-0.2706185567010311,0,-1,-0.2823817076394396,0,-1,0.11763150938408673,1,1,0.17459688078244784,1,1,0.0
2020-01-23,1.5007132,1.5309769,1.4686697,1.4687,311134064.0,EKGYO,1.4687,1.5007132,1.5309769,1.4686697,0,-0.029407877346021793,0.00609672557884644,,,,,,,,,0.04132054403272756,0.024226239233823204,0.017094304798904354,9.9985020970641,,535706864.54999995,0.018179342275481902,1,0,-0.06665758834343294,0,-1,-0.3030571253489479,0,-1,-0.23639953700551508,0,-1,0.12119561516987831,1,1,0.2652005174644245,1,1,0.0
2020-01-24,1.4722302,1.4953727,1.4419665,1.4865,351994093.0,EKGYO,1.4865,1.4722302,1.4953727,1.4419665,0,0.012119561516987787,0.012119561516987787,,,,,,,,,0.0425535890273987,0.027891709192538305,0.014661879834860392,14.38134810710987,,887700957.55,-0.023948873192061848,0,-1,-0.0957954927682475,0,-1,-0.2814665321224352,0,-1,-0.24554322233434245,0,-1,0.16165489404641775,1,1,0.2319542549613185,1,1,0.0
2020-01-27,1.4802411,1.4953727,1.4597687,1.4687,221444833.0,EKGYO,1.4687,1.4802411,1.4953727,1.4597687,0,-0.011974436596030924,0.00609672557884644,,,,,,,,,0.04161476571521905,0.030636320497074456,0.010978445218144593,18.71160685418687,,666256124.55,0.0,0,0,-0.1090760536528903,0,-1,-0.3151766868659358,0,-1,-0.23639953700551508,0,-1,0.17573364199632335,1,1,0.21018587866821004,1,1,0.0
2020-01-28,1.4731202,1.4864719,1.4508677,1.4776,235954638.0,EKGYO,1.4776,1.4731202,1.4864719,1.4508677,0,0.006059780758493893,-0.034879163945133795,,,,,,,,63.328341445151636,0.041114949550802304,0.03273204630782003,0.008382903242982277,5.062571103526725,0.0654937928571429,902210762.55,0.0,0,0,-0.16269626421223604,0,-1,-0.331348132106118,0,-1,-0.24702219815917703,0,-1,0.14455874390904166,1,1,0.172509474824039,1,1,0.0
2020-01-29,1.4935925,1.5042738,1.4775707,1.4865,175261280.0,EKGYO,1.4865,1.4935925,1.5042738,1.4775707,0,0.006023280996209968,-0.017644726407613165,,,,,,,,63.92929478917327,0.04096478076613619,0.03437859319948326,0.006586187566652926,6.368515205724501,0.06358643571428577,1077472042.55,-0.011974436596030924,0,0,-0.14376051126807943,0,-1,-0.34133871510258995,0,-1,-0.2694920955264042,0,-1,0.12573158425832487,1,1,0.16548940464177608,1,1,0.0
2020-01-30,1.4704498,1.4864719,1.4597687,1.4776,276252013.0,EKGYO,1.4776,1.4704498,1.4864719,1.4597687,0,-0.0059872182980154065,0.006059780758493893,,,,,,,,67.23470178156467,0.03967032054149877,0.035436938667886365,0.004233381873612406,1.219345115769288,0.06104202857142863,801220029.55,0.0,0,0,-0.11444233892799138,0,-1,-0.331348132106118,0,-1,-0.2590687601515972,0,-1,0.13853546291283148,1,1,0.17860043313481322,1,1,0.0
2020-01-31,1.4811311,1.4953727,1.4686697,1.4865,141376101.0,EKGYO,1.4865,1.4811311,1.4953727,1.4686697,0,0.006023280996209968,0.0,,,,,,,,76.92806221646143,0.03891403038781993,0.03613235701187308,0.0027816733759468484,1.2119561516987787,0.05785952142857149,942596130.55,-0.0059872182980154065,0,0,-0.11974436596030946,0,-1,-0.33535149680457443,0,-1,-0.2635048772283888,0,-1,0.14968045745038694,1,1,0.24399596367305754,1,1,0.0
2020-02-04,1.5291967,1.5398779,1.5131748,1.531,182837723.0,EKGYO,1.531,1.5291967,1.5398779,1.5131748,0,0.029936091490077255,0.042418465309457254,,,,,,,,68.42105263157893,0.041427888183224626,0.03719146324614339,0.004236424937081235,4.87738046307713,0.048953407142857217,1125433853.55,-0.05231874591770069,0,-1,-0.16283474853037228,0,-1,-0.331417374265186,0,-1,-0.2849118223383409,0,-1,0.19183540169823643,1,1,0.190267798824298,1,1,0.0
2020-02-05,1.5558997,1.575482,1.5309769,1.5488,510667756.0,EKGYO,1.5488,1.5558997,1.575482,1.5309769,0,0.01162638798171134,0.04818624796968041,,,,,,,,71.79487179487181,0.04434526522312021,0.03862222364153876,0.005723041581581455,1.162638798171134,0.049589185714285784,1636101609.55,-0.0689566115702479,0,-1,-0.22417355371900827,0,-1,-0.3391012396694214,0,-1,-0.28738378099173556,0,-1,0.16089876033057848,1,1,0.1302298553719008,1,1,0.0
2020-02-06,1.5541196,1.575482,1.5309769,1.531,277058564.0,EKGYO,1.531,1.5541196,1.575482,1.5309769,0,-0.011492768595041336,0.029936091490077255,,,,1.453565,,,,61.764705882352935,0.04470565731736187,0.03983891037670338,0.004866746940658487,1.1763150938408629,0.04641024285714294,1359043045.55,-0.11045068582625728,0,-1,-0.27909862834748533,0,-1,-0.3197909862834748,0,-1,-0.23840627041149576,0,-1,0.20346178967994777,1,1,0.13161332462442843,1,1,0.0
2020-02-07,1.5131748,1.5398779,1.4864719,1.4954,225867021.0,EKGYO,1.4954,1.5131748,1.5398779,1.4864719,0,-0.023252775963422456,0.012046561992420157,0.11998202516476941,0.03875056208085923,,1.461575,,,,54.05405405405408,0.04163866357561541,0.04019886101648579,0.0014398025591296215,1.8179342275481902,0.046410235714285784,1133176024.55,-0.08332218804333291,0,-1,-0.31550086933262,0,-1,-0.3274040390530961,0,-1,-0.25598502073023943,0,-1,0.21425705496857028,1,1,0.12852748428514094,1,1,0.0
