date,open,high,low,close,volume,symbol,adj_close,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-02,13.875639,14.005382,13.633681,13.9563,5948162.0,KARTN,13.9563,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.05778752248088681,1,1,0.14949521004850852,1,1,0.1625645765711543,1,1,-0.1786433367009881,0,-1,0.17936702421128792,1,1,0.16212033275295035,1,1,0.0
2020-01-03,13.619655,14.008888,13.184835,13.56,6190320.0,KARTN,13.56,0,-0.028395778250682513,,,,,,,,,,-0.03161367521367531,-0.0063227350427350615,-0.025290940170940246,,,-6190320.0,0.08611356932153402,1,1,0.1559365781710913,1,1,0.19628318584070792,1,1,-0.1414528023598821,0,-1,0.203650442477876,1,1,0.22140117994100295,1,1,1.0
2020-01-06,13.268714,13.461858,13.114705,13.1533,5834052.0,KARTN,13.1533,0,-0.029992625368731596,,,,,,,,,,-0.08846525921055814,-0.022751239876299678,-0.06571401933425847,,,-12024372.0,0.13036272266275395,1,1,0.1964754092128973,1,1,0.22233964100263814,1,1,-0.13382953327301883,0,-1,0.22983585868185186,1,1,0.23898945511772718,1,1,1.0
2020-01-07,13.3723345,13.472378,13.20237,13.3602,6291077.0,KARTN,13.3602,0,0.015729892878593388,,,,,,,,,,-0.11549410411739736,-0.041299812724519214,-0.07419429139287814,,,-5733295.0,0.13884522686786105,1,1,0.21522132902202062,1,1,0.18135956048562152,1,1,-0.1509183994251584,0,-1,0.2025793027050493,1,1,0.2155581503270909,1,1,1.0
2020-01-08,13.078131,13.22341,12.858724,13.0621,6195939.0,KARTN,13.0621,0,-0.02231254023143381,,,,,,,,,,-0.15913443441059272,-0.06486673706173392,-0.0942676973488588,,,-11929234.0,0.2362407269887692,1,1,0.26550095313923494,1,1,0.199730518063711,1,1,-0.10872677440840295,0,-1,0.24167630013550667,1,1,0.2706685754970488,1,1,1.0
2020-01-09,14.547994,15.523742,13.314582,15.2818,69780153.7,KARTN,15.2818,0,0.16993439033539803,0.09497502919828316,,,,,,,,,-0.014441993080067661,-0.05478178826540067,0.04033979518533301,,,57850919.7,0.09981808425709016,1,1,0.12047010168959171,1,1,-0.03166511798348359,0,-1,-0.2244172806868301,0,-1,0.049045269536311276,1,1,0.13472889319321002,1,1,1.0
2020-01-10,15.068936,15.446597,14.741768,14.9732,26659165.0,KARTN,14.9732,0,-0.020193956209347053,0.10421828908554565,,,,,,,,,0.0744679480544459,-0.02893184100143136,0.10339978905587725,,,31191754.700000003,0.12412176421873755,1,1,0.14988112093607242,1,1,0.0011687548419843097,1,0,-0.16369914246787598,0,-1,0.054123367082520746,1,1,0.27392942056474223,1,1,1.0
2020-01-13,15.2478075,15.425559,15.011778,15.1836,17580213.0,KARTN,15.1836,0,0.014051772500200288,0.15435670136011503,,,,,,,,,0.16006214184297463,0.00886695556744984,0.15119518627552478,,,48771967.7,0.09699939408308977,1,1,0.10577201717642715,1,1,-0.03464264074396062,0,-1,-0.18198582681314046,0,-1,0.04301351458152225,1,1,0.30615927711478164,1,1,1.0
2020-01-14,14.794615,15.06087,14.478774,14.7277,17464437.0,KARTN,14.7277,0,-0.030025817329223603,0.1023562521519139,,,,,,,,,0.18893095872181576,0.044879756198323024,0.14405120252349274,,,31307530.700000003,0.14262240539934945,1,1,0.1154762793918942,1,1,0.005479470657332897,1,0,-0.1621434439865016,0,-1,0.07481819971889703,1,1,0.3465917964108449,1,1,1.0
2020-01-15,14.69671,14.864501,14.457734,14.6576,8685328.0,KARTN,14.6576,0,-0.004759738452032591,0.12214728106506612,,,,,,,,,0.20380389549331035,0.0766645840573205,0.12713931143598983,,,22622202.700000003,0.12464523523632787,1,1,0.11507340901648289,1,1,0.00023878397554844,1,0,-0.1653135574718917,0,-1,0.08165047483899146,1,1,0.45950223774697085,1,1,1.0
