date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-02,16.339766,16.50051,16.244781,16.3666,20364840.0,TOASO,16.3666,16.339766,16.50051,16.244781,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.06100839514621259,1,1,-0.01785954321606187,0,0,0.02901641147214451,1,1,-0.2924492564124497,0,-1,-0.1312123470971368,0,-1,0.12179072012513292,1,1,0.0
2020-01-03,16.24539,16.50051,16.025587,16.0743,32096183.0,TOASO,16.0743,16.24539,16.50051,16.025587,0,-0.01785954321606187,,,,,,,,,,-0.023317378917376175,-0.0046634757834752355,-0.01865390313390094,,,-32096183.0,0.09090909090909083,1,1,-0.01060699377266816,0,0,0.034091686729748716,1,1,-0.2817603254885128,0,-1,-0.08310159695912112,0,-1,0.14044779554941744,1,1,0.0
2020-01-06,16.052984,16.293491,15.867277,16.0134,32797985.0,TOASO,16.0134,16.052984,16.293491,15.867277,0,-0.0037886564267184397,,,,,,,,,,-0.046178375175522035,-0.012966455661884596,-0.03321191951363744,,,-64894168.0,0.1026640188841843,1,1,0.029656412754318184,1,1,0.03041827469494285,1,1,-0.29524648107210205,0,-1,-0.07260169607953348,0,-1,0.15442691745662995,1,1,1.0
2020-01-07,16.223473,16.330025,16.123009,16.1839,19476698.0,TOASO,16.1839,16.223473,16.330025,16.123009,0,0.010647332858730874,,,,,,,,,,-0.0499620232390221,-0.0203655691773121,-0.029596454061710003,,,-45417470.0,0.09029343977656801,1,1,0.009781325885602099,1,0,0.042134466970260576,1,1,-0.29400206377943516,0,-1,-0.06762893987234242,0,-1,0.12491426664771765,1,1,1.0
2020-01-08,16.21373,16.3422,15.575018,16.3178,20603163.16,TOASO,16.3178,16.21373,16.3422,15.575018,0,0.008273654681504317,,,,,,,,,,-0.041675570602290435,-0.024627569462307767,-0.017048001139982668,,,-24814306.84,0.04851144149333875,1,1,0.0,0,0,-0.019402125286496763,0,0,-0.2791491500079667,0,-1,-0.07527975584944047,0,-1,0.11396756915760697,1,1,0.0
2020-01-10,16.54374,16.841478,16.366556,16.4518,37965453.0,TOASO,16.4518,16.54374,16.841478,16.366556,0,0.00821189130887734,0.005205723852235611,,,,,,,,,-0.02401894166351326,-0.02450584390254887,0.00048690223903560814,,,13151146.16,0.029607702500638267,1,1,-0.019985655065099084,0,0,-0.018502534677056426,0,0,-0.2009810476665166,0,-1,-0.05977461432791531,0,-1,0.07418033285111658,1,1,0.0
2020-01-13,16.44084,16.585752,16.317846,16.3544,40118837.0,TOASO,16.3544,16.44084,16.585752,16.317846,0,-0.005920324827678458,0.01742533111861766,,,,,,,,,-0.01768148090904731,-0.023140971303848557,0.005459490394801248,,,-26967690.84,0.04020936261801111,1,1,-0.02382844983612964,0,-1,-0.03499975541750222,0,-1,-0.20780951915080947,0,-1,-0.022415985912048075,0,-1,0.13378662622902726,1,1,0.0
2020-01-14,16.524864,16.658817,16.415266,16.537,54614777.0,TOASO,16.537,16.524864,16.658817,16.415266,0,0.011165191018930765,0.03269761574681196,,,,,,,,,0.002051646245124772,-0.018102447794053893,0.020154094039178665,,,27647086.16,0.0044203906391728776,1,0,-0.012517385257301838,0,0,-0.01766946846465489,0,0,-0.21231178569268905,0,-1,-0.05612868113926339,0,-1,0.1373949325754371,1,1,0.0
2020-01-15,16.588797,16.70753,16.439623,16.5492,54221768.0,TOASO,16.5492,16.588797,16.70753,16.439623,0,0.0007377396141985404,0.02257181519905571,,,,,,,,,0.01846191229189742,-0.010789575776863632,0.02925148806876105,,,81868854.16,0.007359872380538146,1,0,-0.003679936190269073,0,0,0.0014743915113721862,1,0,-0.20271070504918665,0,-1,-0.039862954100500225,0,-1,0.14843013559567853,1,1,0.0
2020-01-16,16.860964,17.17027,16.585752,16.7684,55144974.0,TOASO,16.7684,16.860964,17.17027,16.585752,0,0.013245353249703884,0.027614016595374435,,,,,,,,,0.048594606063108614,0.0010872605911308184,0.0475073454719778,,,137013828.16,-0.01670403854869884,0,0,0.013072207246964673,1,0,-0.04720187972615153,0,-1,-0.22736814484387302,0,-1,-0.03901982300040552,0,-1,0.1334176188545122,1,1,0.0
