date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-02,1.2557548,1.2803965,1.2320795,1.2417,4651052.0,GSDDE,0.43195312298792005,0.43684239958691384,0.44541456618974173,0.4286064168433559,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.15953934122573887,1,1,0.2801803978416686,1,1,0.2568253201256343,1,1,-0.2840460658774262,0,-1,0.050656358218571285,1,1,0.6381573649029557,1,1,1.0
2020-01-03,1.2200004,1.2755648,1.1354458,1.1886,3955345.0,GSDDE,0.4134811000913601,0.42440443168761505,0.44373375125510317,0.3949902225122955,0,-0.04276395264556654,,,,,,,,,,-0.0014735516840560514,-0.0002947103368112103,-0.001178841347244841,,,-3955345.0,0.365808514218408,1,1,0.33737169779572596,1,1,0.2885747938751473,1,1,-0.17886589264681152,0,-1,0.20730270906949344,1,1,0.6951034830893488,1,1,1.0
2020-01-06,1.1745825,1.2175845,1.1354458,1.2031,1977713.0,GSDDE,0.4185252494698934,0.40860479913180203,0.4235640068266773,0.3949902225122955,0,0.012199225980144668,,,,,,,,,,-0.0022088688458231642,-0.0006775420386136012,-0.001531326807209563,,,-1977632.0,0.3534203308120687,1,1,0.3373784390324994,1,1,0.23697115784224088,1,1,-0.1806998586983627,0,-1,0.30920123015543166,1,1,0.7790707339373284,1,1,1.0
2020-01-07,1.2262816,1.256238,1.1692677,1.2128,3592125.0,GSDDE,0.42189961146794674,0.42658948762392157,0.4370104915165488,0.40675592705476554,0,0.00806250519491325,,,,,,,,,,-0.002490619866213961,-0.0010401576041336733,-0.0014504622620802878,,,1614493.0,0.3665072559366753,1,1,0.4023746701846964,1,1,0.1912104221635882,1,1,-0.235075857519789,0,-1,0.3067282321899736,1,1,0.7210587071240104,1,1,1.0
2020-01-08,1.1842458,1.2175845,1.1354458,1.1886,840889.34,GSDDE,0.4134811000913601,0.4119663942138421,0.4235640068266773,0.3949902225122955,0,-0.019953825857519814,,,,,,,,,,-0.003354543996376469,-0.0015030348825822327,-0.0018515091137942363,,,773603.66,0.37396937573615996,1,1,0.3577317852936226,1,1,0.0812720848056534,1,1,-0.24390038700992778,0,-1,0.4024061921588422,1,1,0.6666666666666665,1,1,1.0
2020-01-09,1.2499567,1.2852281,1.2127528,1.2852,4499078.02,GSDDE,0.44708557112352,0.4348254007930053,0.4470953463371433,0.42188319189203866,0,0.0812720848056534,0.035032616574051545,,,,,,,,,-0.0013124806656320542,-0.001464924039192197,0.00015244337356014282,,,5272681.68,0.2669623404917525,1,1,0.22183317771553068,1,1,0.018829754123871778,1,0,-0.2631497043261748,0,-1,0.2293806411453474,1,1,0.46623093681917216,1,1,1.0
2020-01-10,1.3214656,1.3866934,1.2803965,1.2997,6493610.0,GSDDE,0.4521297205020534,0.45970137137883993,0.4823923208156052,0.44541456618974173,0,0.011282290694055508,0.09347131078579851,,,,,,,,,0.0007047658335593288,-0.001030986064641892,0.0017357518982012207,,,11766291.68,0.26398399630684,1,1,0.16726936985458152,1,1,-0.007386319919981621,0,0,-0.2713703162268216,0,-1,0.289989997691775,1,1,0.5278910517811801,1,1,1.0
2020-01-13,1.3166339,1.333545,1.2900598,1.3287,1544542.0,GSDDE,0.46221801925912004,0.45802055644420137,0.46390346089629203,0.4487761612717819,0,0.022312841424944052,0.10439697448258656,,,,,,,,,0.003081962668719629,-0.00020839631796958777,0.0032903589866892166,,,13310833.68,0.254534507413261,1,1,0.14548054489350504,1,1,-0.010912922405358572,0,0,-0.2545345074132611,0,-1,0.2836607210054942,1,1,0.4545796643335591,1,1,1.0
2020-01-14,1.3200163,1.333545,1.2803965,1.3287,875438.0,GSDDE,0.46221801925912004,0.45919719995164626,0.46390346089629203,0.44541456618974173,0,0.0,0.09556398416886536,,,,,,,,,0.004909316739928171,0.0008151462936099641,0.0040941704463182075,,,13310833.68,0.29457364341085257,1,1,0.13818017611198896,1,1,-0.010912922405358572,0,0,-0.19996989538646803,0,-1,0.7018138029653045,1,1,0.5018439075788366,1,1,1.0
2020-01-15,1.3886262,1.4833272,1.3142182,1.4833,3039908.0,GSDDE,0.5159990878054134,0.4830646885341452,0.5160085499339028,0.45718020115773766,0,0.11635433130127182,0.24793875147232014,,,,,,,,,0.010575285463343687,0.0027671741275567085,0.007808111335786978,,,16350741.68,0.12377806242836908,1,1,0.052113530641137995,1,1,-0.2345445965077867,0,-1,-0.2345445965077867,0,-1,0.599406728241084,1,1,0.34854715836310945,1,1,1.0
