date,open,high,low,close,volume,symbol,adj_close,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-02,12.887188,12.978815,12.767368,12.8882,194501948.0,TUPRS,12.8882,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,-0.04999922409646029,0,-1,-0.10859545941248583,0,-1,-0.13749786626526594,0,-1,-0.28984652627985286,0,-1,-0.3304728356170761,0,-1,-0.3128908614081096,0,-1,0.0
2020-01-03,12.710177,12.878126,12.455232,12.6465,262583484.0,TUPRS,12.6465,0,-0.018753588553870992,,,,,,,,,,-0.019280911680912283,-0.0038561823361824565,-0.015424729344729826,,,-262583484.0,-0.032641442296287404,0,-1,-0.10111097932234203,0,-1,-0.11543905428379386,0,-1,-0.2444233582414106,0,-1,-0.29299015537895856,0,-1,-0.3136915352073697,0,-1,0.0
2020-01-06,12.470336,12.535783,12.414957,12.425,179942613.0,TUPRS,12.425,0,-0.017514727394931318,,,,,,,,,,-0.05183682924651478,-0.013452311718248924,-0.038384517528265855,,,-442526097.0,-0.02187525150905434,0,-1,-0.0988651911468813,0,-1,-0.10048289738430582,0,-1,-0.24716297786720332,0,-1,-0.2759275653923541,0,-1,-0.29538028169014097,0,-1,0.0
2020-01-08,12.182365,12.304199,12.082684,12.1028,326396095.1,TUPRS,12.1028,0,-0.02593158953722341,,,,,,,,,,-0.10245543327373596,-0.03125293602934633,-0.07120249724438962,,,-768922192.1,-0.004990580692071256,0,0,-0.05739994050963426,0,-1,-0.09317678553723108,0,-1,-0.2504131275407343,0,-1,-0.26871467759526724,0,-1,-0.2778695838979409,0,-1,0.0
2020-01-09,12.430764,12.616334,12.294129,12.5962,487784082.7,TUPRS,12.5962,0,0.04076742571966818,,,,,,,,,,-0.10158675627770108,-0.04531970007901728,-0.0562670561986838,,,-281138109.40000004,-0.07433988028135463,0,-1,-0.0807386354614883,0,-1,-0.17745828106889372,0,-1,-0.27098648798844094,0,-1,-0.30815642812911825,0,-1,-0.3109509217065465,0,-1,0.0
2020-01-10,12.592169,12.65661,12.505577,12.6264,374046557.0,TUPRS,12.6264,0,0.002397548466998023,-0.0203131546686115,,,,,,,,,-0.09733936824630263,-0.05572363371247436,-0.04161573453382827,,,92908447.59999996,-0.07974561236773747,0,-1,-0.10685547741240575,0,-1,-0.19218462903123623,0,-1,-0.30781537096876377,0,-1,-0.2874770322498891,0,-1,-0.3110070962427929,0,-1,0.0
2020-01-13,12.688228,12.767368,12.636472,12.6365,380918996.0,TUPRS,12.6365,0,0.0007999112969649946,-0.0007907326137666093,,,,,,,,,-0.09209666402516525,-0.06299823977501254,-0.029098424250152716,,,473827443.59999996,-0.08128041783721751,0,-1,-0.12350730028093226,0,-1,-0.19283029319827483,0,-1,-0.3250979305978713,0,-1,-0.28804653187195817,0,-1,-0.31036283781110263,0,-1,0.0
2020-01-15,12.480304,12.596197,12.39482,12.4452,300989337.0,TUPRS,12.4452,0,-0.015138685553752973,0.0016257545271629592,,,,,,,,,-0.10219999645561018,-0.07083859111113207,-0.03136140534447811,,,172838106.59999996,-0.08899816796837334,0,-1,-0.0962780831163822,0,-1,-0.1731430591714075,0,-1,-0.2944990839841868,0,-1,-0.2831774499405394,0,-1,-0.2900475685404815,0,-1,0.0
2020-01-16,12.39351,12.535783,12.314268,12.3243,433343440.0,TUPRS,12.3243,0,-0.009714588757111176,0.01830155005453271,,,,,,,,,-0.11859548486743243,-0.08038996986239215,-0.03820551500504028,,,-260505333.40000004,-0.08415082398188933,0,-1,-0.1037543714450313,0,-1,-0.17892294085668148,0,-1,-0.2912538643168374,0,-1,-0.2761455011643663,0,-1,-0.2863529774510519,0,-1,0.0
2020-01-17,12.238953,12.374682,12.163235,12.1834,295129102.0,TUPRS,12.1834,0,-0.011432698003131847,-0.03277178831711147,,,,,,,,,-0.14132932353917482,-0.09257784059774869,-0.04875148294142613,,,-555634435.4000001,-0.06446476353070574,0,-1,-0.08181624177159086,0,-1,-0.21694272534760417,0,-1,-0.3028957433885451,0,-1,-0.2801680975753895,0,-1,-0.30206674655679044,0,-1,0.0
2020-01-20,12.267144,12.334405,12.223648,12.2438,216955522.0,TUPRS,12.2438,0,0.004957565211681336,-0.03030159031869739,,,,,,,,,-0.1527119114040545,-0.10460465475900986,-0.04810725664504463,-4.999922409646029,,-338678913.4000001,-0.06168019732436014,0,-1,-0.09210375863702447,0,-1,-0.2286218330910339,0,-1,-0.29811006386906025,0,-1,-0.28083601496267496,0,-1,-0.32031722177755273,0,-1,0.0
2020-01-21,12.223246,12.253853,12.163235,12.2337,255119295.0,TUPRS,12.2337,0,-0.0008249073000211604,-0.03187591500811138,,,,,,,,,-0.16069528467250294,-0.11582278074170849,-0.04487250393079445,-3.2641442296287404,,-593798208.4000001,-0.07077989488053493,0,-1,-0.08559144003858199,0,-1,-0.24073665366978103,0,-1,-0.2954707079624317,0,-1,-0.2814765769963298,0,-1,-0.3205734977970688,0,-1,0.0
