date,open,high,low,close,volume,symbol,adj_close,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_5d,y_5d_up,y_5d_triclass,future_return_20d,y_20d_up,y_20d_triclass
2020-01-02,2.1010904,2.121976,2.0718505,2.1053,191788145.0,YKBNK,2.1053,0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.06744881964565619,1,1,0.16268465301857216,1,1
2020-01-03,2.0526354,2.088559,2.0217252,2.0301,165210398.0,YKBNK,2.0301,0,-0.03571937491093913,,,,,,,,,-0.0059988603988605504,-0.0011997720797721101,-0.0047990883190884405,,,-165210398.0,0.13580611792522546,1,1,0.2468843899315305,1,1
2020-01-06,2.0117002,2.0300791,1.9883083,1.9967,99652122.0,YKBNK,1.9967,0,-0.01645239150780753,,,,,,,,,-0.013294846632738277,-0.003618786990365344,-0.009676059642372933,,,-264862520.0,0.1548054289577805,1,1,0.2552211148394852,1,1
2020-01-08,2.0075228,2.0300791,1.9799539,2.0217,100608018.12,YKBNK,2.0217,0,0.012520659087494446,,,,,,,,,-0.016865264945517655,-0.006268082581395807,-0.010597182364121847,,,-164254501.88,0.13226492555769886,1,1,0.30167680664787055,1,1
2020-01-09,2.0893943,2.121976,2.0551422,2.1136,255991069.39,YKBNK,2.1136,0,0.045456793787406635,,,,,,,,,-0.012139350347888822,-0.00744233613469441,-0.004697014213194412,,,91736567.50999999,0.11856548069644202,1,1,0.22927706283118843,1,1
2020-01-10,2.185468,2.2639978,2.1136217,2.2473,484773931.0,YKBNK,2.2473,0,0.06325700227100683,0.06744881964565619,,,,,,,,0.0023671565345599888,-0.005480437600843531,0.00784759413540352,,,576510498.51,0.10038713122413556,1,1,0.16357406665776697,1,1
2020-01-13,2.3274903,2.3642485,2.2807062,2.3058,273089396.0,YKBNK,2.3058,0,0.02603123748498204,0.13580611792522546,,,,,,,,0.01837234390360587,-0.0007098812999536507,0.01908222520355952,,,849599894.51,0.0797120305317025,1,1,0.09055425448868082,1,1
2020-01-14,2.2965794,2.3308318,2.2472894,2.3058,190029217.0,YKBNK,2.3058,0,0.0,0.1548054289577805,,,,,,,,0.03070264917674903,0.005572624795386886,0.025130024381362144,,,849599894.51,0.09779686009194188,1,1,0.032613409662589854,1,1
2020-01-15,2.2873895,2.3224776,2.2639978,2.2891,113020558.0,YKBNK,2.2891,0,-0.007242605603261398,0.13226492555769886,,,,,,,,0.0386810632890211,0.01219431249411373,0.026486750794907372,,,736579336.51,0.10217989602900723,1,1,0.047442226202437654,1,1
2020-01-16,2.360907,2.40602,2.2890606,2.3642,312750071.0,YKBNK,2.3642,0,0.03280765366301175,0.11856548069644202,,,,,,,,0.05048203088935921,0.019851856173162825,0.030630174716196383,,,1049329407.51,0.07774299974621446,1,1,-0.014127400389137956,0,0
2020-01-17,2.4386015,2.4812078,2.372603,2.4729,268666960.0,YKBNK,2.4729,0,0.045977497673631795,0.10038713122413556,,,,,,,,0.06782373449772239,0.029446231838074738,0.03837750265964765,17.460694437847323,,1317996367.51,0.037162845242427966,1,1,-0.0777225120304097,0,-1
