date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-02,8.402274,8.463982,8.33056,8.4056,4739807.0,AKCNS,8.4056,8.402274,8.463982,8.33056,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,-0.028766536594651115,0,-1,0.03472684876748833,1,1,0.040675264109641285,1,1,-0.29210288379175786,0,-1,-0.21298895974112486,0,-1,0.3294946226325308,1,1,0.0
2020-01-03,7.934461,8.422286,7.663447,7.8386,9152301.0,AKCNS,7.8386,7.934461,8.422286,7.663447,0,-0.06745502998001329,,,,,,,,,,-0.04523076923076985,-0.009046153846153971,-0.036184615384615884,,,-9152301.0,0.05105503533794309,1,1,0.12978082820911907,1,1,0.12340213813691214,1,1,-0.22436404459980086,0,-1,-0.16487638098640056,0,-1,0.42126144974867974,1,1,1.0
2020-01-06,7.6434345,7.7718525,7.521686,7.5717,4720964.0,AKCNS,7.5717,7.6434345,7.7718525,7.521686,0,-0.03404944760543971,,,,,,,,,,-0.10144369932062247,-0.027525662941047673,-0.0739180363795748,,,-13873265.0,0.10462643792015003,1,1,0.1707014276846679,1,1,0.16189230952097944,1,1,-0.20956984560930836,0,-1,-0.11832217335604955,0,-1,0.45766472522683155,1,1,1.0
2020-01-07,7.8343954,8.02202,7.6217523,7.9553,4517090.0,AKCNS,7.9553,7.8343954,8.02202,7.6217523,0,0.05066233474649029,,,,,,,,,,-0.11372854541015798,-0.04476623943486974,-0.06896230597528824,,,-9356175.0,0.06498812112679597,1,1,0.14255904868452474,1,1,0.09643885208603065,1,1,-0.2618003092278104,0,-1,-0.13804633389061383,0,-1,0.5252473193971314,1,1,1.0
2020-01-08,7.780192,7.9219527,7.1297584,7.7552,2729257.37,AKCNS,7.7552,7.780192,7.9219527,7.1297584,0,-0.025153042625670974,,,,,,,,,,-0.1380197661878828,-0.06341694478547236,-0.07460282140241045,,,-12085432.370000001,0.07957241592737763,1,1,0.17526304930885073,1,1,0.09139674025170219,1,1,-0.23050340416752635,0,-1,-0.11468434082937906,0,-1,0.7205101093459871,1,1,1.0
2020-01-09,8.104574,8.222153,7.9386306,8.2138,4218456.17,AKCNS,8.2138,8.104574,8.222153,7.9386306,0,0.05913451619558496,-0.022818121252498158,,,,,,,,,-0.11889499880646781,-0.07451255558967146,-0.04438244321679635,,,-7866976.200000001,0.018274124035160044,1,0,0.11979838807859933,1,1,-0.029438262436387586,0,-1,-0.20617740875112622,0,-1,-0.17252672331929197,0,-1,0.5718790328471595,1,1,1.0
2020-01-10,8.249672,8.413949,8.155442,8.2555,7498843.0,AKCNS,8.2555,8.249672,8.413949,8.155442,0,0.005076821933818643,0.05318551782206016,,,,,,,,,-0.09922978221069734,-0.07945600091387664,-0.019773781296820697,,,-368133.2000000011,0.010102356005087687,1,0,0.0929319847374479,1,1,0.01212524983344454,1,0,-0.21542002301495966,0,-1,-0.15578705105687107,0,-1,0.4520016958391375,1,1,1.0
2020-01-13,8.293034,8.372254,8.255508,8.2805,4504699.0,AKCNS,8.2805,8.293034,8.372254,8.255508,0,0.0030282841741868793,0.09361173844711224,,,,,,,,,-0.08069743550790776,-0.07970428783268287,-0.0009931476752248897,,,4136565.799999999,0.006050359277821382,1,0,0.04734013646518931,1,1,-0.01611013827667407,0,0,-0.2240444417607632,0,-1,-0.17397500150957068,0,-1,0.3819213815590845,1,1,1.0
2020-01-14,8.192966,8.288865,7.7968698,8.2305,3828250.0,AKCNS,8.2305,8.192966,8.288865,7.7968698,0,-0.006038282712396703,0.03459329000791911,,,,,,,,,-0.06924676574922195,-0.07761278341599069,0.00836601766676874,,,308315.7999999989,0.05674017374400098,1,1,0.06788165968045679,1,1,-0.008104003401980364,0,0,-0.20883299921025444,0,-1,-0.16161837069436846,0,-1,0.4669096652694247,1,1,1.0
2020-01-15,8.135428,8.255508,8.038697,8.1721,2479030.0,AKCNS,8.1721,8.135428,8.255508,8.038697,0,-0.007095559200534507,0.05375747885289872,,,,,,,,,-0.06414499581578781,-0.07491922589595013,0.010774230080162317,,,-2170714.200000001,0.08367494279316201,1,1,0.07551302602758159,1,1,-0.004074840004405278,0,0,-0.2105823472546836,0,-1,0.01979907245383683,1,0,0.46365071401475744,1,1,1.0
2020-01-16,8.286363,8.413949,8.113748,8.1638,8066772.0,AKCNS,8.1638,8.286363,8.413949,8.113748,0,-0.001015650811908797,-0.006087316467408566,,,,,,,,,-0.06007899377887149,-0.0719511794725344,0.011872185693662912,-2.8766536594651115,,-10237486.200000001,0.06537396800509554,1,1,0.07149856684387168,1,1,-0.048004605698326874,0,-1,-0.22246992821970168,0,-1,0.00497317425708621,1,0,0.45562115681422855,1,1,1.0
2020-01-17,8.239664,8.3639145,8.130425,8.2388,5469865.0,AKCNS,8.2388,8.239664,8.3639145,8.130425,0,0.009186898258163989,-0.002022893828356853,,,,,,,,,-0.05022581276671367,-0.06760610613137026,0.017380293364656588,5.105503533794309,,-4767621.200000001,0.07490168471136571,1,1,0.06883283973394194,1,1,-0.08197795795504192,0,-1,-0.25575326503859774,0,-1,0.09540224304510381,1,1,0.42873962227508877,1,1,1.0
2020-01-20,8.404776,8.4806595,8.322219,8.3639,5125782.0,AKCNS,8.3639,8.404776,8.4806595,8.322219,0,0.015184250133514654,0.010071855564277366,,,,,,,,,-0.031954222939333476,-0.060475729492962906,0.02852150655362943,10.462643792015003,,358160.7999999989,0.05981659273783779,1,1,0.0518418441157833,1,1,-0.06181326892956629,0,-1,-0.27514676167816443,0,-1,0.03874986549337045,1,1,0.3980798431353796,1,1,1.0
2020-01-21,8.473154,8.63076,8.297202,8.4723,5044961.0,AKCNS,8.4723,8.473154,8.63076,8.297202,0,0.012960461028945991,0.029378531073446457,,,,,,,,51.40830201427306,-0.008627430647917933,-0.050106069723953914,0.04147863907603598,6.498812112679597,0.36751177142857144,5403121.799999999,0.07283736411600139,1,1,0.02953153216954063,1,1,-0.04723628766686727,0,-1,-0.2854360681278991,0,-1,0.017303447706053854,1,0,0.38223386801694925,1,1,1.0
2020-01-22,8.410613,8.589066,8.322219,8.3723,4347313.0,AKCNS,8.3723,8.410613,8.589066,8.322219,0,-0.011803170331551205,0.02449798705351114,,,,,,,,49.3253920019448,0.0017696565393503505,-0.03973092447129306,0.04150058101064341,7.957241592737763,0.3770421285714286,1055808.7999999989,0.0886375309054861,1,1,0.010952784778376357,1,0,-0.04682106470145597,0,-1,-0.2573008611731543,0,-1,0.05628083083501556,1,1,0.384302999175854,1,1,1.0
2020-01-23,8.374756,8.463982,8.305542,8.3639,3762983.0,AKCNS,8.3639,8.374756,8.463982,8.305542,0,-0.0010033085293169597,0.024510644552781624,,,,,,,,63.75490966221522,0.009225270073086378,-0.029939685562417176,0.039164955635503554,1.8274124035160044,0.3341564857142857,-2707174.200000001,0.09970229199296998,1,1,-0.04685613170889169,0,-1,-0.052834204139217245,0,-1,-0.2524300864429273,0,-1,0.162651394684298,1,1,0.3836248639988522,1,1,0.0
2020-01-24,8.328891,8.472321,8.263847,8.3389,4020314.0,AKCNS,8.3389,8.328891,8.472321,8.263847,0,-0.002989036215162666,0.01214982764480288,,,,,,,,73.0031182537779,0.01296712945053713,-0.021358322559826316,0.034325452010363446,1.0102356005087687,0.32641077142857144,-6727488.200000001,0.0820012231829137,1,1,0.0020026622216360312,1,0,-0.19799973617623434,0,-1,-0.24811425967453749,0,-1,0.25521351737039644,1,1,0.36706280204823183,1,1,1.0
2020-01-27,8.36725,8.522353,8.263847,8.3306,5278188.0,AKCNS,8.3306,8.36725,8.522353,8.263847,0,-0.0009953351161424706,-0.003981396238596724,,,,,,,,64.5206221465604,0.015088903840840828,-0.014068877279692889,0.029157781120533716,0.6050359277821382,0.31270977142857154,-12005676.200000001,0.04104146159940458,1,1,-0.022027224929777045,0,-1,-0.22222889107627297,0,-1,-0.2453004585504046,0,-1,0.2813362782992821,1,1,0.37878424123112375,1,1,1.0
2020-01-28,8.577391,8.964314,8.297202,8.6975,12853740.0,AKCNS,8.6975,8.577391,8.964314,8.297202,0,0.04404244592226236,0.026580739586652857,,,,,,,,82.2904530189843,0.045847685441895436,-0.0020855647353752245,0.04793325017727066,5.674017374400098,0.3013933714285715,848063.7999999989,0.010543259557344031,1,0,-0.06136246047714855,0,-1,-0.3125610807703363,0,-1,-0.26322506467375684,0,-1,0.19153779821787875,1,1,0.26302960620868077,1,1,0.0
2020-01-29,8.843401,9.006011,8.655778,8.8559,8005798.0,AKCNS,8.8559,8.843401,9.006011,8.655778,0,0.01821212992239163,0.057761905330673935,,,,8.243835,,,,77.7029942186556,0.08205986264566256,0.014743520740832333,0.06731634190483023,8.367494279316201,0.2930562285714287,8853861.799999999,-0.007531702029155762,0,0,-0.08097426574374145,0,-1,-0.31073069930780617,0,-1,-0.2490994704095575,0,-1,0.24336318160774173,1,1,0.2384963696518705,1,1,0.0
