date,open,high,low,close,volume,symbol,adj_close,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass,y_triple_20d
2020-01-02,0.15862554,0.1600956,0.15566528,0.1591,91752307.0,SASA,0.1591,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.005028284098051561,1,0,0.031426775612822144,1,1,0.3060967944688877,1,1,-0.030169704588309254,0,-1,0.2771841609050911,1,1,0.5097423004399748,1,1,1.0
2020-01-03,0.15522227,0.15808183,0.15224187,0.1559,96398388.0,SASA,0.1559,0,-0.02011313639220602,,,,,,,,,,-0.0002552706552706452,-5.105413105412904e-05,-0.00020421652421651615,,,-96398388.0,0.041051956382296195,1,1,0.04361770365618978,1,1,0.31109685695958933,1,1,0.15458627325208463,1,1,0.35343168697883254,1,1,0.6946760744066707,1,1,1.0
2020-01-07,0.15492019,0.1564708,0.15304737,0.1551,53133952.0,SASA,0.1551,0,-0.005131494547787163,,,,,,,,,,-0.0005161776284283159,-0.00014407883052896644,-0.0003720987978993495,,,-149532340.0,0.03997421018697622,1,1,0.06576402321083186,1,1,0.324306898774984,1,1,0.18310767246937476,1,1,0.33075435203094794,1,1,0.8085106382978726,1,1,1.0
2020-01-08,0.15244325,0.15405425,0.15063083,0.1524,56825117.34,SASA,0.1524,0,-0.017408123791102348,,,,,,,,,,-0.0009300941728860312,-0.00030128189900037943,-0.0006288122738856519,,,-206357457.34,0.05183727034120733,1,1,0.25,1,1,0.28674540682414684,1,1,0.19685039370078727,1,1,0.3648293963254592,1,1,0.8667979002624668,1,1,1.0
2020-01-09,0.1568937,0.1582832,0.15566528,0.1575,64632479.44,SASA,0.1575,0,0.0334645669291338,,,,,,,,,,-0.0008369507912174279,-0.00040841567744378913,-0.00042853511377363875,,,-141724977.9,0.06222222222222218,1,1,0.18158730158730152,1,1,0.2558730158730158,1,1,0.13650793650793647,1,1,0.3028571428571427,1,1,0.7504761904761905,1,1,1.0
2020-01-10,0.1572159,0.1582832,0.15586665,0.1565,53890531.0,SASA,0.1565,0,-0.006349206349206327,-0.01634192331866746,,,,,,,,,-0.0008342093863064892,-0.0004935744192163292,-0.00034063496709016005,,,-195615508.9,0.04345047923322687,1,1,0.18658146964856237,1,1,0.2594249201277956,1,1,0.13610223642172525,1,1,0.3073482428115015,1,1,0.7239616613418529,1,1,1.0
2020-01-13,0.16271353,0.16653971,0.15747769,0.1647,168984753.0,SASA,0.1647,0,0.05239616613418541,0.05644644002565746,,,,,,,,,-0.00016842384814200195,-0.00042854430500146375,0.0002601204568594618,,,-26630755.900000006,-0.02671523982999402,0,-1,0.1360048573163326,1,1,0.2034001214329082,1,1,0.08561020036429845,1,1,0.22404371584699434,1,1,0.6618093503339404,1,1,1.0
2020-01-14,0.16670081,0.16895625,0.16432454,0.1653,152776727.0,SASA,0.1653,0,0.0036429872495444826,0.06576402321083186,,,,,,,,,0.00040298560595428135,-0.00026223832281031475,0.0006652239287645961,,,126145971.1,-0.0375075620084695,0,-1,0.17543859649122795,1,1,0.20145190562613435,1,1,0.026013309134906182,1,1,0.2316999395039323,1,1,0.6690865093768903,1,1,1.0
2020-01-15,0.16406277,0.16633834,0.16210939,0.1637,88460421.0,SASA,0.1637,0,-0.009679370840895318,0.0741469816272966,,,,,,,,,0.0007184433194946382,-6.610199434932415e-05,0.0007845453138439624,,,37685550.099999994,-0.025656689065363558,0,-1,0.17470983506414162,1,1,0.1117898594990836,1,1,0.02443494196701268,1,1,0.2767257177764202,1,1,0.7593158216249234,1,1,1.0
2020-01-16,0.16374055,0.16573419,0.16090111,0.1611,100391216.0,SASA,0.1611,0,-0.01588271227855842,0.02285714285714291,,,,,,,,,0.0007500020031003807,9.711880514061682e-05,0.0006528831979597639,,,-62705665.900000006,-0.019863438857852134,0,0,0.29857231533209183,1,1,0.09000620732464326,1,1,0.0626939788950962,1,1,0.2973308504034762,1,1,0.7001862197392923,1,1,1.0
2020-01-17,0.15963244,0.16251214,0.15808183,0.1599,62227213.0,SASA,0.1599,0,-0.007448789571694592,0.021725239616613434,,,,,,,,,0.0006704539403629972,0.00021178583218509292,0.0004586681081779043,0.5028284098051561,,-124932878.9,0.026266416510319024,1,1,0.29956222639149477,1,1,0.11069418386491581,1,1,0.06691682301438417,1,1,0.29831144465290826,1,1,0.695434646654159,1,1,1.0
2020-01-20,0.16212952,0.16331765,0.16029698,0.1623,72039417.0,SASA,0.1623,0,0.015009380863039379,-0.014571948998178597,,,,,,,,,0.0007919424502939587,0.0003278171558068661,0.0004641252944870926,4.1051956382296195,,-52893461.900000006,0.0024645717806532907,1,0,0.2593961799137401,1,1,0.1318545902649415,1,1,0.030807147258163914,1,1,0.3314849044978434,1,1,0.6789895255699323,1,1,1.0
2020-01-21,0.16118304,0.16190802,0.16029698,0.1613,48272115.0,SASA,0.1613,0,-0.006161429451632783,-0.024198427102238407,,,,,,,,,0.0007983286908348208,0.00042191946281245707,0.00037640922802236376,3.9974210186976222,,-101165576.9,0.024798512089274638,1,1,0.2734035957842529,1,1,0.09485430874147549,1,1,0.08865468071915683,1,1,0.34345939243645374,1,1,0.6255424674519527,1,1,1.0
2020-01-22,0.16190802,0.16331765,0.16029698,0.1603,88225293.0,SASA,0.1603,0,-0.0061996280223186595,-0.020769700671960933,,,,,,,,51.91082802547772,0.0007144623130154459,0.0004804280328530549,0.00023403428016239105,5.183727034120733,0.00457756428571429,-189390869.9,0.18839675608234563,1,1,0.22333125389893937,1,1,0.10667498440424206,1,1,0.11291328758577679,1,1,0.3318777292576418,1,1,0.5826575171553336,1,1,1.0
2020-01-23,0.1653717,0.16794936,0.1600956,0.1673,194222132.0,SASA,0.1673,0,0.04366812227074246,0.038485412787088835,,,,,,,,60.67708333333334,0.0011990175746895149,0.0006241459412203469,0.000574871633469168,6.222222222222218,0.004822095714285717,4831262.099999994,0.1123729826658697,1,1,0.18230723251643743,1,1,0.011356843992827104,1,0,0.08667065152420794,1,1,0.30842797369994024,1,1,0.3652121936640764,1,1,0.0
2020-01-24,0.16472732,0.16895625,0.1611025,0.1633,154303841.0,SASA,0.1633,0,-0.02390914524805743,0.021263289555972564,,,,,,,,59.43877551020406,0.001245902550933431,0.0007484972631629637,0.0004974052877704672,4.345047923322687,0.004893211428571431,-149472578.9,0.1371708511941212,1,1,0.20698101653398648,1,1,-0.05511328842620944,0,-1,0.08389467238211878,1,1,0.3392529087568892,1,1,0.5376607470912431,1,1,1.0
2020-01-27,0.16114277,0.16231078,0.15908872,0.1603,74135987.0,SASA,0.1603,0,-0.018371096142069776,-0.012322858903265566,,,,,,,,56.280193236714986,0.0010291212354443802,0.0008046220576192471,0.00022449917782513306,-2.671523982999402,0.004949486428571431,-223608565.9,0.1671865252651279,1,1,0.23643169058016222,1,1,-0.10792264504054905,0,-1,0.11665626949469732,1,1,0.35433562071116653,1,1,0.6593886462882097,1,1,1.0
2020-01-28,0.1601359,0.16190802,0.15868595,0.1591,55406223.0,SASA,0.1591,0,-0.007485963817841612,-0.013639181649101051,,,,,,,,58.39598997493731,0.0007518239513951974,0.0007940624363744372,-4.2238484979239817e-05,-3.7507562008469497,0.004860407857142862,-279014788.9,0.2212445003142678,1,1,0.24827152734129476,1,1,-0.11376492771841618,0,-1,0.10496543054682594,1,1,0.36077938403519805,1,1,0.686989314896292,1,1,1.0
2020-01-29,0.1607803,0.1629149,0.15888733,0.1595,88635230.0,SASA,0.1595,0,0.0025141420490257804,-0.00499064254522763,,,,,,,,52.840909090909086,0.0005579092821099696,0.0007468318055215438,-0.00018892252341157418,-2.565668906536356,0.004727862857142862,-190379558.89999998,0.20564263322884013,1,1,0.1410658307210031,1,1,-0.24764890282131669,0,-1,0.06959247648902811,1,1,0.3335423197492162,1,1,0.6996865203761755,1,1,1.0
2020-01-30,0.15810196,0.15989423,0.1564708,0.1579,61003264.0,SASA,0.1579,0,-0.010031347962382364,-0.05618649133293485,,,,0.16012500000000002,,,,51.955307262569846,0.000271988566492104,0.0006518631577156559,-0.0003798745912235519,-1.9863438857852134,0.004799782857142861,-251382822.89999998,0.32488917036098774,1,1,0.11209626345788459,1,1,-0.1773274224192528,0,-1,0.1336288790373652,1,1,0.3736542115262824,1,1,0.6706776440785305,1,1,1.0
2020-01-31,0.16253228,0.16533144,0.1572763,0.1641,130835175.0,SASA,0.1641,0,0.039265357821405944,0.004898958971218503,0.031426775612822144,0.022725606202107472,,0.160375,,,,49.112426035502935,0.000539463919595029,0.0006293833100915305,-8.99193904965015e-05,2.6266416510319024,0.00465802785714286,-120547647.89999998,0.2663010359536868,1,1,0.0822669104204754,1,1,-0.34369287020109685,0,-1,0.10054844606946989,1,1,0.3229737964655697,1,1,0.6099939061547837,1,1,1.0
2020-02-03,0.16422385,0.16754659,0.16210939,0.1627,115145023.0,SASA,0.1627,0,-0.00853138330286396,0.014971927635683224,0.04361770365618978,0.02228133453430395,,0.160715,,,,46.242774566474004,0.0006311957327714279,0.0006297457946275101,1.4499381439178486e-06,0.24645717806532907,0.004715562857142859,-235692670.89999998,0.2562999385371849,1,1,0.12907191149354635,1,1,-0.35402581438229874,0,-1,0.16103257529194837,1,1,0.3368162261831591,1,1,0.6152427781192376,1,1,1.0
2020-02-04,0.16506964,0.16674109,0.1639218,0.1653,66403847.0,SASA,0.1653,0,0.015980331899200895,0.038969201759899486,0.06576402321083186,0.02240705236007986,,0.161225,,,,52.24719101123595,0.0009032796806131005,0.0006844525718246282,0.00021882710878847226,2.479851208927464,0.0047021442857142865,-169288823.89999998,0.2425892316999394,1,1,0.06836055656382345,1,1,-0.3762855414398064,0,-1,0.1343012704174229,1,1,0.3411978221415608,1,1,0.6436781609195401,1,1,1.0
2020-02-05,0.18275064,0.19674644,0.16492867,0.1905,1023621663.0,SASA,0.1905,0,0.15245009074410154,0.19435736677115978,0.25,0.03965084657590635,,0.16313,,,,75.25773195876289,0.0031164134895418916,0.0011708447553680811,0.0019455687341738105,18.839675608234565,0.0066296221428571445,854332839.1,0.029396325459317474,1,1,-0.0687664041994751,0,-1,-0.44934383202099737,0,-1,-0.06036745406824151,0,-1,0.19580052493438327,1,1,0.5013123359580052,1,1,0.0
2020-02-06,0.19104743,0.19755195,0.18546925,0.1861,695777333.0,SASA,0.1861,0,-0.023097112860892444,0.17859404686510438,0.18158730158730152,0.04004821988046428,,0.16456,,,,71.33550488599349,0.0044638383997904485,0.0018294434842525548,0.0026343949155378937,11.23729826658697,0.007176221428571431,158555506.10000002,0.06286942504030102,1,1,-0.09081139172487906,0,-1,-0.46211714132187,0,-1,-0.015045674368619033,0,0,0.23267060720042987,1,1,0.5255239118753359,1,1,1.0
2020-02-07,0.18754344,0.19070508,0.18426098,0.1857,197229258.0,SASA,0.1857,0,-0.0021493820526597984,0.13162705667276065,0.18658146964856237,0.03997395187448789,,0.16602,,,,69.6969696969697,0.005436734401839449,0.0025509016677699335,0.0028858327340695157,13.71708511941212,0.00739239642857143,-38673751.899999976,0.06138933764135701,1,1,-0.16908992999461503,0,-1,-0.34948842218632203,0,-1,0.0,0,0,0.2579429186860527,1,1,0.5735056542810986,1,1,1.0
2020-02-10,0.19044329,0.19835746,0.17821965,0.1871,500703819.0,SASA,0.1871,0,0.007539041464728058,0.14996926859250137,0.1360048573163326,0.03866559729827758,,0.16714,,,,71.57190635451505,0.006248698683765708,0.0032904610709690884,0.0029582376127966193,16.71865252651279,0.008687738571428573,462030067.1,0.05932656333511499,1,1,-0.23570283270978087,0,-1,-0.28968466060929987,0,-1,0.10529128808124,1,1,0.22287546766435073,1,1,0.603955104222341,1,1,1.0
