date,open,high,low,close,volume,symbol,adj_close,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_5d,y_5d_up,y_5d_triclass,future_return_20d,y_20d_up,y_20d_triclass
2020-10-27,0.7802102,0.78184515,0.7520662,0.7818,114241822.0,KONTR,0.034880307692307704,0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.4616270145817343,1,1,0.26068048094141716,1,1
2020-10-28,0.84222066,0.8595041,0.8110402,0.8595,64946838.0,KONTR,0.03834692307692309,0,0.09938603223330778,,,,,,,,,0.0002765391190006558,5.530782380013116e-05,0.00022123129520052465,,,64946838.0,0.30773705642815585,1,1,0.12297847585805677,1,1
2020-10-30,0.92793757,0.9453379,0.8717661,0.9453,225885871.0,KONTR,0.04217492307692309,0,0.09982547993019186,,,,,,,,,0.0007954169003373465,0.00020332963910757427,0.0005920872612297722,,,290832709.0,0.20448534856659273,1,1,0.06548185761134051,1,1
2020-11-02,0.901078,1.0002246,0.8530813,0.8542,184167279.0,KONTR,0.038110461538461544,0,-0.09637152226806311,,,,,,,,,0.0008686499464607561,0.00033639370057821067,0.0005322562458825455,,,106665430.0,0.2666822758136269,1,1,0.16073519082182175,1,1
2020-11-04,1.0099758,1.0329232,0.96811,1.0329,59036858.0,KONTR,0.04608323076923078,0,0.20920159213298994,,,,,,,,,0.0015521315030409058,0.0005795412610707497,0.0009725902419701561,,,165702288.0,0.03737051021396076,1,1,0.015877626101268083,1,0
2020-11-06,1.19046,1.2483829,1.13569,1.1427,266322387.0,KONTR,0.05098200000000001,0,0.10630264304385717,0.4616270145817343,,,,,,,,0.002460719652638964,0.0009557769393843925,0.0015049427132545713,,,432024675.0,-0.06948455412619237,0,-1,-0.11341559464426365,0,-1
2020-11-09,1.1299093,1.2261947,1.0627022,1.124,102782923.0,KONTR,0.050147692307692324,0,-0.01636475015314598,0.30773705642815585,,,,,,,,0.00307797961601302,0.001380217474710118,0.001697762141302902,,,329241752.0,-0.05507117437722431,0,-1,-0.062366548042704695,0,-1
2020-11-10,1.1215595,1.1783149,1.0697091,1.1386,89726414.0,KONTR,0.05079907692307694,0,0.012989323843416445,0.20448534856659273,,,,,,,,0.0035784734641457344,0.0018198686725972415,0.001758604791548493,,,418968166.0,-0.0923063411206746,0,-1,-0.05893202178113488,0,-1
2020-11-11,1.1079545,1.1619654,1.081971,1.082,61212617.0,KONTR,0.04827384615384617,0,-0.04971017038468295,0.2666822758136269,,,,,,,,0.0037283750391926065,0.0022015699459163145,0.001526805093276292,,,357755549.0,-0.0793900184842884,0,-1,-0.032439926062846625,0,-1
2020-11-12,1.0563959,1.0983201,1.0294197,1.0715,57346744.0,KONTR,0.047805384615384625,0,-0.009704251386321694,0.03737051021396076,,,,,,,,0.003765960537495165,0.002514448064232085,0.0012515124732630804,,,300408805.0,-0.08016798880074649,0,-1,-0.03546430237984133,0,-1
2020-11-13,1.0740883,1.1024075,1.039346,1.0633,29187406.0,KONTR,0.04743953846153847,0,-0.007652823145123611,-0.06948455412619237,,,,,,,,0.0037233066274539317,0.0027562197768764545,0.0009670868505774772,36.006651317472475,,271221399.0,-0.022571240477758048,0,-1,-0.03075331515094526,0,-1
2020-11-16,1.0759567,1.1088303,1.0533597,1.0621,23028642.0,KONTR,0.04738600000000001,0,-0.0011285620238878913,-0.05507117437722431,,,,,,,,0.003643186602684048,0.0029336131420379732,0.0007095734606460749,23.571844095404295,,248192757.0,-0.04340457584031632,0,-1,-0.03182374541003674,0,-1
2020-11-17,1.038295,1.0586149,1.0259162,1.0335,25314980.0,KONTR,0.04611000000000001,0,-0.02692778457772338,-0.0923063411206746,,,,,,,,0.003437107533674204,0.0030343120203652194,0.00040279551330898436,9.330371310695007,,222877777.0,-0.041799709724237966,0,-1,0.04576681180454756,1,1
2020-11-18,1.0178,1.0539436,0.9827075,0.9961,36465906.0,KONTR,0.044441384615384626,0,-0.036187711659409816,-0.0793900184842884,,,,,,,64.90471553762691,0.00310337133743023,0.003048123883778222,5.524745365200834e-05,16.61203465230625,0.09868681785714283,186411871.0,-0.0287119767091657,0,-1,0.0474851922497741,1,1
2020-11-19,0.97079587,0.9961373,0.9488413,0.9856,30258926.0,KONTR,0.04397292307692309,0,-0.01054111033028804,-0.08016798880074649,,,,,,,63.97038661913901,0.002769160903260036,0.0029923312876745847,-0.00022317038441454877,-4.579339723109688,0.0999380357142857,156152945.0,-0.008218344155844215,0,0,0.06635551948051921,1,1
2020-11-20,1.0420319,1.0737962,0.98679477,1.0393,79264587.0,KONTR,0.046368769230769234,0,0.054484577922077726,-0.022571240477758048,,,,,,,62.74454210377089,0.0026668793627980664,0.002927240902699281,-0.00026036153990121463,-9.04874420232784,0.1006874714285714,235417532.0,-0.05166939286057903,0,-1,0.006254209564130031,1,0
2020-11-23,1.0160483,1.0469366,0.99321777,1.016,29106288.0,KONTR,0.04532923076923078,0,-0.02241893582218779,-0.04340457584031632,,,,,,,55.49852232073417,0.0024734263200592924,0.0028364779861712835,-0.00036305166611199117,-9.608540925266906,0.09839325214285713,206311244.0,-0.050000000000000044,0,-1,0.028740157480314776,1,1
2020-11-24,0.99660444,1.0159899,0.9809558,0.9903,17395072.0,KONTR,0.0441826153846154,0,-0.025295275590551225,-0.041799709724237966,,,,,,,61.783549783549795,0.002202205457373735,0.002709623480411774,-0.0005074180230380393,-13.024767258036185,0.09038617357142856,188916172.0,0.017065535696253686,1,0,0.05836615167121084,1,1
