symbol,period,item_code,item_name_tr,item_name_en,value
MPARK,2022/12,1A,Dönen Varlıklar,CURRENT ASSETS,371800182.0
MPARK,2022/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,67369261.0
MPARK,2022/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,18839900.0
MPARK,2022/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,160681935.0
MPARK,2022/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
MPARK,2022/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,10874226.0
MPARK,2022/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
MPARK,2022/12,1AF,Stoklar,Inventories,62662503.0
MPARK,2022/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
MPARK,2022/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,51372357.0
MPARK,2022/12,1AI,(Ara Toplam),(Subtotal),371800182.0
MPARK,2022/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
MPARK,2022/12,1AK,Duran Varlıklar,LONG TERM ASSETS,835549167.0
MPARK,2022/12,1B,Ticari Alacaklar,Trade Receivables,92622.0
MPARK,2022/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
MPARK,2022/12,1BB,Diğer Alacaklar,Other Receivables,216208.0
MPARK,2022/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
MPARK,2022/12,1BC,Finansal Yatırımlar,Financial Investments,0.0
MPARK,2022/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
MPARK,2022/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
MPARK,2022/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,0.0
MPARK,2022/12,1BFA,Stoklar,Stoklar,0.0
MPARK,2022/12,1BFAA,Kullanım Hakkı Varlıkları,nan,239476137.0
MPARK,2022/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,187378337.0
MPARK,2022/12,1BGA,Şerefiye,Goodwill,27347801.0
MPARK,2022/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,210657485.0
MPARK,2022/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,73320361.0
MPARK,2022/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,97060218.0
MPARK,2022/12,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,1207349349.0
MPARK,2022/12,1BM,KAYNAKLAR,LIABILITIES,0.0
MPARK,2022/12,2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,425370009.0
MPARK,2022/12,2AA,Finansal Borçlar,Short-Term Financial Loans,144812300.0
MPARK,2022/12,2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
MPARK,2022/12,2AAGAA,Ticari Borçlar,Short-Term Trade Payables,210932202.0
MPARK,2022/12,2AAGAB,Diğer Borçlar,Other Short-Term Loans,9849829.0
MPARK,2022/12,2AAGAC,Müşteri Söz. Doğan Yük.,nan,0.0
MPARK,2022/12,2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0.0
MPARK,2022/12,2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0.0
