symbol,period,item_code,item_name_tr,item_name_en,value
BIMAS,2022/12,1A,Dönen Varlıklar,CURRENT ASSETS,2494015909.0
BIMAS,2022/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,191914264.0
BIMAS,2022/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,177013613.0
BIMAS,2022/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,622283045.0
BIMAS,2022/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
BIMAS,2022/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,9666186.0
BIMAS,2022/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
BIMAS,2022/12,1AF,Stoklar,Inventories,1302614617.0
BIMAS,2022/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
BIMAS,2022/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,190524183.0
BIMAS,2022/12,1AI,(Ara Toplam),(Subtotal),2494015909.0
BIMAS,2022/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
BIMAS,2022/12,1AK,Duran Varlıklar,LONG TERM ASSETS,4237830878.0
BIMAS,2022/12,1B,Ticari Alacaklar,Trade Receivables,0.0
BIMAS,2022/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
BIMAS,2022/12,1BB,Diğer Alacaklar,Other Receivables,4850897.0
BIMAS,2022/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
BIMAS,2022/12,1BC,Finansal Yatırımlar,Financial Investments,184066784.0
BIMAS,2022/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
BIMAS,2022/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
BIMAS,2022/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,0.0
BIMAS,2022/12,1BFA,Stoklar,Stoklar,0.0
BIMAS,2022/12,1BFAA,Kullanım Hakkı Varlıkları,nan,1587828796.0
BIMAS,2022/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,2405447576.0
BIMAS,2022/12,1BGA,Şerefiye,Goodwill,1180547.0
BIMAS,2022/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,9300182.0
BIMAS,2022/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,5049648.0
BIMAS,2022/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,40106449.0
BIMAS,2022/12,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,6731846786.0
BIMAS,2022/12,1BM,KAYNAKLAR,LIABILITIES,0.0
BIMAS,2022/12,2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,2534222560.0
BIMAS,2022/12,2AA,Finansal Borçlar,Short-Term Financial Loans,215543081.0
BIMAS,2022/12,2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
BIMAS,2022/12,2AAGAA,Ticari Borçlar,Short-Term Trade Payables,2176674514.0
BIMAS,2022/12,2AAGAB,Diğer Borçlar,Other Short-Term Loans,76553.0
BIMAS,2022/12,2AAGAC,Müşteri Söz. Doğan Yük.,nan,0.0
BIMAS,2022/12,2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0.0
BIMAS,2022/12,2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0.0
BIMAS,2022/12,2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),nan,12565129.0
BIMAS,2022/12,2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),31245729.0
BIMAS,2022/12,2AAGE,Borç Karşılıkları,Short-Term Provisions,20879618.0
BIMAS,2022/12,2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,77237935.0
BIMAS,2022/12,2AAGG,(Ara Toplam),(Subtotal),2534222560.0
BIMAS,2022/12,2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0.0
BIMAS,2022/12,2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,1084910741.0
BIMAS,2022/12,2BA,Finansal Borçlar,Long-Term Financial Loans,832174835.0
BIMAS,2022/12,2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
BIMAS,2022/12,2BBA,Ticari Borçlar,Long-Term Trade Payables,0.0
BIMAS,2022/12,2BBB,Diğer Borçlar,Other Long-Term Loans,0.0
BIMAS,2022/12,2BBBA,Müşteri Söz.Doğan Yük.,nan,0.0
BIMAS,2022/12,2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0.0
BIMAS,2022/12,2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0.0
BIMAS,2022/12,2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),nan,0.0
BIMAS,2022/12,2BE,Uzun vadeli karşılıklar,Long-Term Provisions,87553865.0
BIMAS,2022/12,2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0.0
BIMAS,2022/12,2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,165182041.0
BIMAS,2022/12,2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,0.0
BIMAS,2022/12,2N,Özkaynaklar,SHAREHOLDERS EQUITY,3112713485.0
BIMAS,2022/12,2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,3082877269.0
BIMAS,2022/12,2OA,Ödenmiş Sermaye,Share Capital,32415119.0
BIMAS,2022/12,2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0.0
BIMAS,2022/12,2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,0.0
BIMAS,2022/12,2OCB,Değer Artış Fonları,Market Value Surpluses,0.0
BIMAS,2022/12,2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,-40568492.0
BIMAS,2022/12,2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,381108905.0
BIMAS,2022/12,2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),1118531817.0
BIMAS,2022/12,2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),885983291.0
BIMAS,2022/12,2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,705406630.0
BIMAS,2022/12,2ODA,Azınlık Payları,Minority Interests,29836216.0
BIMAS,2022/12,2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,6731846786.0
BIMAS,2022/12,3B,Sürdürülen Faaliyetler,Continuing Operations,0.0
BIMAS,2022/12,3C,Satış Gelirleri,Net Sales,16807266321.0
BIMAS,2022/12,3CA,Satışların Maliyeti (-),Cost Of Sales,-14275184595.0
BIMAS,2022/12,3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0.0
BIMAS,2022/12,3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,2532081726.0
BIMAS,2022/12,3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",0.0
BIMAS,2022/12,3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",0.0
BIMAS,2022/12,3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0.0
BIMAS,2022/12,3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,0.0
BIMAS,2022/12,3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0.0
BIMAS,2022/12,3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),2532081726.0
BIMAS,2022/12,3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),-1966462590.0
BIMAS,2022/12,3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-233961570.0
BIMAS,2022/12,3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),0.0
BIMAS,2022/12,3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,39254624.0
BIMAS,2022/12,3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-21737693.0
BIMAS,2022/12,3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0.0
BIMAS,2022/12,3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,349174496.0
BIMAS,2022/12,3H,Net Faaliyet Kar/Zararı,Net Operating Profits,331657565.0
BIMAS,2022/12,3HA,Yatırım Faaliyetlerinden Gelirler,nan,43955133.0
BIMAS,2022/12,3HAA,Yatırım Faaliyetlerinden Giderler (-),nan,0.0
BIMAS,2022/12,3HAB,Diğer Gelir ve Giderler,nan,0.0
BIMAS,2022/12,3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,0.0
BIMAS,2022/12,3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,nan,393129629.0
BIMAS,2022/12,3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),26123486.0
BIMAS,2022/12,3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),741927719.0
BIMAS,2022/12,3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,43955133.0
BIMAS,2022/12,3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,1161180834.0
BIMAS,2022/12,3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,-162118463.0
BIMAS,2022/12,3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),-170341449.0
BIMAS,2022/12,3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,8222986.0
BIMAS,2022/12,3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0.0
BIMAS,2022/12,3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,999062371.0
BIMAS,2022/12,3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0.0
BIMAS,2022/12,3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0.0
BIMAS,2022/12,3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,999062371.0
BIMAS,2022/12,3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0.0
BIMAS,2022/12,3LB,Azınlık Payları,Minority Interests,192176.0
BIMAS,2022/12,3Z,Ana Ortaklık Payları,Parent Shares,998870195.0
BIMAS,2022/12,3ZD,Hisse Başına Kazanç,Earnings per Share,2.0
BIMAS,2022/12,3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,2.0
BIMAS,2022/12,3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,2.0
BIMAS,2022/12,3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,2.0
BIMAS,2022/12,4B,Amortisman Giderleri,Depreciation & Amortization,488824843.0
BIMAS,2022/12,4BA,Kıdem Tazminatı,Severance Payments,10737279.0
BIMAS,2022/12,4BB,Finansman Giderleri,Financial Expenses,741927719.0
BIMAS,2022/12,4BC,Yurtiçi Satışlar,Domestic Sales,0.0
BIMAS,2022/12,4BD,Yurtdışı Satışlar,Export Sales,0.0
BIMAS,2022/12,4BE,Net Yabancı Para Pozisyonu,Net Fx Position,-16754789.0
BIMAS,2022/12,4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,-16771641.0
BIMAS,2022/12,4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),-16754789.0
BIMAS,2022/12,4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,1006443107.0
BIMAS,2022/12,4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,999062371.0
BIMAS,2022/12,4CAA,Düzeltmeler:,Adjustments:,436148440.0
BIMAS,2022/12,4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,488824843.0
BIMAS,2022/12,4CAC,Karşılıklardaki Değişim,Change in Provisions,-20642177.0
BIMAS,2022/12,4CAD,Diğer Gelir/ Gider,Other Income / Expense,-32034226.0
BIMAS,2022/12,4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),1435210811.0
BIMAS,2022/12,4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,-118432605.0
BIMAS,2022/12,4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),1316778206.0
BIMAS,2022/12,4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,-310335099.0
BIMAS,2022/12,4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-494367782.0
BIMAS,2022/12,4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,-80974068.0
BIMAS,2022/12,4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,-575341850.0
BIMAS,2022/12,4CB,Serbest Nakit Akım,Free Cash Flow,431101257.0
BIMAS,2022/12,4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,-16482264.0
BIMAS,2022/12,4CBB,Temettü Ödemeleri,Dividends Paid,-210511029.0
BIMAS,2022/12,4CBC,Sermaye Artırımı,Rights Issue,0.0
BIMAS,2022/12,4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,-228052697.0
BIMAS,2022/12,4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,-455045990.0
BIMAS,2022/12,4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,-23944733.0
BIMAS,2022/12,4CBG,Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,Foreign Curr. Trans.Diff.Cash and Cash Benz. Imp.,-4185071.0
BIMAS,2022/12,4CBH,Diğer Nakit Girişi/Çıkışı,Other Cash Inflow/Outflow,0.0
BIMAS,2022/12,4CBI,Nakit ve Benzerlerindeki Değişim,Change in Cash & Cash Equivalents,-28129804.0
