symbol,period,item_code,item_name_tr,item_name_en,value
SMART,2020/12,1A,Dönen Varlıklar,CURRENT ASSETS,3142705.0
SMART,2020/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,601007.0
SMART,2020/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,0.0
SMART,2020/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,1629676.0
SMART,2020/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
SMART,2020/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,76093.0
SMART,2020/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,652489.0
SMART,2020/12,1AF,Stoklar,Inventories,45196.0
SMART,2020/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
SMART,2020/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,138244.0
SMART,2020/12,1AI,(Ara Toplam),(Subtotal),3142705.0
SMART,2020/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
SMART,2020/12,1AK,Duran Varlıklar,LONG TERM ASSETS,7798201.0
SMART,2020/12,1B,Ticari Alacaklar,Trade Receivables,0.0
SMART,2020/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
SMART,2020/12,1BB,Diğer Alacaklar,Other Receivables,3037.0
SMART,2020/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
SMART,2020/12,1BC,Finansal Yatırımlar,Financial Investments,0.0
SMART,2020/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
SMART,2020/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
SMART,2020/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,0.0
SMART,2020/12,1BFA,Stoklar,Stoklar,0.0
SMART,2020/12,1BFAA,Kullanım Hakkı Varlıkları,nan,269439.0
SMART,2020/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,40351.0
SMART,2020/12,1BGA,Şerefiye,Goodwill,1385032.0
SMART,2020/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,5855881.0
SMART,2020/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,243723.0
SMART,2020/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,738.0
SMART,2020/12,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,10940907.0
